province,district,target_yield_t_ha,strategy,efficiency_metric,n_pixels,supported_pixels,median_predicted_AE_N,median_predicted_PFP_N,median_predicted_yield_difference_from_GR_kg_ha,strategy_N_rate_kg_ha,median_reference_N_kg_ha,median_N_required_for_same_target_yield,median_N_change_for_same_target_yield,median_N_reduction_for_same_target_yield,median_N_increase_for_same_target_yield,median_predicted_yield_retention,median_efficiency_ratio_to_GR
Province 5,Nawalparasi_w,10.0,TIMING_V6_V10,AE,65,0,18.675003477546433,,114.75636410810182,120.0,360.146403712297,144.8322916386751,-218.87388806395685,218.87388806395685,0.0,1.0279393948154096,2.503823577544299
Province 5,Nawalparasi_w,10.0,UDP_N78,PFP,65,0,,82.90438724821416,125.24902687353783,78.0,360.146403712297,120.62087824206685,-239.82058148948022,239.82058148948022,0.0,1.0351249179796425,1.5944176217148311
Province 5,Palpa,6.0,FYM_N60,PFP,71,32,,125.9959547990536,-484.26694115294725,60.0,97.63689095127611,47.62057646667453,-44.741822027474676,44.741822027474676,0.0,0.9362798116022968,1.873128406532655
Province 5,Palpa,6.0,GR,AE,71,39,15.416495375453538,,0.0,120.0,97.63689095127611,97.63689095127611,0.0,-0.0,0.0,1.0,1.0
Province 5,Palpa,6.0,N180,AE,71,39,13.938808202106445,,281.970785870621,180.0,97.63689095127611,97.2183382942524,-3.4998881513095768,3.4998881513095768,0.0,1.0434939253526503,1.0324819115404682
Province 5,Palpa,6.0,N210,AE,71,39,12.283923446390103,,277.95086317709905,210.0,97.63689095127611,137.13701559058902,35.90851251355117,0.0,35.90851251355117,1.0326628782576983,0.7228208043718828
Province 5,Palpa,6.0,N60,AE,71,39,26.229584469764212,,-795.0597836617668,60.0,97.63689095127611,139.06238306181552,14.023069125915526,0.0,14.023069125915526,0.8810513251537615,0.8891121966761
Province 5,Palpa,6.0,PCU_N120,PFP,71,32,,65.38246541069384,-32.96760895826122,120.0,97.63689095127611,91.76772338442059,-5.635530557302033,5.635530557302033,0.0,0.9908899611503202,0.9901992598739963
Province 5,Palpa,6.0,PCU_N60,PFP,71,38,,132.7934230525333,-327.6604712848365,60.0,97.63689095127611,45.182960587034415,-56.13779555534339,56.13779555534339,0.0,0.9676130845613041,1.93622766988511
Province 5,Palpa,6.0,TIMING_V6_V10,AE,71,38,12.19267110426903,,133.59516044514658,120.0,97.63689095127611,60.08517320581261,-35.16804568497708,35.16804568497708,0.0,1.0247035076114297,1.6334741442454181
Province 5,Palpa,6.0,UDP_N78,PFP,71,38,,112.57595749956731,41.24368005862237,78.0,97.63689095127611,53.297348148454,-47.48899807653138,47.48899807653138,0.0,1.01107644838017,1.555268012807591
Province 5,Palpa,8.0,FYM_N60,PFP,71,32,,125.9959547990536,-484.26694115294725,60.0,197.6368909512761,63.49410195556604,-128.02911270789082,128.02911270789082,0.0,0.9362798116022968,1.873128406532655
Province 5,Palpa,8.0,GR,AE,71,39,15.416495375453538,,0.0,120.0,197.6368909512761,197.6368909512761,0.0,-0.0,0.0,1.0,1.0
Province 5,Palpa,8.0,N180,AE,71,39,13.938808202106445,,281.970785870621,180.0,197.6368909512761,195.30927588967154,-6.7053686845541165,6.7053686845541165,0.0,1.0434939253526503,1.0324819115404682
Province 5,Palpa,8.0,N210,AE,71,39,12.283923446390103,,277.95086317709905,210.0,197.6368909512761,273.9937635543001,80.88176714369445,0.0,80.88176714369445,1.0326628782576983,0.7228208043718828
Province 5,Palpa,8.0,N60,AE,71,39,26.229584469764212,,-795.0597836617668,60.0,197.6368909512761,246.3611854774372,25.714611428400445,0.0,25.714611428400445,0.8810513251537615,0.8891121966761
Province 5,Palpa,8.0,PCU_N120,PFP,71,32,,65.38246541069384,-32.96760895826122,120.0,197.6368909512761,122.3569645125608,-72.60056617464502,72.60056617464502,0.0,0.9908899611503202,0.9901992598739963
Province 5,Palpa,8.0,PCU_N60,PFP,71,38,,132.7934230525333,-327.6604712848365,60.0,197.6368909512761,60.24394744937922,-141.54150510426356,141.54150510426356,0.0,0.9676130845613041,1.93622766988511
Province 5,Palpa,8.0,TIMING_V6_V10,AE,71,38,12.19267110426903,,133.59516044514658,120.0,197.6368909512761,124.43772473409493,-75.56138431144667,75.56138431144667,0.0,1.0247035076114297,1.6334741442454181
Province 5,Palpa,8.0,UDP_N78,PFP,71,38,,112.57595749956731,41.24368005862237,78.0,197.6368909512761,71.06313086460534,-131.22991700227388,131.22991700227388,0.0,1.01107644838017,1.555268012807591
Province 5,Palpa,10.0,FYM_N60,PFP,71,32,,125.9959547990536,-484.26694115294725,60.0,297.6368909512761,79.36762744445755,-209.53347994890362,209.53347994890362,0.0,0.9362798116022968,1.873128406532655
Province 5,Palpa,10.0,GR,AE,71,39,15.416495375453538,,0.0,120.0,297.6368909512761,297.6368909512761,0.0,-0.0,0.0,1.0,1.0
Province 5,Palpa,10.0,N180,AE,71,39,13.938808202106445,,281.970785870621,180.0,297.6368909512761,292.13711023372804,-9.791894079433803,9.791894079433803,0.0,1.0434939253526503,1.0324819115404682
Province 5,Palpa,10.0,N210,AE,71,39,12.283923446390103,,277.95086317709905,210.0,297.6368909512761,408.33451431217935,121.80619514617428,0.0,121.80619514617428,1.0326628782576983,0.7228208043718828
Province 5,Palpa,10.0,N60,AE,71,39,26.229584469764212,,-795.0597836617668,60.0,297.6368909512761,357.34814909051414,38.05271100093705,0.0,38.05271100093705,0.8810513251537615,0.8891121966761
Province 5,Palpa,10.0,PCU_N120,PFP,71,32,,65.38246541069384,-32.96760895826122,120.0,297.6368909512761,152.946205640701,-140.98795730037034,140.98795730037034,0.0,0.9908899611503202,0.9901992598739963
Province 5,Palpa,10.0,PCU_N60,PFP,71,38,,132.7934230525333,-327.6604712848365,60.0,297.6368909512761,75.30493431172403,-227.32519895481255,227.32519895481255,0.0,0.9676130845613041,1.93622766988511
Province 5,Palpa,10.0,TIMING_V6_V10,AE,71,38,12.19267110426903,,133.59516044514658,120.0,297.6368909512761,190.4778166237729,-115.39200732534812,115.39200732534812,0.0,1.0247035076114297,1.6334741442454181
Province 5,Palpa,10.0,UDP_N78,PFP,71,38,,112.57595749956731,41.24368005862237,78.0,297.6368909512761,88.82891358075666,-213.4974059512013,213.4974059512013,0.0,1.01107644838017,1.555268012807591
Province 5,Pyuthan,6.0,FYM_N60,PFP,74,45,,118.499884243526,-749.335410749533,60.0,142.13863109048725,50.633071605828746,-90.83812982049972,90.83812982049972,0.0,0.905890150392076,1.8105791401014424
Province 5,Pyuthan,6.0,GR,AE,74,47,12.009219017879012,,0.0,120.0,142.13863109048725,142.13863109048725,0.0,-0.0,0.0,1.0,1.0
Province 5,Pyuthan,6.0,N180,AE,74,47,11.013299639470617,,-2.117885262694954,180.0,142.13863109048725,209.23007164662675,55.41423359958212,0.0,55.41423359958212,1.004062661970083,0.7270292605804312
Province 5,Pyuthan,6.0,N210,AE,74,47,8.844215474609058,,-128.86585936668325,210.0,142.13863109048725,282.5953544169423,136.15873673789838,0.0,136.15873673789838,0.9976010068177401,0.5204556301828605
Province 5,Pyuthan,6.0,N60,AE,74,47,17.59003540895518,,-633.7345790483665,60.0,142.13863109048725,193.9824457943209,42.228906433723836,0.0,42.228906433723836,0.8867087221683415,0.7576307421179813
Province 5,Pyuthan,6.0,PCU_N120,PFP,74,45,,61.162203922784414,-103.40250394221127,120.0,142.13863109048725,98.0998775450404,-44.12320412884406,44.12320412884406,0.0,0.983762002732214,0.983725818081143
Province 5,Pyuthan,6.0,PCU_N60,PFP,74,49,,132.7227114225609,-153.66771880067444,60.0,142.13863109048725,45.20704667858818,-97.8063703871884,97.8063703871884,0.0,0.9852921035436628,1.9703976407219648
Province 5,Pyuthan,6.0,TIMING_V6_V10,AE,74,47,10.543646191987722,,98.65491775380855,120.0,142.13863109048725,101.60896546898552,-41.2905609120454,41.2905609120454,0.0,1.0228802296464556,1.4079521009741014
Province 5,Pyuthan,6.0,UDP_N78,PFP,74,49,,99.00845995756302,-109.69871429671663,78.0,142.13863109048725,60.6011161809508,-83.90632323298775,83.90632323298775,0.0,0.9795208884612698,1.5074768020524218
Province 5,Pyuthan,8.0,FYM_N60,PFP,74,45,,118.499884243526,-749.335410749533,60.0,242.13863109048725,67.510762141105,-174.27994058927874,174.27994058927874,0.0,0.905890150392076,1.8105791401014424
Province 5,Pyuthan,8.0,GR,AE,74,47,12.009219017879012,,0.0,120.0,242.13863109048725,242.13863109048725,0.0,-0.0,0.0,1.0,1.0
Province 5,Pyuthan,8.0,N180,AE,74,47,11.013299639470617,,-2.117885262694954,180.0,242.13863109048725,349.6919544133747,92.27877772207856,0.0,92.27877772207856,1.004062661970083,0.7270292605804312
Province 5,Pyuthan,8.0,N210,AE,74,47,8.844215474609058,,-128.86585936668325,210.0,242.13863109048725,474.8761395823376,235.45109092435314,0.0,235.45109092435314,0.9976010068177401,0.5204556301828605
Province 5,Pyuthan,8.0,N60,AE,74,47,17.59003540895518,,-633.7345790483665,60.0,242.13863109048725,321.10115585583964,73.05463815621266,0.0,73.05463815621266,0.8867087221683415,0.7576307421179813
Province 5,Pyuthan,8.0,PCU_N120,PFP,74,45,,61.162203922784414,-103.40250394221127,120.0,242.13863109048725,130.7998367267205,-111.98613569101227,111.98613569101227,0.0,0.983762002732214,0.983725818081143
Province 5,Pyuthan,8.0,PCU_N60,PFP,74,49,,132.7227114225609,-153.66771880067444,60.0,242.13863109048725,60.276062238117575,-183.95662497183983,183.95662497183983,0.0,0.9852921035436628,1.9703976407219648
Province 5,Pyuthan,8.0,TIMING_V6_V10,AE,74,47,10.543646191987722,,98.65491775380855,120.0,242.13863109048725,174.19545050649475,-69.71313721300939,69.71313721300939,0.0,1.0228802296464556,1.4079521009741014
Province 5,Pyuthan,8.0,UDP_N78,PFP,74,49,,99.00845995756302,-109.69871429671663,78.0,242.13863109048725,80.80148824126773,-163.68758817299616,163.68758817299616,0.0,0.9795208884612698,1.5074768020524218
Province 5,Pyuthan,10.0,FYM_N60,PFP,74,45,,118.499884243526,-749.335410749533,60.0,342.13863109048725,84.38845267638125,-257.89582190829213,257.89582190829213,0.0,0.905890150392076,1.8105791401014424
Province 5,Pyuthan,10.0,GR,AE,74,47,12.009219017879012,,0.0,120.0,342.13863109048725,342.13863109048725,0.0,-0.0,0.0,1.0,1.0
Province 5,Pyuthan,10.0,N180,AE,74,47,11.013299639470617,,-2.117885262694954,180.0,342.13863109048725,483.74552086259087,129.60025622238473,0.0,129.60025622238473,1.004062661970083,0.7270292605804312
Province 5,Pyuthan,10.0,N210,AE,74,47,8.844215474609058,,-128.86585936668325,210.0,342.13863109048725,670.6110953249353,332.55345946119144,0.0,332.55345946119144,0.9976010068177401,0.5204556301828605
Province 5,Pyuthan,10.0,N60,AE,74,47,17.59003540895518,,-633.7345790483665,60.0,342.13863109048725,448.21986591735833,103.88036987870149,0.0,103.88036987870149,0.8867087221683415,0.7576307421179813
Province 5,Pyuthan,10.0,PCU_N120,PFP,74,45,,61.162203922784414,-103.40250394221127,120.0,342.13863109048725,163.49979590840067,-178.91744179977545,178.91744179977545,0.0,0.983762002732214,0.983725818081143
Province 5,Pyuthan,10.0,PCU_N60,PFP,74,49,,132.7227114225609,-153.66771880067444,60.0,342.13863109048725,75.34507779764697,-268.8474118417805,268.8474118417805,0.0,0.9852921035436628,1.9703976407219648
Province 5,Pyuthan,10.0,TIMING_V6_V10,AE,74,47,10.543646191987722,,98.65491775380855,120.0,342.13863109048725,246.61090382497315,-99.52635219496105,99.52635219496105,0.0,1.0228802296464556,1.4079521009741014
Province 5,Pyuthan,10.0,UDP_N78,PFP,74,49,,99.00845995756302,-109.69871429671663,78.0,342.13863109048725,101.00186030158466,-242.55492082231714,242.55492082231714,0.0,0.9795208884612698,1.5074768020524218
Province 5,Rolpa,6.0,FYM_N60,PFP,116,76,,115.12654413097462,-504.03577959207433,60.0,125.53897911832945,52.116569725836,-72.97880505981365,72.97880505981365,0.0,0.9375899458143936,1.8742358608602416
Province 5,Rolpa,6.0,GR,AE,116,78,10.031625373932602,,0.0,120.0,125.53897911832945,125.53897911832945,0.0,-0.0,0.0,1.0,1.0
Province 5,Rolpa,6.0,N180,AE,116,78,9.231703184396787,,45.842557463559224,180.0,125.53897911832945,166.48224472276922,30.17361035314599,0.0,30.17361035314599,1.0118830901366445,0.821555641408326
Province 5,Rolpa,6.0,N210,AE,116,78,6.237215756255198,,-245.31618548936592,210.0,125.53897911832945,291.1534165683162,165.39760909396597,0.0,165.39760909396597,0.9853415967107154,0.4367071594773476
Province 5,Rolpa,6.0,N60,AE,116,78,13.265897400171642,,-497.2067017665659,60.0,125.53897911832945,129.7271227565619,18.570588758308965,0.0,18.570588758308965,0.9035338200757294,0.8737337965468772
Province 5,Rolpa,6.0,PCU_N120,PFP,116,76,,60.19156952962649,-47.6886996549332,120.0,125.53897911832945,99.6817733707945,-26.125266510488935,26.125266510488935,0.0,0.9935992385443435,0.9935527153376159
Province 5,Rolpa,6.0,PCU_N60,PFP,116,78,,133.16579255003117,-218.94049339237154,60.0,125.53897911832945,45.056616183407385,-81.50517196918094,81.50517196918094,0.0,0.989041167809676,1.9741383728879318
Province 5,Rolpa,6.0,TIMING_V6_V10,AE,116,76,10.512121451542665,,171.57071317336502,120.0,125.53897911832945,80.38770598787985,-46.812042126770116,46.812042126770116,0.0,1.0279614019987002,1.5664419869156883
Province 5,Rolpa,6.0,UDP_N78,PFP,116,78,,97.42272177411101,-112.60451059306587,78.0,125.53897911832945,61.587277527398385,-65.14964034907666,65.14964034907666,0.0,0.9843610630462172,1.5131541730167886
Province 5,Rolpa,8.0,FYM_N60,PFP,116,76,,115.12654413097462,-504.03577959207433,60.0,225.53897911832945,69.488759634448,-155.77303442084747,155.77303442084747,0.0,0.9375899458143936,1.8742358608602416
Province 5,Rolpa,8.0,GR,AE,116,78,10.031625373932602,,0.0,120.0,225.53897911832945,225.53897911832945,0.0,-0.0,0.0,1.0,1.0
Province 5,Rolpa,8.0,N180,AE,116,78,9.231703184396787,,45.842557463559224,180.0,225.53897911832945,286.80070812956916,51.58785270317922,0.0,51.58785270317922,1.0118830901366445,0.821555641408326
Province 5,Rolpa,8.0,N210,AE,116,78,6.237215756255198,,-245.31618548936592,210.0,225.53897911832945,522.8031187636745,303.16106497676265,0.0,303.16106497676265,0.9853415967107154,0.4367071594773476
Province 5,Rolpa,8.0,N60,AE,116,78,13.265897400171642,,-497.2067017665659,60.0,225.53897911832945,252.17671078022903,32.36463643848839,0.0,32.36463643848839,0.9035338200757294,0.8737337965468772
Province 5,Rolpa,8.0,PCU_N120,PFP,116,76,,60.19156952962649,-47.6886996549332,120.0,225.53897911832945,132.90903116105932,-93.29542419213007,93.29542419213007,0.0,0.9935992385443435,0.9935527153376159
Province 5,Rolpa,8.0,PCU_N60,PFP,116,78,,133.16579255003117,-218.94049339237154,60.0,225.53897911832945,60.07548824454319,-166.47364884616445,166.47364884616445,0.0,0.989041167809676,1.9741383728879318
Province 5,Rolpa,8.0,TIMING_V6_V10,AE,116,76,10.512121451542665,,171.57071317336502,120.0,225.53897911832945,141.07391140752912,-82.74175803285928,82.74175803285928,0.0,1.0279614019987002,1.5664419869156883
Province 5,Rolpa,8.0,UDP_N78,PFP,116,78,,97.42272177411101,-112.60451059306587,78.0,225.53897911832945,82.11637003653118,-144.27644469659288,144.27644469659288,0.0,0.9843610630462172,1.5131541730167886
Province 5,Rolpa,10.0,FYM_N60,PFP,116,76,,115.12654413097462,-504.03577959207433,60.0,325.53897911832945,86.86094954306,-237.38370401771226,237.38370401771226,0.0,0.9375899458143936,1.8742358608602416
Province 5,Rolpa,10.0,GR,AE,116,78,10.031625373932602,,0.0,120.0,325.53897911832945,325.53897911832945,0.0,-0.0,0.0,1.0,1.0
Province 5,Rolpa,10.0,N180,AE,116,78,9.231703184396787,,45.842557463559224,180.0,325.53897911832945,407.6823477485167,72.85898321980633,0.0,72.85898321980633,1.0118830901366445,0.821555641408326
Province 5,Rolpa,10.0,N210,AE,116,78,6.237215756255198,,-245.31618548936592,210.0,325.53897911832945,763.2423348775094,434.5604661185479,0.0,434.5604661185479,0.9853415967107154,0.4367071594773476
Province 5,Rolpa,10.0,N60,AE,116,78,13.265897400171642,,-497.2067017665659,60.0,325.53897911832945,373.37118066113334,46.333489465685545,0.0,46.333489465685545,0.9035338200757294,0.8737337965468772
Province 5,Rolpa,10.0,PCU_N120,PFP,116,76,,60.19156952962649,-47.6886996549332,120.0,325.53897911832945,166.13628895132416,-160.18791225740532,160.18791225740532,0.0,0.9935992385443435,0.9935527153376159
Province 5,Rolpa,10.0,PCU_N60,PFP,116,78,,133.16579255003117,-218.94049339237154,60.0,325.53897911832945,75.09436030567898,-251.14426114040242,251.14426114040242,0.0,0.989041167809676,1.9741383728879318
Province 5,Rolpa,10.0,TIMING_V6_V10,AE,116,76,10.512121451542665,,171.57071317336502,120.0,325.53897911832945,202.8416894345754,-118.48502074948931,118.48502074948931,0.0,1.0279614019987002,1.5664419869156883
Province 5,Rolpa,10.0,UDP_N78,PFP,116,78,,97.42272177411101,-112.60451059306587,78.0,325.53897911832945,102.64546254566397,-223.9194799334567,223.9194799334567,0.0,0.9843610630462172,1.5131541730167886
Province 5,Rukum_e,6.0,FYM_N60,PFP,20,6,,106.68057212483157,-904.6622141601028,60.0,126.94414153132251,56.242679296186274,-71.09855687987108,71.09855687987108,0.0,0.8622583360943901,1.724697404433079
Province 5,Rukum_e,6.0,GR,AE,20,8,11.346380930593757,,0.0,120.0,126.94414153132251,126.94414153132251,0.0,-0.0,0.0,1.0,1.0
Province 5,Rukum_e,6.0,N180,AE,20,8,9.32931185295773,,17.136190163680915,180.0,126.94414153132251,142.13678278579974,17.706027732028744,0.0,17.706027732028744,1.0117900226618124,0.870053512949196
Province 5,Rukum_e,6.0,N210,AE,20,8,7.143697849662308,,-344.9258245523349,210.0,126.94414153132251,224.98760823846467,87.89740727812891,0.0,87.89740727812891,0.9839999558662258,0.5819711652382586
Province 5,Rukum_e,6.0,N60,AE,20,8,8.545117282270665,,-570.5458693157157,60.0,126.94414153132251,194.78408057487223,67.59567808114176,0.0,67.59567808114176,0.889298646682952,0.6499408554329998
Province 5,Rukum_e,6.0,PCU_N120,PFP,20,6,,61.94247420135051,-121.23956949233445,120.0,126.94414153132251,96.864294490621,-30.35003046339184,30.35003046339184,0.0,0.9812950668440352,0.9815170273462273
Province 5,Rukum_e,6.0,PCU_N60,PFP,20,7,,141.37196162654442,-226.13323130038913,60.0,126.94414153132251,42.4412861658996,-84.8496182178196,84.8496182178196,0.0,0.9820683445267113,1.9657521550002253
Province 5,Rukum_e,6.0,TIMING_V6_V10,AE,20,7,10.10309011021414,,-400.72901371809826,120.0,126.94414153132251,94.1915567155103,-29.0799551007228,29.0799551007228,0.0,0.9438731054040683,1.3307053795985264
Province 5,Rukum_e,6.0,UDP_N78,PFP,20,7,,102.87305650006084,-913.2034446161047,78.0,126.94414153132251,58.324871455023896,-68.61491697975349,68.61491697975349,0.0,0.9400785458278863,1.4443309913437323
Province 5,Rukum_e,8.0,FYM_N60,PFP,20,6,,106.68057212483157,-904.6622141601028,60.0,226.94414153132251,74.99023906158169,-152.07742618785593,152.07742618785593,0.0,0.8622583360943901,1.724697404433079
Province 5,Rukum_e,8.0,GR,AE,20,8,11.346380930593757,,0.0,120.0,226.94414153132251,226.94414153132251,0.0,-0.0,0.0,1.0,1.0
Province 5,Rukum_e,8.0,N180,AE,20,8,9.32931185295773,,17.136190163680915,180.0,226.94414153132251,255.92962486905648,34.36041995201306,0.0,34.36041995201306,1.0117900226618124,0.870053512949196
Province 5,Rukum_e,8.0,N210,AE,20,8,7.143697849662308,,-344.9258245523349,210.0,226.94414153132251,392.7342275329166,155.8565791083194,0.0,155.8565791083194,0.9839999558662258,0.5819711652382586
Province 5,Rukum_e,8.0,N60,AE,20,8,8.545117282270665,,-570.5458693157157,60.0,226.94414153132251,347.6627545161915,122.0182649570268,0.0,122.0182649570268,0.889298646682952,0.6499408554329998
Province 5,Rukum_e,8.0,PCU_N120,PFP,20,6,,61.94247420135051,-121.23956949233445,120.0,226.94414153132251,129.15239265416133,-98.81200890865236,98.81200890865236,0.0,0.9812950668440352,0.9815170273462273
Province 5,Rukum_e,8.0,PCU_N60,PFP,20,7,,141.37196162654442,-226.13323130038913,60.0,226.94414153132251,56.58838155453279,-170.81811044665196,170.81811044665196,0.0,0.9820683445267113,1.9657521550002253
Province 5,Rukum_e,8.0,TIMING_V6_V10,AE,20,7,10.10309011021414,,-400.72901371809826,120.0,226.94414153132251,167.75148952398183,-53.87827923967198,53.87827923967198,0.0,0.9438731054040683,1.3307053795985264
Province 5,Rukum_e,8.0,UDP_N78,PFP,20,7,,102.87305650006084,-913.2034446161047,78.0,226.94414153132251,77.7664952733652,-150.10138582605956,150.10138582605956,0.0,0.9400785458278863,1.4443309913437323
Province 5,Rukum_e,10.0,FYM_N60,PFP,20,6,,106.68057212483157,-904.6622141601028,60.0,326.94414153132254,93.73779882697713,-233.0562954958408,233.0562954958408,0.0,0.8622583360943901,1.724697404433079
Province 5,Rukum_e,10.0,GR,AE,20,8,11.346380930593757,,0.0,120.0,326.94414153132254,326.94414153132254,0.0,-0.0,0.0,1.0,1.0
Province 5,Rukum_e,10.0,N180,AE,20,8,9.32931185295773,,17.136190163680915,180.0,326.94414153132254,369.72246695231325,49.46733885441503,0.0,49.46733885441503,1.0117900226618124,0.870053512949196
Province 5,Rukum_e,10.0,N210,AE,20,8,7.143697849662308,,-344.9258245523349,210.0,326.94414153132254,554.9788204095139,224.78173562178316,0.0,224.78173562178316,0.9839999558662258,0.5819711652382586
Province 5,Rukum_e,10.0,N60,AE,20,8,8.545117282270665,,-570.5458693157157,60.0,326.94414153132254,502.08534139207666,176.4408518329119,0.0,176.4408518329119,0.889298646682952,0.6499408554329998
Province 5,Rukum_e,10.0,PCU_N120,PFP,20,6,,61.94247420135051,-121.23956949233445,120.0,326.94414153132254,161.4404908177017,-167.18570169614776,167.18570169614776,0.0,0.9812950668440352,0.9815170273462273
Province 5,Rukum_e,10.0,PCU_N60,PFP,20,7,,141.37196162654442,-226.13323130038913,60.0,326.94414153132254,70.73547694316599,-256.78660267548435,256.78660267548435,0.0,0.9820683445267113,1.9657521550002253
Province 5,Rukum_e,10.0,TIMING_V6_V10,AE,20,7,10.10309011021414,,-400.72901371809826,120.0,326.94414153132254,242.41565809556653,-77.86283303633519,77.86283303633519,0.0,0.9438731054040683,1.3307053795985264
Province 5,Rukum_e,10.0,UDP_N78,PFP,20,7,,102.87305650006084,-913.2034446161047,78.0,326.94414153132254,97.2081190917065,-231.38573241641416,231.38573241641416,0.0,0.9400785458278863,1.4443309913437323
Province 5,Rupandehi,6.0,FYM_N60,PFP,169,0,,122.86296992067325,-422.2635173354761,60.0,166.6426914153132,48.83489308352153,-116.48382059323396,116.48382059323396,0.0,0.9442626775016087,1.885318897028465
Province 5,Rupandehi,6.0,GR,AE,169,0,17.12697382604042,,0.0,120.0,166.6426914153132,166.6426914153132,0.0,-0.0,0.0,1.0,1.0
Province 5,Rupandehi,6.0,N180,AE,169,0,16.63660391295667,,-50.483176105177854,180.0,166.6426914153132,245.8125881811162,78.03170909664453,0.0,78.03170909664453,0.9966914779123386,0.6727812059542749
Province 5,Rupandehi,6.0,N210,AE,169,0,14.417178613494555,,-202.8368521808798,210.0,166.6426914153132,260.29555973812813,91.0146075488982,0.0,91.0146075488982,0.9783530456972481,0.6550089078341247
Province 5,Rupandehi,6.0,N60,AE,169,0,45.68778354275894,,-985.8631451356085,60.0,166.6426914153132,124.12354300232354,-42.528141311979496,42.528141311979496,0.0,0.903643800517314,1.338386870725288
Province 5,Rupandehi,6.0,PCU_N120,PFP,169,0,,66.3055046656785,-130.45805395082235,120.0,166.6426914153132,90.49022445802694,-75.69962050133248,75.69962050133248,0.0,0.9793597914358696,0.9786907027920729
Province 5,Rupandehi,6.0,PCU_N60,PFP,169,0,,103.60637153351158,-259.3379535033377,60.0,166.6426914153132,57.91149628340468,-107.39385195233041,107.39385195233041,0.0,0.9517109335773642,1.9045382111865043
Province 5,Rupandehi,6.0,TIMING_V6_V10,AE,169,0,17.402135759451404,,215.59965476002037,120.0,166.6426914153132,66.6293581586918,-100.67581623055638,100.67581623055638,0.0,1.0390948593521387,2.5090378456520956
Province 5,Rupandehi,6.0,UDP_N78,PFP,169,0,,80.9904354628985,173.19504283632952,78.0,166.6426914153132,74.08282182590047,-92.41676717722244,92.41676717722244,0.0,1.0424731222975885,1.6056927210591725
Province 5,Rupandehi,8.0,FYM_N60,PFP,169,0,,122.86296992067325,-422.2635173354761,60.0,266.6426914153132,65.11319077802871,-199.8435918246572,199.8435918246572,0.0,0.9442626775016087,1.885318897028465
Province 5,Rupandehi,8.0,GR,AE,169,0,17.12697382604042,,0.0,120.0,266.6426914153132,266.6426914153132,0.0,-0.0,0.0,1.0,1.0
Province 5,Rupandehi,8.0,N180,AE,169,0,16.63660391295667,,-50.483176105177854,180.0,266.6426914153132,393.35611077072815,127.26579162242294,0.0,127.26579162242294,0.9966914779123386,0.6727812059542749
Province 5,Rupandehi,8.0,N210,AE,169,0,14.417178613494555,,-202.8368521808798,210.0,266.6426914153132,414.6362370617508,141.20519406105103,0.0,141.20519406105103,0.9783530456972481,0.6550089078341247
Province 5,Rupandehi,8.0,N60,AE,169,0,45.68778354275894,,-985.8631451356085,60.0,266.6426914153132,199.6832504658987,-67.84771265500947,67.84771265500947,0.0,0.903643800517314,1.338386870725288
Province 5,Rupandehi,8.0,PCU_N120,PFP,169,0,,66.3055046656785,-130.45805395082235,120.0,266.6426914153132,120.65363261070259,-145.67875751250358,145.67875751250358,0.0,0.9793597914358696,0.9786907027920729
Province 5,Rupandehi,8.0,PCU_N60,PFP,169,0,,103.60637153351158,-259.3379535033377,60.0,266.6426914153132,77.21532837787291,-187.63024848996048,187.63024848996048,0.0,0.9517109335773642,1.9045382111865043
Province 5,Rupandehi,8.0,TIMING_V6_V10,AE,169,0,17.402135759451404,,215.59965476002037,120.0,266.6426914153132,106.04309257588918,-161.0952506698562,161.0952506698562,0.0,1.0390948593521387,2.5090378456520956
Province 5,Rupandehi,8.0,UDP_N78,PFP,169,0,,80.9904354628985,173.19504283632952,78.0,266.6426914153132,98.77709576786728,-167.82902847418075,167.82902847418075,0.0,1.0424731222975885,1.6056927210591725
Province 5,Rupandehi,10.0,FYM_N60,PFP,169,0,,122.86296992067325,-422.2635173354761,60.0,366.6426914153132,81.39148847253588,-283.09313860568227,283.09313860568227,0.0,0.9442626775016087,1.885318897028465
Province 5,Rupandehi,10.0,GR,AE,169,0,17.12697382604042,,0.0,120.0,366.6426914153132,366.6426914153132,0.0,-0.0,0.0,1.0,1.0
Province 5,Rupandehi,10.0,N180,AE,169,0,16.63660391295667,,-50.483176105177854,180.0,366.6426914153132,540.0150955048861,176.02952071919526,0.0,176.02952071919526,0.9966914779123386,0.6727812059542749
Province 5,Rupandehi,10.0,N210,AE,169,0,14.417178613494555,,-202.8368521808798,210.0,366.6426914153132,573.5215811902094,190.20522940562626,0.0,190.20522940562626,0.9783530456972481,0.6550089078341247
Province 5,Rupandehi,10.0,N60,AE,169,0,45.68778354275894,,-985.8631451356085,60.0,366.6426914153132,274.0131925795028,-93.02663147250638,93.02663147250638,0.0,0.903643800517314,1.338386870725288
Province 5,Rupandehi,10.0,PCU_N120,PFP,169,0,,66.3055046656785,-130.45805395082235,120.0,366.6426914153132,150.81704076337823,-215.13014374182765,215.13014374182765,0.0,0.9793597914358696,0.9786907027920729
Province 5,Rupandehi,10.0,PCU_N60,PFP,169,0,,103.60637153351158,-259.3379535033377,60.0,366.6426914153132,96.51916047234113,-267.83654521768494,267.83654521768494,0.0,0.9517109335773642,1.9045382111865043
