province,district,palika,lat,lon,target_yield_t_ha,strategy,strategy_N_rate_kg_ha,tested_N_change_vs_GR_kg_ha,predicted_AE_N_kg_grain_per_kg_N,predicted_yield_gain_over_0PK_t_ha,predicted_yield_difference_from_GR_t_ha,predicted_yield_retention_fraction,N_required_for_GR_equivalent_yield_kg_ha,N_change_at_GR_equivalent_yield_kg_ha,N_reduction_at_GR_equivalent_yield_kg_ha,N_increase_at_GR_equivalent_yield_kg_ha,reference_N_demand_kg_ha,N_required_for_same_target_yield_kg_ha,N_change_for_same_target_yield_kg_ha,N_reduction_for_same_target_yield_kg_ha,N_increase_for_same_target_yield_kg_ha,N_change_for_same_target_yield_pct,retains_95pct_GR,environmental_support
Province 5,Dang,Ghorahi Upamahanagarpalika,28.0,82.4,10.0,N60,60.0,-60.0,15.532266410628926,0.9320744625641104,-0.6244574373678583,0.9381991001450284,82.2724230131823,-37.727576986817695,37.727576986817695,0.0,357.4721577726218,245.08417149753487,-112.38798627508694,112.38798627508694,0.0,-31.439647489014757,False,True
Province 5,Dang,Ghorahi Upamahanagarpalika,28.0,82.44,10.0,N60,60.0,-60.0,-1.7668279684742203,-0.09263600210161847,-1.441940284296773,0.8064131697437141,2400.0,2280.0,0.0,2280.0,365.95638051044085,7319.127610208817,6953.171229698376,0.0,6953.171229698376,1900.0,False,True
Province 5,Dang,Ghorahi Upamahanagarpalika,28.0,82.46,10.0,N60,60.0,-60.0,12.82859009366025,0.7779113317210973,-0.7289378156778044,0.9226645101600002,110.61053060208752,-9.389469397912492,9.389469397912492,0.0,354.6322505800464,326.8838450439282,-27.748405536118185,27.748405536118185,0.0,-7.824557831593748,False,True
Province 5,Dang,Ghorahi Upamahanagarpalika,28.0,82.48,10.0,N60,60.0,-60.0,13.005801084088848,0.7882469364841146,-0.6723344423218072,0.9194392997254628,95.073492855551,-24.926507144449005,24.926507144449005,0.0,357.6141531322506,283.3302219405245,-74.28393119172603,74.28393119172603,0.0,-20.772089287040835,False,True
Province 5,Dang,Ghorahi Upamahanagarpalika,28.0,82.54,10.0,N60,60.0,-60.0,19.02432635252128,1.141211346642693,-0.4354436383708796,0.9166291581623124,60.27228597653748,-59.72771402346252,59.72771402346252,0.0,335.3445475638051,168.43318726198532,-166.9113603018198,166.9113603018198,0.0,-49.7730950195521,False,True
Province 5,Dang,Banglachuli Gaunpalika,28.0,82.72,10.0,N60,60.0,-60.0,4.524092623405332,0.26731083774880476,-0.6385484551238573,0.8929245789262134,199.78594852226288,79.78594852226288,0.0,79.78594852226288,319.1728538283063,531.3854278720478,212.21257404374148,0.0,212.21257404374148,66.48829043521906,False,True
Province 5,Dang,Tulsipur Upamahanagarpalika,28.02,82.32,10.0,N60,60.0,-60.0,19.855868109343422,1.1941416949477697,0.04777259329562439,1.011801739560758,53.78251781931881,-66.21748218068119,66.21748218068119,0.0,335.33271461716936,150.29198082748718,-185.04073378968215,185.04073378968215,0.0,-55.18123515056765,True,True
Province 5,Dang,Ghorahi Upamahanagarpalika,28.02,82.36,10.0,N60,60.0,-60.0,13.102558874485997,0.7832503724203584,-0.816081445583617,0.9172185134050912,106.97271262422753,-13.027287375772488,13.027287375772488,0.0,360.6276102088167,321.4776142602474,-39.14999594856931,39.14999594856931,0.0,-10.856072813143737,False,True
Province 5,Dang,Ghorahi Upamahanagarpalika,28.02,82.38,10.0,N60,60.0,-60.0,17.9295160135193,1.095079825181621,-0.5667549561386894,0.9408612398128288,84.67435303522909,-35.32564696477091,35.32564696477091,0.0,359.24709976798147,253.4917979386352,-105.75530182934624,105.75530182934624,0.0,-29.438039137309097,False,True
Province 5,Dang,Ghorahi Upamahanagarpalika,28.02,82.4,10.0,N60,60.0,-60.0,11.255955745518396,0.6907860991566345,-1.024729074182158,0.8364589494753537,170.3995178028538,50.39951780285381,0.0,50.39951780285381,361.4993039443156,513.3275589848222,151.82825504050658,0.0,151.82825504050658,41.99959816904483,False,True
Province 5,Dang,Ghorahi Upamahanagarpalika,28.02,82.42,10.0,N60,60.0,-60.0,11.177146553884173,0.6724382388940241,-1.2834094216932688,0.8214033635054938,212.1890155502132,92.18901555021318,0.0,92.18901555021318,361.4993039443156,639.2181785502636,277.718874605948,0.0,277.718874605948,76.82417962517766,False,True
Province 5,Dang,Ghorahi Upamahanagarpalika,28.02,82.44,10.0,N60,60.0,-60.0,15.61199511704664,0.9473720944691704,-0.85129300198294,0.9029302961391744,103.00596959342722,-16.994030406572776,16.994030406572776,0.0,360.27656612529006,309.2553084627167,-51.02125766257336,51.02125766257336,0.0,-14.161692005477306,False,True
Province 5,Dang,Ghorahi Upamahanagarpalika,28.02,82.46,10.0,N60,60.0,-60.0,22.16251669779348,1.3432556550673873,-0.8497686316661991,0.9056080788968136,103.22625885029764,-16.77374114970236,16.77374114970236,0.0,363.1776102088167,312.4122166670651,-50.76539354175162,50.76539354175162,0.0,-13.97811762475197,False,True
Province 5,Dang,Ghorahi Upamahanagarpalika,28.02,82.48,10.0,N60,60.0,-60.0,15.601966094293584,0.9359639651145828,-0.43135371535357686,0.9518525723212992,75.25437774205672,-44.74562225794328,44.74562225794328,0.0,354.24767981438515,222.1557392583242,-132.09194055606096,132.09194055606096,0.0,-37.28801854828606,True,True
Province 5,Dang,Ghorahi Upamahanagarpalika,28.02,82.58,10.0,N60,60.0,-60.0,7.9336162999673885,0.48469921360953305,-0.6317122893050667,0.8813024883524279,222.4801144255884,102.4801144255884,0.0,102.4801144255884,319.56334106728536,592.4707390572748,272.9073979899895,0.0,272.9073979899895,85.400095354657,False,True
Province 5,Dang,Banglachuli Gaunpalika,28.02,82.6,10.0,N60,60.0,-60.0,20.72384498360236,1.244203979246438,-0.2948104844485253,0.974152767660148,64.37932753673635,-55.620672463263645,55.620672463263645,0.0,338.3008120649652,181.4964898822857,-156.8043221826795,156.8043221826795,0.0,-46.35056038605304,True,True
Province 5,Dang,Banglachuli Gaunpalika,28.02,82.62,10.0,N60,60.0,-60.0,28.061960018374933,1.6862592025415795,-0.5961506827355906,0.9465173590088366,75.14103356949732,-44.85896643050268,44.85896643050268,0.0,335.5338747099768,210.10301786071565,-125.43085684926118,125.43085684926118,0.0,-37.3824720254189,False,True
Province 5,Dang,Banglachuli Gaunpalika,28.02,82.68,10.0,N60,60.0,-60.0,7.360861525428579,0.444297300182823,-0.8451028146935008,0.864546650316845,281.90010164698526,161.90010164698526,0.0,161.90010164698526,333.8654292343388,784.3058203131205,450.4403910787817,0.0,450.4403910787817,134.91675137248768,False,True
Province 5,Dang,Tulsipur Upamahanagarpalika,28.04,82.24,10.0,N60,60.0,-60.0,19.3189731564825,1.1623214473849794,0.04655993690474108,1.009556047996836,54.479838333189264,-65.52016166681074,65.52016166681074,0.0,330.0315545243619,149.83388112781978,-180.19767339654211,180.19767339654211,0.0,-54.60013472234229,True,True
Province 5,Dang,Tulsipur Upamahanagarpalika,28.04,82.26,10.0,N60,60.0,-60.0,18.85726362360024,1.1331320584278728,-0.2820531508901948,0.9704132568123096,64.29322612124658,-55.706773878753424,55.706773878753424,0.0,322.3243619489559,172.69394239308957,-149.63041955586635,149.63041955586635,0.0,-46.42231156562786,True,True
Province 5,Dang,Tulsipur Upamahanagarpalika,28.04,82.28,10.0,N60,60.0,-60.0,14.056084284393275,0.8391565811420142,-0.38180008533094856,0.9614078242347563,68.51897437698612,-51.48102562301388,51.48102562301388,0.0,334.0665893271462,190.74916728594891,-143.31742204119723,143.31742204119723,0.0,-42.900854685844905,True,True
Province 5,Dang,Tulsipur Upamahanagarpalika,28.04,82.32,10.0,N60,60.0,-60.0,15.933683045007603,0.9589571978421912,-0.36673043164808045,0.9651381131721078,75.58328513187982,-44.41671486812018,44.41671486812018,0.0,343.0004640371229,216.0425156140413,-126.95794842308166,126.95794842308166,0.0,-37.01392905676681,True,True
Province 5,Dang,Ghorahi Upamahanagarpalika,28.04,82.38,10.0,N60,60.0,-60.0,-0.2973428619312135,-0.021232225626210726,-1.7578087191266931,0.7863687232040062,2400.0,2280.0,0.0,2280.0,366.1871229698376,7323.742459396752,6957.555336426914,0.0,6957.555336426914,1900.0,False,True
Province 5,Dang,Ghorahi Upamahanagarpalika,28.04,82.4,10.0,N60,60.0,-60.0,20.17260882042856,1.221947423653531,-1.395861790188898,0.8142687425839937,206.65890369586484,86.65890369586484,0.0,86.65890369586484,369.0013921113689,635.478526299862,266.4771341884931,0.0,266.4771341884931,72.21575307988736,False,True
Province 5,Dang,Ghorahi Upamahanagarpalika,28.04,82.46,10.0,N60,60.0,-60.0,16.7156486713879,1.003874223133281,-0.5681537938033153,0.9306721294803436,77.38574388463452,-42.61425611536548,42.61425611536548,0.0,367.18700696055686,236.7919973201264,-130.3950096404305,130.3950096404305,0.0,-35.5118800961379,False,True
Province 5,Dang,Banglachuli Gaunpalika,28.04,82.58,10.0,N60,60.0,-60.0,4.675052396803853,0.2798442239866171,-0.4841782020523939,0.9004900988467347,242.41251353802613,122.41251353802612,0.0,122.41251353802612,334.0863109048724,674.8891863758049,340.8028754709325,0.0,340.8028754709325,102.01042794835512,False,True
Province 5,Dang,Banglachuli Gaunpalika,28.04,82.6,10.0,N60,60.0,-60.0,18.199801746181752,1.1012099601460261,-0.45148437269127617,0.954399234084015,75.61812750184805,-44.38187249815195,44.38187249815195,0.0,342.8111368909513,216.0228021539453,-126.78833473700595,126.78833473700595,0.0,-36.98489374845996,True,True
Province 5,Dang,Banglachuli Gaunpalika,28.04,82.66,10.0,N60,60.0,-60.0,7.294412597915294,0.43482051226259355,-0.5669963398441017,0.8949672339997532,229.2927441143563,109.29274411435632,0.0,109.29274411435632,339.42691415313226,648.5677381036645,309.14082395053225,0.0,309.14082395053225,91.0772867619636,False,True
Province 5,Dang,Dangisharan Gaunpalika,28.06,82.2,10.0,N60,60.0,-60.0,17.695674814415025,1.0635124642196732,0.05674832208492558,1.0135459155891455,52.73710806972168,-67.26289193027833,67.26289193027833,0.0,332.02737819025515,145.9180310477153,-186.10934714253983,186.10934714253983,0.0,-56.0524099418986,True,True
Province 5,Dang,Tulsipur Upamahanagarpalika,28.06,82.24,10.0,N60,60.0,-60.0,17.915097007721183,1.0778869385979235,0.02243227840828565,1.0045401875968076,56.02184209172741,-63.97815790827259,63.97815790827259,0.0,333.8654292343388,155.86463630377435,-178.00079293056447,178.00079293056447,0.0,-53.31513159022715,True,True
Province 5,Dang,Tulsipur Upamahanagarpalika,28.06,82.26,10.0,N60,60.0,-60.0,13.322077821530254,0.7892624650432639,-0.5980183958965416,0.9501599971955412,127.5647186730328,7.5647186730328,0.0,7.5647186730328,331.32726218097446,352.2139082401849,20.88664605921042,0.0,20.88664605921042,6.30393222752733,True,True
Province 5,Dang,Tulsipur Upamahanagarpalika,28.06,82.28,10.0,N60,60.0,-60.0,15.95256839548708,0.9672412032722614,-0.2520075516335253,0.976556554014934,67.93810024205571,-52.06189975794429,52.06189975794429,0.0,339.51566125290026,192.21707523289476,-147.29858602000553,147.29858602000553,0.0,-43.38491646495358,True,True
Province 5,Dang,Tulsipur Upamahanagarpalika,28.06,82.3,10.0,N60,60.0,-60.0,14.103555486562852,0.8422730833691646,-0.6394664076873655,0.9391183741321386,125.46146634270406,5.461466342704057,0.0,5.461466342704057,343.0754060324826,358.68952922461534,15.614123192132752,0.0,15.614123192132752,4.551221952253377,False,True
Province 5,Dang,Tulsipur Upamahanagarpalika,28.06,82.32,10.0,N60,60.0,-60.0,7.410793068016713,0.4553283786644466,-0.9573789958801872,0.8511894293261418,451.931703093828,331.931703093828,0.0,331.931703093828,357.07575406032487,1344.7821138832958,987.7063598229709,0.0,987.7063598229709,276.60975257819,False,True
Province 5,Dang,Tulsipur Upamahanagarpalika,28.06,82.34,10.0,N60,60.0,-60.0,6.677637659137131,0.42351870701145605,-0.8385546390299011,0.858597040211853,399.469985477713,279.469985477713,0.0,279.469985477713,357.9809744779582,1191.6887889667294,833.7078144887712,0.0,833.7078144887712,232.89165456476087,False,True
Province 5,Dang,Ghorahi Upamahanagarpalika,28.06,82.36,10.0,N60,60.0,-60.0,6.62079727852004,0.41212910878151177,-1.1555293597224554,0.8194039723286171,2400.0,2280.0,0.0,2280.0,371.3443155452436,7426.886310904872,7055.541995359628,0.0,7055.541995359628,1900.0,False,True
Province 5,Dang,Banglachuli Gaunpalika,28.06,82.58,10.0,N60,60.0,-60.0,20.634874415144584,1.2429078284577895,-0.31947778711765096,0.9688532185203232,67.46360752856548,-52.536392471434525,52.536392471434525,0.0,337.431090487239,189.7026554713913,-147.72843501584768,147.72843501584768,0.0,-43.780327059528766,True,True
Province 5,Dang,Banglachuli Gaunpalika,28.06,82.62,10.0,N60,60.0,-60.0,20.79842426160536,1.2518576286111076,-0.45771950885664886,0.9531031669355496,71.58002597341019,-48.41997402658981,48.41997402658981,0.0,334.0429234338747,199.2566761302552,-134.78624730361955,134.78624730361955,0.0,-40.34997835549152,True,True
Province 5,Dang,Banglachuli Gaunpalika,28.06,82.66,10.0,N60,60.0,-60.0,19.409377684202035,1.166230536620101,-0.23850625986879623,0.97536264996506,72.3792460956799,-47.6207539043201,47.6207539043201,0.0,332.6348027842228,200.6321354225601,-132.00266736166267,132.00266736166267,0.0,-39.68396158693341,True,True
Province 5,Dang,Tulsipur Upamahanagarpalika,28.08,82.24,10.0,N60,60.0,-60.0,17.998862824389082,1.0765743915049901,-0.36559739903876776,0.9657446268421248,69.24712834885212,-50.752871651147885,50.752871651147885,0.0,328.6825986078886,189.6693840986225,-139.0132145092661,139.0132145092661,0.0,-42.29405970928991,True,True
Province 5,Dang,Tulsipur Upamahanagarpalika,28.08,82.28,10.0,N60,60.0,-60.0,6.862149445552903,0.42819647617945245,-0.647081231691536,0.8718224553127796,195.95391469734247,75.95391469734247,0.0,75.95391469734247,349.3310904872389,570.4399558872169,221.108865399978,0.0,221.108865399978,63.29492891445205,False,True
Province 5,Dang,Tulsipur Upamahanagarpalika,28.08,82.3,10.0,N60,60.0,-60.0,15.545349925690283,0.9327209130430582,-0.8035394479807091,0.8639576292609583,106.52728019361348,-13.472719806386507,13.472719806386507,0.0,339.8114849187935,301.65994389126814,-38.15154102752536,38.15154102752536,0.0,-11.227266505322095,False,True
Province 5,Dang,Tulsipur Upamahanagarpalika,28.08,82.32,10.0,N60,60.0,-60.0,8.261618056726784,0.506538321349344,-1.135107925062747,0.829752675893478,696.5410448059877,576.5410448059877,0.0,576.5410448059877,358.4838747099768,2080.82277197155,1722.3388972615733,0.0,1722.3388972615733,480.45087067165633,False,True
Province 5,Dang,Tulsipur Upamahanagarpalika,28.08,82.34,10.0,N60,60.0,-60.0,6.972362490179782,0.4306055133109039,-0.9768153462377144,0.8385470639381851,409.098952310671,289.098952310671,0.0,289.098952310671,359.8919953596288,1226.9286520551752,867.0366566955464,0.0,867.0366566955464,240.91579359222584,False,True
Province 5,Dang,Ghorahi Upamahanagarpalika,28.08,82.46,10.0,N60,60.0,-60.0,17.76765985866797,1.0654027174873169,-0.575119111981332,0.9301132875929962,82.1761712249268,-37.8238287750732,37.8238287750732,0.0,358.02633410672854,245.1769444548948,-112.84938965183376,112.84938965183376,0.0,-31.519857312561,False,True
Province 5,Dang,Ghorahi Upamahanagarpalika,28.08,82.52,10.0,N60,60.0,-60.0,22.182596821533668,1.3468188623792465,-0.30138613578623846,0.971048309601148,67.58013438534881,-52.41986561465119,52.41986561465119,0.0,325.86241299303947,183.51521384336368,-142.3471991496758,142.3471991496758,0.0,-43.683221345542655,True,True
Province 5,Dang,Ghorahi Upamahanagarpalika,28.08,82.56,10.0,N60,60.0,-60.0,22.81163689675772,1.371376854409911,-0.4929938295438158,0.949021733917872,77.15669632686631,-42.84330367313369,42.84330367313369,0.0,315.3606728538283,202.7682305734922,-112.59244228033612,112.59244228033612,0.0,-35.70275306094474,False,True
Province 5,Dang,Dangisharan Gaunpalika,28.1,82.16,10.0,N60,60.0,-60.0,22.041760033025813,1.3189823692765223,-0.11651462917388734,0.9886198291993876,59.75086029994272,-60.249139700057285,60.249139700057285,0.0,304.4704176334107,151.6030782456595,-152.8673393877512,152.8673393877512,0.0,-50.2076164167144,True,True
Province 5,Dang,Dangisharan Gaunpalika,28.1,82.18,10.0,N60,60.0,-60.0,23.394848845954613,1.3976074746315221,-0.30070243235435457,0.9712692367341904,72.5801615153453,-47.419838484654704,47.419838484654704,0.0,309.04779582366587,186.92282447369269,-122.12497134997318,122.12497134997318,0.0,-39.5165320705456,True,True
Province 5,Dang,Dangisharan Gaunpalika,28.1,82.2,10.0,N60,60.0,-60.0,18.630563015844608,1.1132759561244348,-0.34018250427344066,0.966822653570622,67.64679514054727,-52.35320485945273,52.35320485945273,0.0,327.6432714617169,184.700143864579,-142.9431275971379,142.9431275971379,0.0,-43.62767071621061,True,True
Province 5,Dang,Dangisharan Gaunpalika,28.1,82.22,10.0,N60,60.0,-60.0,22.37416717323544,1.3468156851110318,-0.20379794913771557,0.9723539202673748,63.55678641535271,-56.44321358464729,56.44321358464729,0.0,339.32041763341067,179.71762758245802,-159.60279005095265,159.60279005095265,0.0,-47.03601132053941,True,True
Province 5,Dang,Tulsipur Upamahanagarpalika,28.1,82.32,10.0,N60,60.0,-60.0,15.09186992058556,0.9170708953748471,-0.6711392016894049,0.8733090714785438,91.00378069503589,-28.996219304964114,28.996219304964114,0.0,348.3548723897912,264.18008675839803,-84.17478563139315,84.17478563139315,0.0,-24.163516087470107,False,True
Province 5,Dang,Tulsipur Upamahanagarpalika,28.1,82.34,10.0,N60,60.0,-60.0,5.854514886125776,0.36686211529599577,-0.9150485956369712,0.8499390790480612,369.3155566703179,249.3155566703179,0.0,249.3155566703179,359.2766821345708,1105.720565509949,746.4438833753782,0.0,746.4438833753782,207.7629638919316,False,True
Province 5,Dang,Ghorahi Upamahanagarpalika,28.1,82.42,10.0,N60,60.0,-60.0,6.619455410927099,0.4054001575905959,-0.9897318056241968,0.8385108517813408,1095.26643991726,975.26643991726,0.0,975.26643991726,374.3735498839907,3416.9898765052103,3042.61632662122,0.0,3042.61632662122,812.7220332643834,False,True
Province 5,Dang,Ghorahi Upamahanagarpalika,28.1,82.44,10.0,N60,60.0,-60.0,6.168046279792998,0.3789526881626516,-1.0853794650194126,0.8325279309633633,982.2655132118632,862.2655132118631,0.0,862.2655132118631,374.7324825986079,3067.3899528073093,2692.6574702087014,0.0,2692.6574702087014,718.5545943432193,False,True
Province 5,Dang,Ghorahi Upamahanagarpalika,28.1,82.46,10.0,N60,60.0,-60.0,10.032828187764126,0.6071712319850805,-0.850008193284918,0.8631442306841488,370.8905099522871,250.89050995228712,0.0,250.89050995228712,358.3990719257541,1107.723454608078,749.3243826823239,0.0,749.3243826823239,209.07542496023927,False,True
Province 5,Dang,Ghorahi Upamahanagarpalika,28.1,82.52,10.0,N60,60.0,-60.0,14.36900412376439,0.8620790536309006,-0.829780848086404,0.8716628314000885,212.34808431901925,92.34808431901924,0.0,92.34808431901924,324.47795823665894,574.1856069608439,249.7076487241849,0.0,249.7076487241849,76.95673693251607,False,True
Province 5,Dang,Shantinagar Gaunpalika,28.12,82.12,10.0,N60,60.0,-60.0,18.746436059918604,1.1313177528397622,-0.20271666331228264,0.977887088362598,65.11266583788834,-54.88733416211166,54.88733416211166,0.0,313.5600928074246,170.1394461922258,-143.42064661519882,143.42064661519882,0.0,-45.73944513509305,True,True
Province 5,Dang,Shantinagar Gaunpalika,28.12,82.14,10.0,N60,60.0,-60.0,19.69454169703949,1.1972047893048472,-0.06869751678070914,0.9903977163344778,63.42236194971131,-56.57763805028869,56.57763805028869,0.0,313.29187935034804,165.58092473385884,-147.7109546164892,147.7109546164892,0.0,-47.1480317085739,True,True
Province 5,Dang,Shantinagar Gaunpalika,28.12,82.16,10.0,N60,60.0,-60.0,21.823472180489237,1.3100661953752086,-0.3835162950089363,0.9691286439099448,69.45988452459534,-50.54011547540466,50.54011547540466,0.0,298.7906032482599,172.9496733221526,-125.84092992610732,125.84092992610732,0.0,-42.11676289617056,True,True
Province 5,Dang,Dangisharan Gaunpalika,28.12,82.2,10.0,N60,60.0,-60.0,21.71661149218608,1.3048799809926557,-0.2555100344104344,0.9732489304444624,65.12871124351867,-54.87128875648133,54.87128875648133,0.0,321.47238979118333,174.47568706228213,-146.9967027289012,146.9967027289012,0.0,-45.72607396373445,True,True
Province 5,Dang,Dangisharan Gaunpalika,28.12,82.22,10.0,N60,60.0,-60.0,21.914398967795343,1.3127240768712207,-0.26265079380440853,0.9651886887974672,65.07606572952605,-54.92393427047395,54.92393427047395,0.0,328.430162412993,178.10785697289043,-150.32230544010258,150.32230544010258,0.0,-45.76994522539495,True,True
Province 5,Dang,Tulsipur Upamahanagarpalika,28.12,82.28,10.0,N60,60.0,-60.0,22.5661175712095,1.3560454113854694,-0.29341248912380785,0.9719831901187806,63.73985474721726,-56.26014525278274,56.26014525278274,0.0,325.3457076566125,172.81240123885908,-152.5333064177534,152.5333064177534,0.0,-46.88345437731896,True,True
Province 5,Dang,Tulsipur Upamahanagarpalika,28.12,82.32,10.0,N60,60.0,-60.0,19.91550709117134,1.2029867455801675,-0.1822243384765335,0.9788391145579132,63.27054672546597,-56.72945327453403,56.72945327453403,0.0,335.2222737819026,176.74747113945676,-158.4748026424458,158.4748026424458,0.0,-47.27454439544503,True,True
Province 5,Dang,Tulsipur Upamahanagarpalika,28.12,82.34,10.0,N60,60.0,-60.0,21.84014938406541,1.3157669233106526,-0.2560945373590705,0.9706462015887232,67.39503065976602,-52.60496934023398,52.60496934023398,0.0,340.76798143851505,191.3839046409608,-149.38407679755423,149.38407679755423,0.0,-43.83747445019498,True,True
Province 5,Dang,Tulsipur Upamahanagarpalika,28.12,82.38,10.0,N60,60.0,-60.0,17.233179850581475,1.0411950860290744,-0.6392188456385066,0.884014452636298,97.28126442153048,-22.71873557846953,22.71873557846953,0.0,343.3712296983758,278.3632282586148,-65.00800143976102,65.00800143976102,0.0,-18.9322796487246,False,True
Province 5,Dang,Babai Gaunpalika,28.14,82.12,10.0,N60,60.0,-60.0,12.136902512628556,0.7321636074471427,0.006137874098367457,1.000560668191978,61.63227727066101,-58.36772272933899,58.36772272933899,0.0,299.0016241299304,153.56792502294863,-145.43369910698178,145.43369910698178,0.0,-48.63976894111583,True,True
Province 5,Dang,Shantinagar Gaunpalika,28.14,82.14,10.0,N60,60.0,-60.0,22.678929097889327,1.3530212881557502,-0.12555433382958267,0.9872064537990924,63.45520828304233,-56.54479171695767,56.54479171695767,0.0,301.0526682134571,159.19466471375463,-141.85800349970245,141.85800349970245,0.0,-47.12065976413139,True,True
Province 5,Dang,Shantinagar Gaunpalika,28.14,82.16,10.0,N60,60.0,-60.0,28.482922378333328,1.7099820008002098,-0.4358342347830304,0.9647698539296004,66.56509598525838,-53.43490401474162,53.43490401474162,0.0,277.3512761020881,153.8492859614116,-123.5019901406765,123.5019901406765,0.0,-44.52908667895135,True,True
Province 5,Dang,Shantinagar Gaunpalika,28.14,82.18,10.0,N60,60.0,-60.0,24.86786703946781,1.501377566832742,-0.30454654268814835,0.9720395897231328,65.3231923258468,-54.6768076741532,54.6768076741532,0.0,288.2849187935035,156.93075995824296,-131.3541588352605,131.3541588352605,0.0,-45.56400639512767,True,True
Province 5,Dang,Tulsipur Upamahanagarpalika,28.14,82.26,10.0,N60,60.0,-60.0,22.058903837684067,1.3230992507700843,-0.060752915959204595,0.9931071718278892,61.43537379433033,-58.56462620566967,58.56462620566967,0.0,298.8399071925754,152.99451169199045,-145.84539550058497,145.84539550058497,0.0,-48.8038551713914,True,True
Province 5,Dang,Tulsipur Upamahanagarpalika,28.14,82.28,10.0,N60,60.0,-60.0,22.35896578761576,1.3353529510779183,-0.11802190140869946,0.9864418200462456,62.17280612069252,-57.82719387930748,57.82719387930748,0.0,312.692343387471,162.00800367378537,-150.68433971368563,150.68433971368563,0.0,-48.18932823275623,True,True
Province 5,Dang,Tulsipur Upamahanagarpalika,28.14,82.34,10.0,N60,60.0,-60.0,8.87857281895371,0.5298221453813983,-0.49707302645533713,0.8908869224166479,187.81332092235505,67.81332092235505,0.0,67.81332092235505,332.90301624129927,521.0301752112259,188.12715896992665,0.0,188.12715896992665,56.51110076862919,False,True
Province 5,Dang,Tulsipur Upamahanagarpalika,28.14,82.38,10.0,N60,60.0,-60.0,20.51393443393345,1.2243201857769341,-0.3806864220754507,0.9251081174179164,66.2710923617309,-53.72890763826911,53.72890763826911,0.0,330.3332946635731,182.42956900670436,-147.90372565686877,147.90372565686877,0.0,-44.77408969855759,False,True
Province 5,Dang,Tulsipur Upamahanagarpalika,28.16,82.26,10.0,N60,60.0,-60.0,18.630347661645924,1.1150682410753874,0.0794013907035036,1.0128975080430278,52.754727711079695,-67.2452722889203,67.2452722889203,0.0,293.3257540603248,128.9526690508297,-164.3730850094951,164.3730850094951,0.0,-56.0377269074336,True,True
Province 5,Dang,Tulsipur Upamahanagarpalika,28.16,82.34,10.0,N60,60.0,-60.0,20.377181404602933,1.2338800817551607,-0.0363669968549401,0.9931775865462898,60.79790690575779,-59.20209309424221,59.20209309424221,0.0,318.8257540603248,161.53282095431382,-157.292933106011,157.292933106011,0.0,-49.33507757853517,True,True
Province 5,Dang,Tulsipur Upamahanagarpalika,28.16,82.38,10.0,N60,60.0,-60.0,22.1758230354641,1.344523744555877,-0.19473662872801292,0.9838069993049048,66.0048362472208,-53.995163752779206,53.995163752779206,0.0,321.2238979118329,176.68608983637083,-144.53780807546207,144.53780807546207,0.0,-44.995969793982674,True,True
Province 5,Dang,Babai Gaunpalika,28.18,82.1,10.0,N60,60.0,-60.0,11.822214496856196,0.7056509971802535,-0.0025196136101895933,1.007346172646607,58.93865642050975,-61.06134357949025,61.06134357949025,0.0,309.6473317865429,152.08498083078868,-157.56235095575423,157.56235095575423,0.0,-50.884452982908535,True,True
Province 5,Dang,Babai Gaunpalika,28.18,82.14,10.0,N60,60.0,-60.0,25.191773610008678,1.516171760927078,-0.07727953860328537,0.9975682898287702,59.5261220658316,-60.4738779341684,60.4738779341684,0.0,293.9095127610209,145.79411277434684,-148.11539998667405,148.11539998667405,0.0,-50.39489827847367,True,True
Province 5,Dang,Shantinagar Gaunpalika,28.18,82.22,10.0,N60,60.0,-60.0,32.3043272955891,1.9412296776192626,-0.04136562110616589,0.9966242568010404,57.956637063857,-62.043362936143005,62.043362936143005,0.0,269.7426914153132,130.27816055821066,-139.46453085710252,139.46453085710252,0.0,-51.70280244678584,True,True
Province 5,Dang,Tulsipur Upamahanagarpalika,28.18,82.34,10.0,N60,60.0,-60.0,20.275858926998865,1.2159525580973887,-0.21957508043916363,0.9801503391712294,65.31382183986172,-54.68617816013828,54.68617816013828,0.0,310.16403712296983,168.81665551484923,-141.3473816081206,141.3473816081206,0.0,-45.57181513344857,True,True
Province 5,Dang,Tulsipur Upamahanagarpalika,28.18,82.38,10.0,N60,60.0,-60.0,19.610579371734843,1.180933768068441,-0.15722451112018468,0.9858064765281932,63.95698817479185,-56.04301182520815,56.04301182520815,0.0,300.25394431554525,160.02781638353284,-140.22612793201242,140.22612793201242,0.0,-46.70250985434012,True,True
Province 5,Dang,Babai Gaunpalika,28.2,82.06,10.0,N60,60.0,-60.0,12.108262467580689,0.7282672672259675,-0.018948524299341286,0.9996316523704578,68.01345526072132,-51.986544739278685,51.986544739278685,0.0,303.59083526682133,172.06884743320808,-131.52198783361325,131.52198783361325,0.0,-43.32212061606557,True,True
Province 5,Dang,Babai Gaunpalika,28.2,82.1,10.0,N60,60.0,-60.0,12.24001221844655,0.7359702690366059,-0.09044220563091125,0.9914948311492772,72.25375391485555,-47.74624608514445,47.74624608514445,0.0,286.6145011600928,172.57478029375355,-114.03972086633924,114.03972086633924,0.0,-39.78853840428704,True,True
