year,study,district,site,latitude,longitude,strategy,efficiency_metric,N_rate_kg_ha,yield_0PK_kg_ha,yield_kg_ha,yield_GR_kg_ha,yield_gain_over_0PK_kg_ha,yield_difference_from_GR_kg_ha,yield_retention_fraction,AE_N_kg_grain_per_kg_N,AE_N_GR_kg_grain_per_kg_N,delta_AE_N_from_GR,AE_N_ratio_to_GR,PFP_N_kg_grain_per_kg_N,PFP_N_GR_kg_grain_per_kg_N,delta_PFP_N_from_GR,PFP_N_ratio_to_GR,tested_N_change_vs_GR_kg_ha,dsm_match_distance_km,ph,om_pct,n_total_pct,p_olsen_mg_kg,k_exch_mg_kg,sand_pct,clay_pct,silt_pct,spatial_training_eligible
2017,2017 core trial,Surkhet,Maintada-4,28.41974403622222,81.79511418255557,N210,AE,210.0,6811.133333333334,10044.433333333332,8274.066666666668,3233.2999999999984,1770.366666666665,1.2139657242307287,15.39666666666666,12.19111111111111,3.2055555555555486,1.2629420342690478,47.830634920634914,68.95055555555557,-21.119920634920653,0.6936946995604163,90.0,0.4806625559106381,7.04,2.28,0.14,89.75,255.39,46.6,12.63,42.7,True
2017,2017 core trial,Surkhet,Neta,28.54547425333333,81.79174243888889,GR,AE,120.0,9890.0,12350.366666666667,12350.366666666667,2460.366666666667,0.0,1.0,20.503055555555555,20.503055555555555,0.0,1.0,102.91972222222222,102.91972222222222,0.0,1.0,0.0,1.7988487238268809,6.86,3.21,0.16,137.24,424.54,45.27,10.67,44.74,True
2017,2017 core trial,Surkhet,Neta,28.54547425333333,81.79174243888889,N60,AE,60.0,9890.0,11053.35,12350.366666666667,1163.3500000000004,-1297.0166666666664,0.8949815255147621,19.38916666666667,20.503055555555555,-1.1138888888888836,0.9456720543008498,184.2225,102.91972222222222,81.30277777777778,1.7899630510295241,-60.0,1.7988487238268809,6.86,3.21,0.16,137.24,424.54,45.27,10.67,44.74,True
2017,2017 core trial,Surkhet,Neta,28.54547425333333,81.79174243888889,N180,AE,180.0,9890.0,13158.9,12350.366666666667,3268.8999999999996,808.5333333333328,1.0654663424297794,18.160555555555554,20.503055555555555,-2.342500000000001,0.8857487366381704,73.105,102.91972222222222,-29.814722222222215,0.7103108949531863,60.0,1.7988487238268809,6.86,3.21,0.16,137.24,424.54,45.27,10.67,44.74,True
2017,2017 core trial,Surkhet,Neta,28.54547425333333,81.79174243888889,N210,AE,210.0,9890.0,10812.199999999999,12350.366666666667,922.1999999999989,-1538.1666666666679,0.8754557894367507,4.391428571428566,20.503055555555555,-16.11162698412699,0.21418410341470565,51.486666666666665,102.91972222222222,-51.433055555555555,0.5002604511067148,90.0,1.7988487238268809,6.86,3.21,0.16,137.24,424.54,45.27,10.67,44.74,True
2017,2017 core trial,Surkhet,Ramghat,28.48992295,81.74261407750001,GR,AE,120.0,7975.0,12356.2125,12356.2125,4381.2125,0.0,1.0,36.510104166666665,36.510104166666665,0.0,1.0,102.9684375,102.9684375,0.0,1.0,0.0,1.1431180727834296,7.28,3.07,0.16,98.87,515.11,44.01,10.25,44.32,True
2017,2017 core trial,Surkhet,Ramghat,28.48992295,81.74261407750001,N60,AE,60.0,7975.0,9965.0,12356.2125,1990.0,-2391.2124999999996,0.8064769038246955,33.166666666666664,36.510104166666665,-3.3434375000000003,0.9084243231753767,166.08333333333334,102.9684375,63.11489583333335,1.6129538076493912,-60.0,1.1431180727834296,7.28,3.07,0.16,98.87,515.11,44.01,10.25,44.32,True
2017,2017 core trial,Surkhet,Ramghat,28.48992295,81.74261407750001,N180,AE,180.0,7975.0,9865.0,12356.2125,1890.0,-2491.2124999999996,0.7983838089544025,10.5,36.510104166666665,-26.010104166666665,0.28759161989974236,54.80555555555556,102.9684375,-48.162881944444436,0.5322558726362684,60.0,1.1431180727834296,7.28,3.07,0.16,98.87,515.11,44.01,10.25,44.32,True
2017,2017 core trial,Surkhet,Ramghat,28.48992295,81.74261407750001,N210,AE,210.0,7975.0,9745.0,12356.2125,1770.0,-2611.2124999999996,0.788672095110051,8.428571428571429,36.510104166666665,-28.081532738095234,0.2308558581508136,46.404761904761905,102.9684375,-56.56367559523809,0.45066976863431485,90.0,1.1431180727834296,7.28,3.07,0.16,98.87,515.11,44.01,10.25,44.32,True
2018,"2018 N source, timing and FYM trial",Dang,Dhikpur,28.03387028809524,82.37336660523809,GR,AE,120.0,8245.170542635658,8309.213178294573,8309.213178294573,64.04263565891415,0.0,1.0,0.5336886304909513,0.5336886304909513,0.0,1.0,69.24344315245477,69.24344315245477,0.0,1.0,0.0,0.9399507851758911,6.59,1.89,0.1,141.98,485.06,41.38,23.68,37.57,True
2018,"2018 N source, timing and FYM trial",Dang,Dhikpur,28.03387028809524,82.37336660523809,TIMING_V6_V10,AE,120.0,8245.170542635658,8671.798449612403,8309.213178294573,426.62790697674427,362.5852713178301,1.043636534956761,3.5552325581395356,0.5336886304909513,3.0215439276485845,6.661623191914362,72.26498708010335,69.24344315245477,3.0215439276485796,1.043636534956761,0.0,0.9399507851758911,6.59,1.89,0.1,141.98,485.06,41.38,23.68,37.57,True
2018,"2018 N source, timing and FYM trial",Dang,Dhikpur,28.03387028809524,82.37336660523809,FYM_N60,PFP,60.0,8245.170542635658,5707.104651162791,8309.213178294573,-2538.0658914728674,-2602.1085271317816,0.6868405622413153,-42.30109819121446,0.5336886304909513,-42.83478682170541,-79.26175633964846,95.11841085271318,69.24344315245477,25.87496770025841,1.3736811244826306,-60.0,0.9399507851758911,6.59,1.89,0.1,141.98,485.06,41.38,23.68,37.57,True
2018,"2018 N source, timing and FYM trial",Dang,Dhikpur,28.03387028809524,82.37336660523809,PCU_N120,PFP,120.0,8245.170542635658,8403.926356589147,8309.213178294573,158.75581395348854,94.71317829457439,1.011398573638956,1.3229651162790712,0.5336886304909513,0.7892764857881199,2.478908188585633,70.0327196382429,69.24344315245477,0.7892764857881218,1.0113985736389561,0.0,0.9399507851758911,6.59,1.89,0.1,141.98,485.06,41.38,23.68,37.57,True
2018,"2018 N source, timing and FYM trial",Dang,Dhikpur,28.03387028809524,82.37336660523809,PCU_N60,PFP,60.0,8245.170542635658,9054.186046511628,8309.213178294573,809.0155038759694,744.9728682170553,1.089656246895083,13.483591731266158,0.5336886304909513,12.949903100775206,25.264903467893483,150.9031007751938,69.24344315245477,81.65965762273902,2.179312493790166,-60.0,0.9399507851758911,6.59,1.89,0.1,141.98,485.06,41.38,23.68,37.57,True
2018,"2018 N source, timing and FYM trial",Dang,Dhikpur,28.03387028809524,82.37336660523809,UDP_N78,PFP,78.0,8245.170542635658,8087.399224806201,8309.213178294573,-157.77131782945708,-221.81395348837123,0.9733050592482335,-2.0227092029417575,0.5336886304909513,-2.5563978334327087,-3.790054888523717,103.68460544623335,69.24344315245477,34.441162293778575,1.4973923988434361,-42.0,0.9399507851758911,6.59,1.89,0.1,141.98,485.06,41.38,23.68,37.57,True
2018,"2018 N source, timing and FYM trial",Dang,Dhuruwa,28.02149250857143,82.32464290714286,GR,AE,120.0,3566.0465116279074,6752.627906976744,6752.627906976744,3186.581395348837,0.0,1.0,26.554844961240306,26.554844961240306,0.0,1.0,56.271899224806205,56.271899224806205,0.0,1.0,0.0,0.48490264910992825,6.92,2.13,0.11,146.82,423.2,47.82,20.56,31.61,True
2018,"2018 N source, timing and FYM trial",Dang,Dhuruwa,28.02149250857143,82.32464290714286,TIMING_V6_V10,AE,120.0,3566.0465116279074,4536.941860465116,6752.627906976744,970.895348837209,-2215.686046511628,0.6718779596573944,8.090794573643409,26.554844961240306,-18.4640503875969,0.3046824255781876,37.807848837209306,56.271899224806205,-18.4640503875969,0.6718779596573944,0.0,0.48490264910992825,6.92,2.13,0.11,146.82,423.2,47.82,20.56,31.61,True
2018,"2018 N source, timing and FYM trial",Dang,Dhuruwa,28.02149250857143,82.32464290714286,FYM_N60,PFP,60.0,3566.0465116279074,3013.372093023256,6752.627906976744,-552.6744186046512,-3739.255813953488,0.44625176072708994,-9.211240310077521,26.554844961240306,-35.76608527131783,-0.34687607190033803,50.22286821705427,56.271899224806205,-6.049031007751935,0.8925035214541798,-60.0,0.48490264910992825,6.92,2.13,0.11,146.82,423.2,47.82,20.56,31.61,True
2018,"2018 N source, timing and FYM trial",Dang,Dhuruwa,28.02149250857143,82.32464290714286,PCU_N120,PFP,120.0,3566.0465116279074,6988.145348837209,6752.627906976744,3422.0988372093016,235.51744186046471,1.03487789422206,28.517490310077513,26.554844961240306,1.9626453488372064,1.0739091247454806,58.23454457364341,56.271899224806205,1.9626453488372064,1.03487789422206,0.0,0.48490264910992825,6.92,2.13,0.11,146.82,423.2,47.82,20.56,31.61,True
2018,"2018 N source, timing and FYM trial",Dang,Dhuruwa,28.02149250857143,82.32464290714286,PCU_N60,PFP,60.0,3566.0465116279074,6054.651162790698,6752.627906976744,2488.604651162791,-697.9767441860458,0.8966362794157658,41.47674418604652,26.554844961240306,14.92189922480621,1.5619275596067819,100.9108527131783,56.271899224806205,44.638953488372096,1.7932725588315315,-60.0,0.48490264910992825,6.92,2.13,0.11,146.82,423.2,47.82,20.56,31.61,True
2018,"2018 N source, timing and FYM trial",Dang,Dhuruwa,28.02149250857143,82.32464290714286,UDP_N78,PFP,78.0,3566.0465116279074,7119.220930232558,6752.627906976744,3553.174418604651,366.59302325581393,1.0542889417728842,45.55351818723911,26.554844961240306,18.998673225998807,1.7154503539271062,91.27206320810971,56.271899224806205,35.00016398330351,1.6219829873428986,-42.0,0.48490264910992825,6.92,2.13,0.11,146.82,423.2,47.82,20.56,31.61,True
2018,"2018 N source, timing and FYM trial",Dang,Hapur,28.090469583333334,82.4211062752381,GR,AE,120.0,5334.282945736434,5666.720930232557,5666.720930232557,332.43798449612314,0.0,1.0,2.770316537467693,2.770316537467693,0.0,1.0,47.22267441860465,47.22267441860465,0.0,1.0,0.0,1.059079706365038,6.5,1.82,0.09,186.75,652.48,47.72,16.6,37.47,True
2018,"2018 N source, timing and FYM trial",Dang,Hapur,28.090469583333334,82.4211062752381,TIMING_V6_V10,AE,120.0,5334.282945736434,5895.39534883721,5666.720930232557,561.1124031007757,228.6744186046526,1.0403539227394543,4.675936692506465,2.770316537467693,1.905620155038772,1.6878709090697168,49.128294573643416,47.22267441860465,1.9056201550387684,1.040353922739454,0.0,1.059079706365038,6.5,1.82,0.09,186.75,652.48,47.72,16.6,37.47,True
2018,"2018 N source, timing and FYM trial",Dang,Hapur,28.090469583333334,82.4211062752381,FYM_N60,PFP,60.0,5334.282945736434,5223.808139534884,5666.720930232557,-110.47480620155056,-442.9127906976737,0.9218396677459998,-1.8412467700258428,2.770316537467693,-4.611563307493536,-0.6646340752486358,87.06346899224806,47.22267441860465,39.840794573643414,1.8436793354919996,-60.0,1.059079706365038,6.5,1.82,0.09,186.75,652.48,47.72,16.6,37.47,True
2018,"2018 N source, timing and FYM trial",Dang,Hapur,28.090469583333334,82.4211062752381,PCU_N120,PFP,120.0,5334.282945736434,5208.968992248062,5666.720930232557,-125.31395348837214,-457.75193798449527,0.9192210197713566,-1.0442829457364344,2.770316537467693,-3.8145994832041272,-0.37695437745572524,43.40807493540051,47.22267441860465,-3.814599483204134,0.9192210197713565,0.0,1.059079706365038,6.5,1.82,0.09,186.75,652.48,47.72,16.6,37.47,True
2018,"2018 N source, timing and FYM trial",Dang,Hapur,28.090469583333334,82.4211062752381,PCU_N60,PFP,60.0,5334.282945736434,5747.5503875969,5666.720930232557,413.2674418604656,80.82945736434249,1.0142638852979522,6.887790697674427,2.770316537467693,4.117474160206735,2.4862829227343313,95.79250645994833,47.22267441860465,48.56983204134368,2.0285277705959044,-60.0,1.059079706365038,6.5,1.82,0.09,186.75,652.48,47.72,16.6,37.47,True
2018,"2018 N source, timing and FYM trial",Dang,Hapur,28.090469583333334,82.4211062752381,UDP_N78,PFP,78.0,5334.282945736434,8101.054263565892,5666.720930232557,2766.771317829458,2434.333333333335,1.4295841216294787,35.47142715165972,2.770316537467693,32.701110614192025,12.804106199388915,103.85967004571657,47.22267441860465,56.63699562711192,2.1993601871222745,-42.0,1.059079706365038,6.5,1.82,0.09,186.75,652.48,47.72,16.6,37.47,True
2018,"2018 N source, timing and FYM trial",Dang,Laxmipur,27.97779520190476,82.46363877,GR,AE,120.0,6363.593023255814,7132.759689922481,7132.759689922481,769.166666666667,0.0,1.0,6.409722222222225,6.409722222222225,0.0,1.0,59.439664082687344,59.439664082687344,0.0,1.0,0.0,0.43255477158120853,6.76,1.98,0.1,133.29,310.75,45.4,23.83,32.89,True
2018,"2018 N source, timing and FYM trial",Dang,Laxmipur,27.97779520190476,82.46363877,TIMING_V6_V10,AE,120.0,6363.593023255814,7854.178294573644,7132.759689922481,1490.5852713178301,721.4186046511632,1.1011415827832276,12.421543927648584,6.409722222222225,6.0118217054263585,1.9379223462420316,65.4514857881137,59.439664082687344,6.011821705426357,1.1011415827832276,0.0,0.43255477158120853,6.76,1.98,0.1,133.29,310.75,45.4,23.83,32.89,True
2018,"2018 N source, timing and FYM trial",Dang,Laxmipur,27.97779520190476,82.46363877,FYM_N60,PFP,60.0,6363.593023255814,7605.100775193799,7132.759689922481,1241.5077519379847,472.34108527131775,1.0662213653347477,20.69179586563308,6.409722222222225,14.282073643410854,3.2281891708029926,126.75167958656331,59.439664082687344,67.31201550387597,2.1324427306694953,-60.0,0.43255477158120853,6.76,1.98,0.1,133.29,310.75,45.4,23.83,32.89,True
2018,"2018 N source, timing and FYM trial",Dang,Laxmipur,27.97779520190476,82.46363877,PCU_N120,PFP,120.0,6363.593023255814,6906.046511627907,7132.759689922481,542.4534883720935,-226.71317829457348,0.968215222697761,4.520445736434112,6.409722222222225,-1.8892764857881126,0.7052483055758526,57.55038759689923,59.439664082687344,-1.8892764857881161,0.968215222697761,0.0,0.43255477158120853,6.76,1.98,0.1,133.29,310.75,45.4,23.83,32.89,True
2018,"2018 N source, timing and FYM trial",Dang,Laxmipur,27.97779520190476,82.46363877,PCU_N60,PFP,60.0,6363.593023255814,8182.368217054263,7132.759689922481,1818.7751937984494,1049.6085271317825,1.147153215972595,30.312919896640825,6.409722222222225,23.9031976744186,4.729209604676356,136.37280361757107,59.439664082687344,76.93313953488372,2.29430643194519,-60.0,0.43255477158120853,6.76,1.98,0.1,133.29,310.75,45.4,23.83,32.89,True
2018,"2018 N source, timing and FYM trial",Dang,Laxmipur,27.97779520190476,82.46363877,UDP_N78,PFP,78.0,6363.593023255814,7588.627906976744,7132.759689922481,1225.0348837209303,455.86821705426337,1.0639118990225251,15.70557543231962,6.409722222222225,9.295853210097395,2.450273956938271,97.29010137149672,59.439664082687344,37.850437288809374,1.636787536957731,-42.0,0.43255477158120853,6.76,1.98,0.1,133.29,310.75,45.4,23.83,32.89,True
2018,"2018 N source, timing and FYM trial",Dang,Panchakaule,28.116155273214286,82.16632037607143,GR,AE,120.0,7585.732558139535,8273.94476744186,8273.94476744186,688.2122093023254,0.0,1.0,5.735101744186045,5.735101744186045,0.0,1.0,68.94953972868217,68.94953972868217,0.0,1.0,0.0,0.7522690888199869,6.85,2.65,0.14,213.83,533.87,40.39,21.74,37.86,True
2018,"2018 N source, timing and FYM trial",Dang,Panchakaule,28.116155273214286,82.16632037607143,TIMING_V6_V10,AE,120.0,7585.732558139535,8061.438953488372,8273.94476744186,475.70639534883685,-212.50581395348854,0.9743162638951007,3.9642199612403073,5.735101744186045,-1.7708817829457373,0.6912205115208344,67.17865794573643,68.94953972868217,-1.770881782945736,0.9743162638951008,0.0,0.7522690888199869,6.85,2.65,0.14,213.83,533.87,40.39,21.74,37.86,True
2018,"2018 N source, timing and FYM trial",Dang,Panchakaule,28.116155273214286,82.16632037607143,FYM_N60,PFP,60.0,7585.732558139535,8119.875,8273.94476744186,534.1424418604647,-154.06976744186068,0.9813789224158073,8.902374031007746,5.735101744186045,3.167272286821701,1.5522608714017185,135.33125,68.94953972868217,66.38171027131784,1.9627578448316148,-60.0,0.7522690888199869,6.85,2.65,0.14,213.83,533.87,40.39,21.74,37.86,True
2018,"2018 N source, timing and FYM trial",Dang,Panchakaule,28.116155273214286,82.16632037607143,PCU_N120,PFP,120.0,7585.732558139535,8053.938953488372,8273.94476744186,468.20639534883685,-220.00581395348854,0.9734098038919458,3.9017199612403073,5.735101744186045,-1.8333817829457373,0.680322710088914,67.11615794573643,68.94953972868217,-1.833381782945736,0.9734098038919458,0.0,0.7522690888199869,6.85,2.65,0.14,213.83,533.87,40.39,21.74,37.86,True
2018,"2018 N source, timing and FYM trial",Dang,Panchakaule,28.116155273214286,82.16632037607143,PCU_N60,PFP,60.0,7585.732558139535,7898.3488372093025,8273.94476744186,312.6162790697672,-375.5959302325582,0.9546049749195166,5.210271317829453,5.735101744186045,-0.5248304263565915,0.9084880356501717,131.6391472868217,68.94953972868217,62.68960755813953,1.909209949839033,-60.0,0.7522690888199869,6.85,2.65,0.14,213.83,533.87,40.39,21.74,37.86,True
2018,"2018 N source, timing and FYM trial",Dang,Panchakaule,28.116155273214286,82.16632037607143,UDP_N78,PFP,78.0,7585.732558139535,8189.779069767443,8273.94476744186,604.0465116279074,-84.16569767441797,0.9898276215227334,7.744186046511634,5.735101744186045,2.009084302325589,1.3503136285877224,104.99716756112106,68.94953972868217,36.04762783243889,1.5228117254195899,-42.0,0.7522690888199869,6.85,2.65,0.14,213.83,533.87,40.39,21.74,37.86,True
2018,"2018 N source, timing and FYM trial",Dang,Pawannagar,28.170475610952384,82.2602905652381,GR,AE,120.0,4261.496124031008,5785.248062015504,5785.248062015504,1523.7519379844962,0.0,1.0,12.697932816537469,12.697932816537469,0.0,1.0,48.210400516795865,48.210400516795865,0.0,1.0,0.0,1.158325587994874,6.69,2.84,0.13,233.29,509.27,46.64,17.14,36.33,True
2018,"2018 N source, timing and FYM trial",Dang,Pawannagar,28.170475610952384,82.2602905652381,TIMING_V6_V10,AE,120.0,4261.496124031008,7984.372093023257,5785.248062015504,3722.875968992249,2199.124031007753,1.3801261428090963,31.02396640826874,12.697932816537469,18.326033591731274,2.443229686005576,66.53643410852713,48.210400516795865,18.326033591731267,1.380126142809096,0.0,1.158325587994874,6.69,2.84,0.13,233.29,509.27,46.64,17.14,36.33,True
2018,"2018 N source, timing and FYM trial",Dang,Pawannagar,28.170475610952384,82.2602905652381,FYM_N60,PFP,60.0,4261.496124031008,6887.84496124031,5785.248062015504,2626.3488372093025,1102.5968992248063,1.190587661480617,43.772480620155044,12.697932816537469,31.074547803617577,3.4472131214261004,114.79741602067183,48.210400516795865,66.58701550387596,2.381175322961234,-60.0,1.158325587994874,6.69,2.84,0.13,233.29,509.27,46.64,17.14,36.33,True
2018,"2018 N source, timing and FYM trial",Dang,Pawannagar,28.170475610952384,82.2602905652381,PCU_N120,PFP,120.0,4261.496124031008,5871.961240310077,5785.248062015504,1610.4651162790697,86.71317829457348,1.0149886707302855,13.420542635658913,12.697932816537469,0.7226098191214447,1.056907673836511,48.93301033591731,48.210400516795865,0.7226098191214447,1.0149886707302855,0.0,1.158325587994874,6.69,2.84,0.13,233.29,509.27,46.64,17.14,36.33,True
2018,"2018 N source, timing and FYM trial",Dang,Pawannagar,28.170475610952384,82.2602905652381,PCU_N60,PFP,60.0,4261.496124031008,7339.43023255814,5785.248062015504,3077.9341085271326,1554.1821705426364,1.2686457268352949,51.298901808785544,12.697932816537469,38.60096899224808,4.0399411896379815,122.32383720930234,48.210400516795865,74.11343669250647,2.5372914536705897,-60.0,1.158325587994874,6.69,2.84,0.13,233.29,509.27,46.64,17.14,36.33,True
2018,"2018 N source, timing and FYM trial",Dang,Pawannagar,28.170475610952384,82.2602905652381,UDP_N78,PFP,78.0,4261.496124031008,6371.147286821705,5785.248062015504,2109.6511627906975,585.8992248062013,1.1012746935871376,27.046809779367916,12.697932816537469,14.348876962830447,2.1300167649448287,81.68137547207314,48.210400516795865,33.47097495527728,1.694268759364827,-42.0,1.158325587994874,6.69,2.84,0.13,233.29,509.27,46.64,17.14,36.33,True
2018,"2018 N source, timing and FYM trial",Dang,Purandhara,28.187583846190478,82.09807851476191,GR,AE,120.0,8077.829457364341,7423.996124031008,7423.996124031008,-653.833333333333,0.0,1.0,-5.448611111111108,-5.448611111111108,0.0,,61.86663436692506,61.86663436692506,0.0,1.0,0.0,0.8592949035261488,6.8,2.54,0.14,209.8,486.26,47.86,18.47,34.82,True
2018,"2018 N source, timing and FYM trial",Dang,Purandhara,28.187583846190478,82.09807851476191,TIMING_V6_V10,AE,120.0,8077.829457364341,8285.817829457364,7423.996124031008,207.98837209302383,861.8217054263569,1.1160859584283314,1.7332364341085318,-5.448611111111108,7.18184754521964,,69.04848191214471,61.86663436692506,7.181847545219647,1.1160859584283316,0.0,0.8592949035261488,6.8,2.54,0.14,209.8,486.26,47.86,18.47,34.82,True
2018,"2018 N source, timing and FYM trial",Dang,Purandhara,28.187583846190478,82.09807851476191,FYM_N60,PFP,60.0,8077.829457364341,7461.34496124031,7423.996124031008,-616.4844961240306,37.348837209302474,1.005030826604072,-10.274741602067175,-5.448611111111108,-4.826130490956067,,124.35574935400517,61.86663436692506,62.48911498708011,2.010061653208144,-60.0,0.8592949035261488,6.8,2.54,0.14,209.8,486.26,47.86,18.47,34.82,True
2018,"2018 N source, timing and FYM trial",Dang,Purandhara,28.187583846190478,82.09807851476191,PCU_N120,PFP,120.0,8077.829457364341,7813.441860465117,7423.996124031008,-264.38759689922335,389.4457364341097,1.0524576966269552,-2.2032299741601946,-5.448611111111108,3.245381136950914,,65.11201550387598,61.86663436692506,3.2453811369509182,1.0524576966269552,0.0,0.8592949035261488,6.8,2.54,0.14,209.8,486.26,47.86,18.47,34.82,True
2018,"2018 N source, timing and FYM trial",Dang,Purandhara,28.187583846190478,82.09807851476191,PCU_N60,PFP,60.0,8077.829457364341,7705.759689922481,7423.996124031008,-372.06976744185977,281.76356589147326,1.037953086341118,-6.201162790697663,-5.448611111111108,-0.7525516795865546,,128.42932816537467,61.86663436692506,66.5626937984496,2.0759061726822354,-60.0,0.8592949035261488,6.8,2.54,0.14,209.8,486.26,47.86,18.47,34.82,True
2018,"2018 N source, timing and FYM trial",Dang,Purandhara,28.187583846190478,82.09807851476191,UDP_N78,PFP,78.0,8077.829457364341,6922.352713178295,7423.996124031008,-1155.4767441860458,-501.6434108527128,0.9324294621829172,-14.813804412641613,-5.448611111111108,-9.365193301530503,,88.74811170741404,61.86663436692506,26.881477340488978,1.4345068648967958,-42.0,0.8592949035261488,6.8,2.54,0.14,209.8,486.26,47.86,18.47,34.82,True
2018,"2018 N source, timing and FYM trial",Dang,Shantinagar,28.165579012380952,82.22552003190476,GR,AE,120.0,6575.282945736434,7427.116279069767,7427.116279069767,851.833333333333,0.0,1.0,7.098611111111109,7.098611111111109,0.0,1.0,61.89263565891473,61.89263565891473,0.0,1.0,0.0,1.6837547122187795,6.66,3.19,0.13,301.32,548.99,47.48,17.03,35.4,True
2018,"2018 N source, timing and FYM trial",Dang,Shantinagar,28.165579012380952,82.22552003190476,TIMING_V6_V10,AE,120.0,6575.282945736434,7551.662790697675,7427.116279069767,976.3798449612405,124.54651162790742,1.016769161401026,8.136498708010338,7.098611111111109,1.0378875968992292,1.1462099529969567,62.93052325581395,61.89263565891473,1.0378875968992247,1.0167691614010257,0.0,1.6837547122187795,6.66,3.19,0.13,301.32,548.99,47.48,17.03,35.4,True
2018,"2018 N source, timing and FYM trial",Dang,Shantinagar,28.165579012380952,82.22552003190476,FYM_N60,PFP,60.0,6575.282945736434,6794.961240310077,7427.116279069767,219.67829457364314,-632.1550387596899,0.9148855336301714,3.661304909560719,7.098611111111109,-3.4373062015503897,0.5157776432955818,113.24935400516796,61.89263565891473,51.35671834625323,1.8297710672603429,-60.0,1.6837547122187795,6.66,3.19,0.13,301.32,548.99,47.48,17.03,35.4,True
2018,"2018 N source, timing and FYM trial",Dang,Shantinagar,28.165579012380952,82.22552003190476,PCU_N120,PFP,120.0,6575.282945736434,7103.038759689923,7427.116279069767,527.7558139534885,-324.0775193798445,0.9563656327432059,4.397965116279071,7.098611111111109,-2.700645994832038,0.6195529023128413,59.19198966408269,61.89263565891473,-2.700645994832037,0.9563656327432059,0.0,1.6837547122187795,6.66,3.19,0.13,301.32,548.99,47.48,17.03,35.4,True
2018,"2018 N source, timing and FYM trial",Dang,Shantinagar,28.165579012380952,82.22552003190476,PCU_N60,PFP,60.0,6575.282945736434,7151.825581395348,7427.116279069767,576.5426356589142,-275.2906976744189,0.9629343762329114,9.60904392764857,7.098611111111109,2.5104328165374605,1.3536512674441346,119.1970930232558,61.89263565891473,57.304457364341076,1.9258687524658227,-60.0,1.6837547122187795,6.66,3.19,0.13,301.32,548.99,47.48,17.03,35.4,True
2018,"2018 N source, timing and FYM trial",Dang,Shantinagar,28.165579012380952,82.22552003190476,UDP_N78,PFP,78.0,6575.282945736434,7599.906976744186,7427.116279069767,1024.624031007752,172.79069767441888,1.0232648434711271,13.13620552574041,7.098611111111109,6.037594414629301,1.8505317899693012,97.43470483005366,61.89263565891473,35.542069171138934,1.5742536053401956,-42.0,1.6837547122187795,6.66,3.19,0.13,301.32,548.99,47.48,17.03,35.4,True
2018,"2018 N source, timing and FYM trial",Doti,Chattiwan,29.08210999857143,80.59342661857144,GR,AE,120.0,5561.5581395348845,6628.709302325581,6628.709302325581,1067.1511627906966,0.0,1.0,8.892926356589138,8.892926356589138,0.0,1.0,55.23924418604651,55.23924418604651,0.0,1.0,0.0,84.49647307062473,7.41,2.05,0.11,91.89,198.13,39.31,17.09,42.23,False
2018,"2018 N source, timing and FYM trial",Doti,Chattiwan,29.08210999857143,80.59342661857144,TIMING_V6_V10,AE,120.0,5561.5581395348845,7519.953488372093,6628.709302325581,1958.395348837208,891.2441860465115,1.1344521452666256,16.319961240310068,8.892926356589138,7.42703488372093,1.835162081176792,62.66627906976744,55.23924418604651,7.427034883720928,1.1344521452666256,0.0,84.49647307062473,7.41,2.05,0.11,91.89,198.13,39.31,17.09,42.23,False
2018,"2018 N source, timing and FYM trial",Doti,Chattiwan,29.08210999857143,80.59342661857144,FYM_N60,PFP,60.0,5561.5581395348845,6888.972868217054,6628.709302325581,1327.4147286821699,260.26356589147326,1.0392630833577456,22.123578811369498,8.892926356589138,13.23065245478036,2.4877726323435954,114.81621447028424,55.23924418604651,59.576970284237724,2.0785261667154913,-60.0,84.49647307062473,7.41,2.05,0.11,91.89,198.13,39.31,17.09,42.23,False
2018,"2018 N source, timing and FYM trial",Doti,Chattiwan,29.08210999857143,80.59342661857144,PCU_N120,PFP,120.0,5561.5581395348845,6374.038759689923,6628.709302325581,812.4806201550382,-254.67054263565842,0.9615806741523103,6.770671834625318,8.892926356589138,-2.1222545219638196,0.7613547625533463,53.11698966408269,55.23924418604651,-2.122254521963825,0.9615806741523102,0.0,84.49647307062473,7.41,2.05,0.11,91.89,198.13,39.31,17.09,42.23,False
2018,"2018 N source, timing and FYM trial",Doti,Chattiwan,29.08210999857143,80.59342661857144,PCU_N60,PFP,60.0,5561.5581395348845,6526.182170542636,6628.709302325581,964.6240310077519,-102.5271317829447,0.9845328664892614,16.077067183462532,8.892926356589138,7.184140826873394,1.8078489058385563,108.76970284237727,55.23924418604651,53.53045865633076,1.9690657329785226,-60.0,84.49647307062473,7.41,2.05,0.11,91.89,198.13,39.31,17.09,42.23,False
2018,"2018 N source, timing and FYM trial",Doti,Chattiwan,29.08210999857143,80.59342661857144,UDP_N78,PFP,78.0,5561.5581395348845,6635.259689922481,6628.709302325581,1073.7015503875964,6.550387596899782,1.0009881844712365,13.765404492148672,8.892926356589138,4.872478135559534,1.5479049235518871,85.06743192208309,55.23924418604651,29.828187736036575,1.539981822263441,-42.0,84.49647307062473,7.41,2.05,0.11,91.89,198.13,39.31,17.09,42.23,False
