S.no,District,VDC,treatment,N_kg_ha,P2O5_kg_ha,K2O_kg_ha,FYM_t_ha,N_source,N_methods,N_time,barcode,latitude,longitude,altitude,precision,Straw_wt_kg_ha,cob_wt_kg_ha,grain_yield_kg_ha,1000_grain_wt_gm,moisture%,Yield_kg_ha,Yield_t_ha,NUE_N,AE_N,lat,lon,ph,om_pct,n_total_pct,p_olsen_mg_kg,k_exch_mg_kg,sand_pct,clay_pct,silt_pct,narc_dist,dsm_source,dsm_imputed,dsm_imputation_n_neighbors,dsm_imputation_method,farmer_id,predicted_AE_N,INS_kg_ha,base_yield_kg_ha,yield_gap_kg_ha,N_demand_kg_ha
287,Dang,Pawannagar,3,60,60,40,,PCU,basal ,planting time,T3-KJZ443iI,28.17092063,82.26029889,719.0,5.0,28533,12333,7333,314,19.0,6792.0,6.8,113,8.0,28.17092063,82.26029889,6.68,2.8,0.13,226.11,557.63,44.7,16.98,36.94,Dang,direct_overlay,False,0.0,direct_overlay,FMR_105,4.5744794920256675,55.0,2200.0,5800.0,300.0
288,Dang,Pawannagar,3,60,60,40,,PCU,basal ,planting time,T3-KTG153uV,28.17035833,82.2594058,727.0,5.0,27433,13000,9000,348,24.0,7742.0,7.7,129,26.1,28.17035833,82.2594058,6.69,2.86,0.13,236.52,539.04,44.53,17.46,37.03,Dang,direct_overlay,False,0.0,direct_overlay,FMR_029,10.648540207203457,55.9,2236.0,5764.0,300.0
289,Dang,Pawannagar,4,78,60,40,,UDP,basal ,planting time,T4-IIP422tJ,28.17020536,82.26101864,718.0,5.0,23333,13000,7067,335,24.0,6095.0,6.1,78,14.2,28.17020536,82.26101864,6.65,2.74,0.13,230.23,555.9,45.55,16.88,37.15,Dang,direct_overlay,False,0.0,direct_overlay,FMR_104,9.533355011076146,54.1,2164.0,5836.0,300.0
290,Dang,Pawannagar,4,78,60,40,,UDP,basal ,planting time,T4-ZKB895dJ,28.17097864,82.26035999,726.0,5.0,30000,13333,6843,345,20.0,6260.0,6.3,80,-0.7,28.17097864,82.26035999,6.67,2.8,0.13,226.32,559.75,44.67,16.92,36.93,Dang,direct_overlay,False,0.0,direct_overlay,FMR_105,5.540570212416388,55.0,2200.0,5800.0,300.0
291,Dang,Pawannagar,4,78,60,40,,UDP,basal ,planting time,T4-BMF179lK,28.17032749,82.25954737,719.0,5.0,27133,13333,7767,318,28.0,6399.0,6.4,82,2.9,28.17032749,82.25954737,6.7,2.86,0.13,236.5,544.22,44.63,17.32,36.99,Dang,direct_overlay,False,0.0,direct_overlay,FMR_029,9.679047798645831,55.9,2236.0,5764.0,300.0
292,Dang,Pawannagar,5,60,60,40,6.0,Urea,top dressed ,knee ht+shoulder ht,T5-CIW169zM,28.17011991,82.26089777,709.0,5.0,27733,12667,6967,359,26.0,5882.0,5.9,98,15.0,28.17011991,82.26089777,6.65,2.75,0.13,230.0,553.32,45.74,16.74,37.04,Dang,direct_overlay,False,0.0,direct_overlay,FMR_104,9.819142853266163,54.25,2170.0,5830.0,300.0
293,Dang,Pawannagar,5,60,60,40,6.0,Urea,top dressed ,knee ht+shoulder ht,1514631,28.17095705,82.2603247,724.0,5.0,29133,12000,7833,330,18.0,7299.0,7.3,122,16.5,28.17095705,82.2603247,6.67,2.8,0.13,226.06,558.6,44.68,16.96,36.94,Dang,direct_overlay,False,0.0,direct_overlay,FMR_105,6.386960688606869,55.0,2200.0,5800.0,300.0
294,Dang,Pawannagar,5,60,60,40,6.0,Urea,top dressed ,knee ht+shoulder ht,T5-JOW605eQ,28.1702466,82.25951476,714.0,5.0,23333,14400,8600,327,28.0,7085.0,7.1,118,15.2,28.1702466,82.25951476,6.69,2.86,0.13,237.66,543.91,44.67,17.29,36.96,Dang,direct_overlay,False,0.0,direct_overlay,FMR_029,9.551030048473299,55.9,2236.0,5764.0,300.0
295,Dang,Pawannagar,6,120,0,40,,Urea,top dressed ,knee ht+shoulder ht,T6-AON451aB,28.17022996,82.26104303,712.0,5.0,25200,13000,8333,348,28.0,6828.0,6.8,57,15.4,28.17022996,82.26104303,6.65,2.74,0.13,230.28,556.39,45.51,16.9,37.17,Dang,direct_overlay,False,0.0,direct_overlay,FMR_104,9.533355011076146,54.1,2164.0,5836.0,300.0
296,Dang,Pawannagar,6,120,0,40,,Urea,top dressed ,knee ht+shoulder ht,T6-EDX829pT,28.17085437,82.26039025,719.0,5.0,27967,15000,8373,355,19.0,7698.0,7.7,64,11.6,28.17085437,82.26039025,6.67,2.8,0.13,227.63,558.9,44.82,16.85,36.93,Dang,direct_overlay,False,0.0,direct_overlay,FMR_105,5.8523377087434145,55.0,2200.0,5800.0,300.0
297,Dang,Pawannagar,6,120,0,40,,Urea,top dressed ,knee ht+shoulder ht,T6-UHB986hJ,28.17038805,82.25948224,715.0,5.0,26100,13333,9400,342,26.0,7915.0,7.9,66,14.5,28.17038805,82.25948224,6.69,2.86,0.13,235.62,542.07,44.56,17.42,37.03,Dang,direct_overlay,False,0.0,direct_overlay,FMR_029,9.696649731012979,55.9,2236.0,5764.0,300.0
298,Dang,Pawannagar,7,0,60,40,,,,,T7-VQA499uA,28.17022183,82.26104169,711.0,5.0,26667,11667,5200,357,27.0,4325.0,4.3,0,0.0,28.17022183,82.26104169,6.65,2.74,0.13,230.29,556.41,45.52,16.9,37.17,Dang,direct_overlay,False,0.0,direct_overlay,FMR_104,8.610847921788618,54.1,2164.0,5836.0,300.0
299,Dang,Pawannagar,7,0,60,40,,,,,T7-RLI855vS,28.17083945,82.26036527,717.0,5.0,26667,12000,318,5760,19.0,5315.0,5.3,0,0.0,28.17083945,82.26036527,6.67,2.8,0.13,227.52,558.21,44.82,16.88,36.93,Dang,direct_overlay,False,0.0,direct_overlay,FMR_105,5.600970212416389,55.0,2200.0,5800.0,300.0
300,Dang,Pawannagar,7,0,60,40,,,,,T7-GDO234eL,28.17027598,82.2594633,718.0,5.0,26467,13000,9133,337,24.0,7919.0,7.9,0,0.0,28.17027598,82.2594633,6.69,2.87,0.13,237.72,540.7,44.61,17.35,36.97,Dang,direct_overlay,False,0.0,direct_overlay,FMR_029,6.7397478002390745,56.050000000000004,2242.0,5758.0,300.0
301,Dang,Pawannagar,8,0,0,0,,,,,T8-QUO842rG,28.17019049,82.26093063,723.0,5.0,15000,9333,5733,351,24.0,4984.0,5.0,0,0.0,28.17019049,82.26093063,6.64,2.74,0.13,229.9,553.61,45.67,16.77,37.07,Dang,direct_overlay,False,0.0,direct_overlay,FMR_104,9.819142853266163,54.1,2164.0,5836.0,300.0
302,Dang,Pawannagar,8,0,0,0,,,,,T8-QHJ315gO,28.17088765,82.26043132,730.0,5.0,23333,10000,6900,325,20.0,6312.0,6.3,0,0.0,28.17088765,82.26043132,6.67,2.8,0.13,227.8,560.24,44.81,16.81,36.92,Dang,direct_overlay,False,0.0,direct_overlay,FMR_105,5.13855750824216,55.0,2200.0,5800.0,300.0
303,Dang,Pawannagar,8,0,0,0,,,,,T8-AVJ742xT,28.17030632,82.25940471,717.0,5.0,16667,9667,6967,350,22.0,6175.0,6.2,0,0.0,28.17030632,82.25940471,6.69,2.87,0.13,237.43,538.41,44.56,17.42,36.99,Dang,direct_overlay,False,0.0,direct_overlay,FMR_029,7.410923124914399,56.050000000000004,2242.0,5758.0,300.0
304,Dang,Pawannagar,9,120,60,40,,Urea ,top dressed ,V6 and V10 stages,T9-YFO621dQ,28.17028072,82.26110045,716.0,7.0,26000,10000,7800,342,25.0,6621.0,6.6,55,13.6,28.17028072,82.26110045,6.65,2.73,0.14,230.45,557.68,45.41,16.96,37.23,Dang,direct_overlay,False,0.0,direct_overlay,FMR_104,14.054442403982602,54.95,2198.0,5802.0,300.0
305,Dang,Pawannagar,9,120,60,40,,Urea ,top dressed ,V6 and V10 stages,T9-KPY505aN,28.17086217,82.26049201,724.0,5.0,29883,14000,8767,320,19.0,8089.0,8.1,67,14.8,28.17086217,82.26049201,6.67,2.79,0.13,228.53,561.1,44.87,16.74,36.91,Dang,direct_overlay,False,0.0,direct_overlay,FMR_105,3.3361052033802157,54.85,2194.0,5806.0,300.0
306,Dang,Pawannagar,9,120,60,40,,Urea ,top dressed ,V6 and V10 stages,T9-GCO750pP,28.17031684,82.25955985,717.0,5.0,27800,16667,9933,301,23.0,8714.0,8.7,73,21.2,28.17031684,82.25955985,6.7,2.86,0.13,236.66,544.69,44.64,17.3,36.98,Dang,direct_overlay,False,0.0,direct_overlay,FMR_029,10.762413377632063,55.9,2236.0,5764.0,300.0
307,Dang,Dhikpur,1,120,60,40,,Urea,top dressed ,knee ht+shoulder ht,T1-EKQ556eE,28.02591811,82.37744009,537.0,5.0,21033,14093,9883,340,26.0,8932.0,8.9,74,17.6,28.02591811,82.37744009,6.68,1.9,0.1,133.17,427.2,44.22,23.81,34.97,Dang,direct_overlay,False,0.0,direct_overlay,FMR_079,25.97360450575292,38.5,1540.0,6460.0,248.71403576539282
308,Dang,Dhikpur,1,120,60,40,,Urea,top dressed ,knee ht+shoulder ht,T1-DAC820jV,28.02224587,82.36637531,524.0,5.0,26667,15993,8267,296,17.0,7780.0,7.8,65,4.9,28.02224587,82.36637531,6.62,2.0,0.1,130.24,454.47,43.96,25.14,33.29,Dang,direct_overlay,False,0.0,direct_overlay,FMR_023,8.653772107518417,40.0,1600.0,6400.0,300.0
309,Dang,Hapur,1,120,60,40,,Urea,top dressed ,knee ht+shoulder ht,T1-OUF373hZ,28.08776428,82.42327477,635.0,5.0,28333,15000,6667,281,22.0,5879.0,5.9,49,3.0,28.08776428,82.42327477,6.55,1.67,0.08,198.91,768.85,43.76,19.22,38.82,Dang,direct_overlay,False,0.0,direct_overlay,FMR_034,-2.7708866151317206,33.05,1322.0,6678.0,-2410.0589188787667
310,Dang,Dhuruwa,1,120,60,40,,Urea,top dressed ,knee ht+shoulder ht,T1-DYC999kJ,28.02165771,82.32455607,491.0,5.0,26617,13590,7967,287,18.0,7460.0,7.5,62,0.7,28.02165771,82.32455607,6.78,2.07,0.11,144.74,426.85,44.87,22.4,31.73,Dang,direct_overlay,False,0.0,direct_overlay,FMR_035,0.31733710252834174,42.05,1682.0,6318.0,300.0
311,Dang,Shantinagar,1,120,60,40,,Urea,top dressed ,knee ht+shoulder ht,T1-XLX950uM,28.16904862,82.22781231,645.0,5.0,25667,12333,8067,0,31.0,6334.0,6.3,53,6.5,28.16904862,82.22781231,6.66,3.14,0.13,335.23,452.41,44.9,17.77,36.58,Dang,direct_overlay,False,0.0,direct_overlay,FMR_058,-46.1803781068392,60.1,2404.0,5596.0,-121.17700697585337
312,Dang,Dhuruwa,1,120,60,40,,Urea,top dressed ,knee ht+shoulder ht,T3-GPX231eB,28.02144033,82.32480668,489.0,5.0,20560,11833,6867,340,26.0,5869.0,5.9,49,-20.3,28.02144033,82.32480668,6.79,2.06,0.11,146.31,425.44,45.2,22.21,31.84,Dang,direct_overlay,False,0.0,direct_overlay,FMR_074,-33.53887153390399,41.900000000000006,1676.0000000000002,6324.0,-188.5573279830585
313,Dang,Shantinagar,1,120,60,40,,Urea,top dressed ,knee ht+shoulder ht,T1-XJM101cL,28.15952841,82.22269943,605.0,5.0,21767,12133,9120,346,26.0,7711.0,7.7,64,14.7,28.15952841,82.22269943,6.82,3.09,0.16,280.61,664.21,44.37,18.6,36.63,Dang,direct_overlay,False,0.0,direct_overlay,FMR_098,16.348198676536878,62.349999999999994,2494.0,5506.0,300.0
314,Dang,Shantinagar,1,120,60,40,,Urea,top dressed ,knee ht+shoulder ht,T1-REL117aO,28.16819865,82.22613651,643.0,5.0,28100,14000,8667,335,21.0,7820.0,7.8,65,14.4,28.16819865,82.22613651,6.71,3.25,0.15,342.41,603.45,44.72,17.82,36.63,Dang,direct_overlay,False,0.0,direct_overlay,FMR_116,13.053938750009365,63.75,2550.0,5450.0,300.0
315,Dang,Dhikpur,2,120,60,40,,PCU,basal ,planting time,T2-DYA118fA,28.02591564,82.37738016,536.0,5.0,20717,13710,9583,342,24.0,8277.0,8.3,69,12.1,28.02591564,82.37738016,6.68,1.9,0.1,133.53,428.92,44.21,23.77,35.01,Dang,direct_overlay,False,0.0,direct_overlay,FMR_079,17.75051096099358,38.5,1540.0,6460.0,300.0
316,Dang,Dhikpur,2,120,60,40,,PCU,basal ,planting time,T2-ANT105wF,28.02229549,82.36624857,511.0,5.0,27377,16727,8933,310,15.0,8692.0,8.7,72,12.5,28.02229549,82.36624857,6.62,2.0,0.1,131.28,458.52,43.86,25.14,33.38,Dang,direct_overlay,False,0.0,direct_overlay,FMR_023,11.598710235617034,40.0,1600.0,6400.0,300.0
317,Dang,Hapur,2,120,60,40,,PCU,basal ,planting time,T2-OAU986qT,28.08774672,82.4232223,633.0,5.0,29667,13333,5833,279,24.0,5038.0,5.0,42,-4.1,28.08774672,82.4232223,6.55,1.67,0.08,197.97,769.9,43.81,19.19,38.86,Dang,direct_overlay,False,0.0,direct_overlay,FMR_034,-7.608983390664287,33.05,1322.0,6678.0,-877.6468099790386
318,Dang,Dhuruwa,2,120,60,40,,PCU,basal ,planting time,T2-UGC548vT,28.02156044,82.32449303,508.0,5.0,28420,17290,8000,330,21.0,7227.0,7.2,60,-1.2,28.02156044,82.32449303,6.78,2.07,0.11,145.93,427.98,45.02,22.14,31.77,Dang,direct_overlay,False,0.0,direct_overlay,FMR_035,-1.1507117009829613,42.05,1682.0,6318.0,-5490.515126076354
319,Dang,Shantinagar,2,120,60,40,,PCU,basal ,planting time,T2-QDM972fI,28.16894862,82.227572,649.0,5.0,26333,11333,7667,301,29.0,6186.0,6.2,52,5.3,28.16894862,82.227572,6.63,3.09,0.13,329.31,438.63,44.69,18.02,36.66,Dang,direct_overlay,False,0.0,direct_overlay,FMR_058,6.243434721306334,59.349999999999994,2374.0,5626.0,300.0
320,Dang,Dhuruwa,2,120,60,40,,PCU,basal ,planting time,T2-VLN500xY,28.02133778,82.32476922,508.0,5.0,27883,13550,6867,312,17.0,6508.0,6.5,54,-15.0,28.02133778,82.32476922,6.8,2.05,0.11,147.65,424.22,45.35,21.97,31.86,Dang,direct_overlay,False,0.0,direct_overlay,FMR_074,5.6589995653202205,41.75,1670.0,6330.0,300.0
321,Dang,Shantinagar,2,120,60,40,,PCU,basal ,planting time,T2-BGK774bP,28.15943969,82.22277763,605.0,5.0,22607,12067,9580,336,26.0,8045.0,8.0,67,17.5,28.15943969,82.22277763,6.82,3.09,0.16,279.37,660.07,44.49,18.5,36.61,Dang,direct_overlay,False,0.0,direct_overlay,FMR_098,16.45029223163043,62.349999999999994,2494.0,5506.0,300.0
322,Dang,Shantinagar,2,120,60,40,,PCU,basal ,planting time,T2-EZZ320fN,28.16824991,82.22633131,637.0,5.0,25500,12333,7333,340,21.0,6617.0,6.6,55,4.4,28.16824991,82.22633131,6.72,3.27,0.15,342.48,607.41,44.5,17.87,36.6,Dang,direct_overlay,False,0.0,direct_overlay,FMR_116,16.469413256023213,64.05,2562.0,5438.0,300.0
323,Dang,Dhikpur,3,60,60,40,,PCU,basal ,planting time,T3-SOO644dU,28.02600524,82.37724898,533.0,5.0,21000,14310,9383,325,22.0,8370.0,8.4,140,25.8,28.02600524,82.37724898,6.66,1.9,0.1,131.29,433.8,44.19,23.56,35.21,Dang,direct_overlay,False,0.0,direct_overlay,FMR_079,17.57936442404143,38.5,1540.0,6460.0,300.0
324,Dang,Dhikpur,3,60,60,40,,PCU,basal ,planting time,T3-VYC933hT,28.02235211,82.36640532,517.0,5.0,26507,14677,9400,320,16.0,8930.0,8.9,149,29.0,28.02235211,82.36640532,6.62,2.0,0.1,132.04,458.98,44.12,24.94,33.28,Dang,direct_overlay,False,0.0,direct_overlay,FMR_023,13.945105319337113,40.0,1600.0,6400.0,300.0
325,Dang,Hapur,3,60,60,40,,PCU,basal ,planting time,T3-PMY385xU,28.08773058,82.42307905,638.0,5.0,28333,13333,6167,235,23.0,5368.0,5.4,89,-2.6,28.08773058,82.42307905,6.54,1.67,0.08,195.8,771.24,43.95,19.13,39.0,Dang,direct_overlay,False,0.0,direct_overlay,FMR_034,-2.0429362142296084,33.05,1322.0,6678.0,-3268.824524958688
326,Dang,Dhuruwa,3,60,60,40,,PCU,basal ,planting time,T3-ZYU715nN,28.02167741,82.32446068,492.0,5.0,27817,15093,7267,318,18.0,6746.0,6.7,112,-10.5,28.02167741,82.32446068,6.78,2.08,0.11,144.9,429.2,44.87,22.3,31.74,Dang,direct_overlay,False,0.0,direct_overlay,FMR_035,-2.8210773996361613,42.2,1688.0,6312.0,-2237.4430424397674
327,Dang,Shantinagar,3,60,60,40,,PCU,basal ,planting time,T3-WVK807wL,28.16910478,82.22770879,645.0,5.0,24667,10667,7333,301,34.0,549.0,0.5,9,-83.4,28.16910478,82.22770879,6.65,3.14,0.13,333.57,451.29,44.95,17.77,36.54,Dang,direct_overlay,False,0.0,direct_overlay,FMR_058,-50.367777740212944,60.1,2404.0,5596.0,-111.10277743169578
328,Dang,Dhuruwa,3,60,60,40,,PCU,basal ,planting time,T3-GPX231eB,28.02137277,82.32482202,519.0,5.0,22890,10493,5433,345,18.0,5075.0,5.1,85,-53.8,28.02137277,82.32482202,6.79,2.06,0.11,146.99,425.32,45.3,22.09,31.86,Dang,direct_overlay,False,0.0,direct_overlay,FMR_074,-39.01937153390399,41.900000000000006,1676.0000000000002,6324.0,-162.07334335216206
329,Dang,Shantinagar,3,60,60,40,,PCU,basal ,planting time,T3-ZPF376uO,28.15956936,82.22263573,602.0,5.0,17800,12677,9020,384,25.0,7677.0,7.7,128,28.8,28.15956936,82.22263573,6.82,3.1,0.16,281.69,662.05,44.38,18.62,36.65,Dang,direct_overlay,False,0.0,direct_overlay,FMR_098,18.468862780840116,62.5,2500.0,5500.0,297.79851987994545
330,Dang,Shantinagar,3,60,60,40,,PCU,basal ,planting time,T3-FBJ805bF,28.16818118,82.22611975,643.0,5.0,24467,13333,8667,322,21.0,7770.0,7.8,130,28.0,28.16818118,82.22611975,6.71,3.25,0.15,342.59,603.01,44.74,17.82,36.63,Dang,direct_overlay,False,0.0,direct_overlay,FMR_116,11.46461512363574,63.75,2550.0,5450.0,300.0
331,Dang,Dhikpur,4,78,60,40,,UDP,basal ,planting time,T4-FCQ762dX,28.02592699,82.37743489,533.0,5.0,21067,17127,9783,353,25.0,10409.0,10.4,133,46.0,28.02592699,82.37743489,6.68,1.9,0.1,132.94,427.13,44.22,23.8,34.98,Dang,direct_overlay,False,0.0,direct_overlay,FMR_079,25.97360450575292,38.5,1540.0,6460.0,248.71403576539282
332,Dang,Dhikpur,4,78,60,40,,UDP,basal ,planting time,T4-NDO933oR,28.02229524,82.36626609,510.0,5.0,26667,13793,8750,310,17.0,8293.0,8.3,106,14.2,28.02229524,82.36626609,6.62,2.0,0.1,130.99,458.01,43.9,25.12,33.36,Dang,direct_overlay,False,0.0,direct_overlay,FMR_023,10.320987261982486,40.0,1600.0,6400.0,300.0
333,Dang,Hapur,4,78,60,40,,UDP,basal ,planting time,T4-BSV944lI,28.08775107,82.42306061,636.0,5.0,31667,13333,9967,296,21.0,8970.0,9.0,115,44.2,28.08775107,82.42306061,6.54,1.66,0.08,195.88,770.77,43.95,19.13,39.01,Dang,direct_overlay,False,0.0,direct_overlay,FMR_034,-1.9715195475629421,32.9,1316.0,6684.0,-3390.27833036822
334,Dang,Dhuruwa,4,78,60,40,,UDP,basal ,planting time,T4-FTP982nT,28.02160365,82.32455766,495.0,5.0,24833,14623,7900,345,18.0,7334.0,7.3,94,-0.5,28.02160365,82.32455766,6.78,2.07,0.11,145.32,426.53,44.94,22.3,31.75,Dang,direct_overlay,False,0.0,direct_overlay,FMR_035,-0.6086607329694934,42.05,1682.0,6318.0,-10380.166910351129
335,Dang,Shantinagar,4,78,60,40,,UDP,basal ,planting time,T4-IOC843aI,28.16890537,82.22773176,646.0,5.0,24000,12000,8000,321,30.0,6373.0,6.4,82,10.5,28.16890537,82.22773176,6.65,3.11,0.13,333.27,443.85,44.69,17.95,36.65,Dang,direct_overlay,False,0.0,direct_overlay,FMR_058,-9.389237021125787,59.65,2386.0,5614.0,-597.9186580729081
336,Dang,Dhuruwa,4,78,60,40,,UDP,basal ,planting time,T4-UUM197eH,28.02138228,82.32476301,507.0,5.0,29683,15740,7033,358,18.0,6538.0,6.5,84,-22.7,28.02138228,82.32476301,6.79,2.05,0.11,147.17,424.38,45.28,22.06,31.84,Dang,direct_overlay,False,0.0,direct_overlay,FMR_074,13.891176624849015,41.75,1670.0,6330.0,300.0
337,Dang,Shantinagar,4,78,60,40,,UDP,basal ,planting time,T10-DAY772nT,28.15952736,82.22269968,593.0,5.0,19167,1300,9433,395,28.0,7718.0,7.7,99,22.7,28.15952736,82.22269968,6.82,3.09,0.16,280.57,664.22,44.36,18.6,36.63,Dang,direct_overlay,False,0.0,direct_overlay,FMR_098,16.348198676536878,62.349999999999994,2494.0,5506.0,300.0
338,Dang,Shantinagar,4,78,60,40,,UDP,basal ,planting time,T4-RAM500eJ,28.16826164,82.22625344,649.0,5.0,28100,14517,9020,395,20.0,8231.0,8.2,106,27.4,28.16826164,82.22625344,6.72,3.27,0.15,342.05,605.22,44.59,17.83,36.61,Dang,direct_overlay,False,0.0,direct_overlay,FMR_116,18.342746589356555,64.05,2562.0,5438.0,296.4659612729655
339,Dang,Dhikpur,5,60,60,40,6.0,Urea,top dressed ,knee ht+shoulder ht,T5-ZHK933dU,28.0259617,82.37733247,531.0,5.0,19400,14060,9933,339,21.0,9817.0,9.8,164,49.9,28.0259617,82.37733247,6.67,1.9,0.1,132.22,430.51,44.2,23.68,35.1,Dang,direct_overlay,False,0.0,direct_overlay,FMR_079,25.690408999637512,38.5,1540.0,6460.0,251.45570863006307
340,Dang,Dhikpur,5,60,60,40,6.0,Urea,top dressed ,knee ht+shoulder ht,T5-QKS451bE,28.02224579,82.36632301,524.0,5.0,26417,15810,0,305,16.0,11350.0,11.4,189,69.4,28.02224579,82.36632301,6.62,2.0,0.1,129.43,454.2,43.93,25.16,33.31,Dang,direct_overlay,False,0.0,direct_overlay,FMR_023,9.001044834791145,40.0,1600.0,6400.0,300.0
341,Dang,Hapur,5,60,60,40,6.0,Urea,top dressed ,knee ht+shoulder ht,T5-AWV959bC,28.08777509,82.42318986,634.0,5.0,29669,11667,4360,301,20.0,3964.0,4.0,66,-26.0,28.08777509,82.42318986,6.55,1.67,0.08,197.95,769.07,43.83,19.19,38.89,Dang,direct_overlay,False,0.0,direct_overlay,FMR_034,-12.842333390664288,33.05,1322.0,6678.0,-519.9989594456846
342,Dang,Dhuruwa,5,60,60,40,6.0,Urea,top dressed ,knee ht+shoulder ht,T5-QUL264aG,28.02155097,82.32444978,513.0,5.0,22823,15570,7100,387,27.0,5886.0,5.9,98,-24.8,28.02155097,82.32444978,6.78,2.07,0.11,146.12,429.08,45.04,22.07,31.78,Dang,direct_overlay,False,0.0,direct_overlay,FMR_035,-0.7726632882845488,42.05,1682.0,6318.0,-8176.91237023451
343,Dang,Shantinagar,5,60,60,40,6.0,Urea,top dressed ,knee ht+shoulder ht,T5-VKN705gO,28.16896027,82.22761407,650.0,5.0,26167,11000,7667,311,33.0,5881.0,5.9,98,5.5,28.16896027,82.22761407,6.63,3.1,0.13,330.53,441.07,44.72,17.97,36.64,Dang,direct_overlay,False,0.0,direct_overlay,FMR_058,6.249434721306334,59.5,2380.0,5620.0,300.0
344,Dang,Dhuruwa,5,60,60,40,6.0,Urea,top dressed ,knee ht+shoulder ht,T5-ZVH684vM,28.02131447,82.32477793,522.0,7.0,25663,15170,0,278,20.0,12591.0,12.6,210,71.4,28.02131447,82.32477793,6.8,2.05,0.11,147.88,424.23,45.38,21.93,31.86,Dang,direct_overlay,False,0.0,direct_overlay,FMR_074,35.62195579151452,41.75,1670.0,6330.0,177.69939520018897
345,Dang,Shantinagar,5,60,60,40,6.0,Urea,top dressed ,knee ht+shoulder ht,T5-YTW582kY,28.1594715,82.22253959,615.0,5.0,20667,12107,8667,330,27.0,7209.0,7.2,120,21.0,28.1594715,82.22253959,6.81,3.09,0.16,278.87,657.15,44.2,18.72,36.77,Dang,direct_overlay,False,0.0,direct_overlay,FMR_098,14.059989635360662,62.349999999999994,2494.0,5506.0,300.0
346,Dang,Shantinagar,5,60,60,40,6.0,Urea,top dressed ,knee ht+shoulder ht,T5-LYW825kF,28.16816102,82.2261977,639.0,5.0,26167,13333,7680,330,21.0,6938.0,6.9,116,14.1,28.16816102,82.2261977,6.72,3.25,0.15,343.08,606.32,44.64,17.87,36.63,Dang,direct_overlay,False,0.0,direct_overlay,FMR_116,14.891274696430095,63.75,2550.0,5450.0,300.0
347,Dang,Dhikpur,6,120,0,40,,Urea,top dressed ,knee ht+shoulder ht,T6-VWN181rB,28.02593709,82.37736792,528.0,5.0,20667,14227,9500,331,21.0,8528.0,8.5,71,14.2,28.02593709,82.37736792,6.67,1.9,0.1,132.87,429.28,44.21,23.73,35.05,Dang,direct_overlay,False,0.0,direct_overlay,FMR_079,15.798702904671373,38.5,1540.0,6460.0,300.0
348,Dang,Dhikpur,6,120,0,40,,Urea,top dressed ,knee ht+shoulder ht,T6-RGE322jH,28.02234918,82.36633005,515.0,5.0,27900,14660,8333,302,17.0,7907.0,7.9,66,6.0,28.02234918,82.36633005,6.63,2.0,0.1,130.86,458.76,44.1,24.94,33.29,Dang,direct_overlay,False,0.0,direct_overlay,FMR_023,8.247554795618981,40.0,1600.0,6400.0,300.0
349,Dang,Hapur,6,120,0,40,,Urea,top dressed ,knee ht+shoulder ht,T6-MNA133dM,28.08783971,82.42311769,639.0,5.0,25000,15000,6167,277,22.0,5487.0,5.5,46,-0.3,28.08783971,82.42311769,6.54,1.66,0.08,198.02,767.63,43.86,19.17,38.94,Dang,direct_overlay,False,0.0,direct_overlay,FMR_034,-0.7636533975829853,32.9,1316.0,6684.0,-8752.66190284141
351,Dang,Shantinagar,6,120,0,40,,Urea,top dressed ,knee ht+shoulder ht,T6-NSQ548qX,28.16912552,82.22759706,644.0,4.0,24000,10333,7567,340,29.0,6071.0,6.1,51,4.3,28.16912552,82.22759706,6.64,3.14,0.13,332.2,449.19,44.96,17.78,36.5,Dang,direct_overlay,False,0.0,direct_overlay,FMR_058,14.904535911124915,60.1,2404.0,5596.0,300.0
352,Dang,Dhuruwa,6,120,0,40,,Urea,top dressed ,knee ht+shoulder ht,T6-MDZ240wJ,28.02138044,82.32478682,510.0,12.0,28290,15987,5667,318,19.0,5222.0,5.2,44,-25.7,28.02138044,82.32478682,6.79,2.05,0.11,147.08,424.77,45.29,22.07,31.85,Dang,direct_overlay,False,0.0,direct_overlay,FMR_074,-9.88192270294792,41.75,1670.0,6330.0,-640.563601869874
353,Dang,Shantinagar,6,120,0,40,,Urea,top dressed ,knee ht+shoulder ht,T6-YTI550uY,28.15942674,82.22259843,603.0,5.0,25000,13200,9233,334,26.0,7775.0,7.8,65,15.2,28.15942674,82.22259843,6.8,3.09,0.16,279.06,655.1,44.33,18.63,36.74,Dang,direct_overlay,False,0.0,direct_overlay,FMR_098,11.152480697758728,62.349999999999994,2494.0,5506.0,300.0
354,Dang,Shantinagar,6,120,0,40,,Urea,top dressed ,knee ht+shoulder ht,T6-XLR240bS,28.1681888,82.2261925,641.0,5.0,27067,13333,8000,300,19.0,7336.0,7.3,61,10.4,28.1681888,82.2261925,6.71,3.25,0.15,342.72,605.52,44.65,17.85,36.63,Dang,direct_overlay,False,0.0,direct_overlay,FMR_116,13.144449861120476,63.75,2550.0,5450.0,300.0
