S.no,District,VDC,Demo,Organization,N_kg_ha,P2O5_kg_ha,K2O_kg_ha,ZnSO4_kg_ha,FYM_t_ha,N_source,N_methods,N_time,Variety,barcode,latitude,longitude,altitude,precision,Straw_wt_kg_ha,cob_wt_kg_ha,grain_yield_kg_ha,1000_grain_wt_gm,moisture%,Yield_kg_ha,Yield_t_ha,NUE_N,AE_N,PFPN,lat_fixed,lon_fixed,lat_key,lon_key,ph,om_pct,n_total_pct,p_olsen_mg_kg,k_exch_mg_kg,sand_pct,clay_pct,silt_pct,narc_dist,dsm_source,dsm_imputed,dsm_imputation_n_neighbors,dsm_imputation_method,farmer_id,OC,P_Olsen,Exch_K,yield_control_pooled,n_supply,p_supply,k_supply,n_rec_quefts,p_rec_quefts,k_rec_quefts,AE_pooled,NUE
112.0,Dang,Laxmipur,A2,,120.0,60.0,40.0,0.0,6.0,manure,top dressing,V6 and V10,Hybrid,DA2-FBK794fC,27.99057732336223 82.51858220435679 596.0 6.0,27.99057732336223,82.51858220435679,596.0,6.0,23000.0,16033.0,13500.0,380.0,22.6,11.874,,,,27.99057732336223,82.51858220435679,27.99057732336223,82.51858220435679,6.7,2.1,0.11,177.89,519.59,48.43,19.49,31.58,Dang,direct_overlay,False,0.0,direct_overlay,FMR_145,12.180974477958237,68.41923076923077,4.242176864056659,5.632608695652174,76.61832946635731,37.42843789041584,58.90604637793368,246.76334106728538,29.4443861547386,341.4473677654005,52.01159420289855,98.95
126.0,Dang,Laxmipur,A3,,120.0,60.0,40.0,20.0,0.0,0,top dressing,V6 and V10,Hybrid,DA3-WEI636gD,27.990593961440027 82.51861321739852 597.0 9.0,27.990593961440027,82.51861321739852,597.0,9.0,21000.0,16000.0,12367.0,290.0,22.9,11.835,,,,27.990593961440027,82.51861321739852,27.990593961440027,82.51861321739852,6.7,2.1,0.11,177.36,520.91,48.48,19.46,31.54,Dang,direct_overlay,False,0.0,direct_overlay,FMR_145,12.180974477958237,68.21538461538462,4.252953964194373,5.632608695652174,76.61832946635731,37.32651481349277,59.055695103311145,246.76334106728538,30.61140538550777,341.08521784998703,51.686594202898554,98.625
140.0,Dang,Laxmipur,A4,,60.0,60.0,40.0,0.0,0.0,PCU,basal,planting,Hybrid,DA4-ZTL304zQ,27.99054283183068 82.51862411387265 606.0 10.0,27.99054283183068,82.51862411387265,606.0,10.0,19000.0,9887.0,10000.0,205.0,19.6,9.136,,,,27.99054283183068,82.51862411387265,27.99054283183068,82.51862411387265,6.7,2.1,0.11,177.47,522.24,48.48,19.43,31.53,Dang,direct_overlay,False,0.0,direct_overlay,FMR_145,12.180974477958237,68.25769230769231,4.2638127090301,5.632608695652174,76.61832946635731,37.347668659646615,59.206477531153574,246.76334106728538,30.369193847046258,340.7203243746083,58.389855072463746,152.26666666666668
154.0,Dang,Laxmipur,A5,,78.0,60.0,40.0,0.0,0.0,UDP,basal,planting,Hybrid,DA5-GMN451bK,27.990547316148877 82.51865889877081 597.0 6.0,27.99054731614888,82.51865889877081,597.0,6.0,22667.0,8533.0,10000.0,215.0,19.0,9.205,,,,27.99054731614888,82.51865889877081,27.99054731614888,82.51865889877081,6.7,2.1,0.11,176.95,523.91,48.53,19.4,31.48,Dang,direct_overlay,False,0.0,direct_overlay,FMR_145,12.180974477958237,68.0576923076923,4.277447373598267,5.632608695652174,76.61832946635731,37.247668659646614,59.395805842805345,246.76334106728538,31.514193847046272,340.26214986041106,45.79988851727982,118.01282051282051
168.0,Dang,Laxmipur,B1,,120.0,60.0,40.0,0.0,0.0,0,top dressing,V6 and V10,OPV,DB1-WWJ504oZ,27.99053788650781 82.51870022155344 596.0 7.0,27.99053788650781,82.51870022155344,596.0,7.0,20667.0,12400.0,10567.0,312.0,18.8,9.75,,,,27.99053788650781,82.51870022155344,27.99053788650781,82.51870022155344,6.69,2.1,0.11,176.42,526.1,48.58,19.36,31.44,Dang,direct_overlay,False,0.0,direct_overlay,FMR_145,12.180974477958237,67.85384615384615,4.295327562463113,5.632608695652174,76.41125290023203,37.17537580314117,59.97544271976191,247.17749419953594,32.34194705403358,338.8594286181762,34.31159420289855,81.25
182.0,Dang,Laxmipur,B2,,120.0,60.0,40.0,0.0,6.0,manure,top dressing,V6 and V10,OPV,DB2-KBQ527gM,27.990504316985607 82.51872637309134 593.0 7.0,27.990504316985607,82.51872637309134,593.0,7.0,21333.0,13220.0,10023.0,300.0,21.2,8.975,,,,27.990504316985607,82.51872637309134,27.990504316985607,82.51872637309134,6.69,2.1,0.11,176.24,527.83,48.6,19.32,31.41,Dang,direct_overlay,False,0.0,direct_overlay,FMR_145,12.180974477958237,67.78461538461539,4.309452095219358,5.632608695652174,76.41125290023203,37.140760418525794,60.17266286023935,247.17749419953594,32.738293207879664,338.3821558782208,27.853260869565208,74.79166666666667
196.0,Dang,Laxmipur,B3,,120.0,60.0,40.0,20.0,0.0,0,top dressing,V6 and V10,OPV,DB3-JLM692kR,27.990487008355558 82.51874489709735 604.0 7.0,27.99048700835556,82.51874489709735,604.0,7.0,21667.0,9633.0,7033.0,290.0,19.5,6.434,,,,27.99048700835556,82.51874489709735,27.99048700835556,82.51874489709735,6.69,2.1,0.11,176.09,528.96,48.61,19.3,31.39,Dang,direct_overlay,False,0.0,direct_overlay,FMR_145,12.180974477958237,67.72692307692307,4.318677946094826,5.632608695652174,76.41125290023203,37.11191426467963,60.3014829519963,247.17749419953594,33.0685816694182,338.07041125616894,6.678260869565215,53.61666666666667
210.0,Dang,Laxmipur,B4,,60.0,60.0,40.0,0.0,0.0,PCU,basal,planting,OPV,DB4-WRH339wP,27.990461066365242 82.51876023598015 605.0 7.0,27.99046106636524,82.51876023598015,605.0,7.0,22000.0,7067.0,8833.0,211.0,18.9,8.141,,,,27.99046106636524,82.51876023598015,27.99046106636524,82.51876023598015,6.69,2.09,0.11,176.03,530.01,48.62,19.29,31.39,Dang,direct_overlay,False,0.0,direct_overlay,FMR_145,12.122969837587005,67.70384615384616,4.327250639386189,5.632608695652174,76.04738979118329,37.084906980635374,60.66549548551638,247.90522041763342,33.37781507172497,337.18950092505037,41.806521739130424,135.68333333333334
224.0,Dang,Laxmipur,B5,,78.0,60.0,40.0,0.0,0.0,UDP,basal,planting,OPV,DB5-THP769jD,27.990417229011655 82.51883508637547 611.0 7.0,27.99041722901165,82.51883508637547,611.0,7.0,22000.0,7040.0,7300.0,280.0,21.7,6.495,,,,27.99041722901165,82.51883508637547,27.99041722901165,82.51883508637547,6.68,2.09,0.11,175.29,534.06,48.67,19.22,31.33,Dang,direct_overlay,False,0.0,direct_overlay,FMR_145,12.122969837587005,67.41923076923077,4.360316742081447,5.632608695652174,75.8412993039443,36.971664108513295,61.46679232318318,248.3174013921114,34.67444595752277,335.25036257789674,11.056298773690074,83.26923076923077
95.0,Dang,Panchakule,A1,,120.0,60.0,40.0,0.0,0.0,0,top dressing,V6 and V10,Hybrid,DA1-ZID934gO,28.134162635542452 82.11803896352649 522.0 7.0,28.13416263554245,82.11803896352649,522.0,7.0,24233.0,19497.0,7493.0,343.0,19.1,6.889,,,,28.13416263554245,82.11803896352649,28.13416263554245,82.11803896352649,6.84,2.52,0.13,172.79,461.81,43.77,20.78,35.04,Dang,direct_overlay,False,0.0,direct_overlay,FMR_059,14.617169373549885,66.4576923076923,3.770433798937635,5.632608695652174,95.42088167053365,36.539927360342666,41.29814093367909,209.1582366589327,39.61783172407647,384.0584989404966,10.469927536231882,57.40833333333333
109.0,Dang,Panchakule,A2,,120.0,60.0,40.0,0.0,6.0,manure,top dressing,V6 and V10,Hybrid,DA2-NAA751qL,28.134349384345114 82.11804390884936 500.0 10.0,28.134349384345114,82.11804390884936,500.0,10.0,18700.0,17167.0,7297.0,380.0,19.0,6.716,,,,28.134349384345114,82.11804390884936,28.134349384345114,82.11804390884936,6.85,2.52,0.13,175.4,458.84,44.05,20.49,34.99,Dang,direct_overlay,False,0.0,direct_overlay,FMR_059,14.617169373549885,67.46153846153847,3.7461853236277785,5.632608695652174,95.66937354988399,36.99862015884348,40.78535965857154,208.66125290023203,34.36579918124216,385.2994296262569,9.028260869565214,55.96666666666667
123.0,Dang,Panchakule,A3,,120.0,60.0,40.0,20.0,0.0,0,top dressing,V6 and V10,Hybrid,DA3-LIS404mC,28.13441023696214 82.11811322718859 493.0 10.0,28.13441023696214,82.11811322718859,493.0,10.0,17833.0,14433.0,7890.0,319.0,18.6,7.298,,,,28.13441023696214,82.11811322718859,28.13441023696214,82.11811322718859,6.85,2.52,0.13,177.78,462.33,44.14,20.44,35.06,Dang,direct_overlay,False,0.0,direct_overlay,FMR_059,14.617169373549885,68.37692307692308,3.77467932323431,5.632608695652174,95.66937354988399,37.456312466535785,41.0955787005217,208.66125290023203,29.125222258165266,384.54869954473753,13.878260869565215,60.81666666666667
137.0,Dang,Panchakule,A4,,60.0,60.0,40.0,0.0,0.0,PCU,basal,planting,Hybrid,DA4-XSM440zA,28.13445889391005 82.11817977949977 501.0 6.0,28.13445889391005,82.11817977949977,501.0,6.0,17420.0,15703.0,11133.0,329.0,19.0,10.248,,,,28.13445889391005,82.11817977949977,28.13445889391005,82.11817977949977,6.85,2.52,0.13,180.09,467.05,44.22,20.38,35.12,Dang,direct_overlay,False,0.0,direct_overlay,FMR_059,14.617169373549885,69.26538461538462,3.8132156206964387,5.632608695652174,95.66937354988399,37.900543235766555,41.51512995496434,208.66125290023203,24.03877995047294,383.5333855089863,76.92318840579709,170.8
151.0,Dang,Panchakule,A5,,78.0,60.0,40.0,0.0,0.0,UDP,basal,planting,Hybrid,DA5-RTQ552nR,28.134530852548778 82.11823996156454 505.0 8.0,28.13453085254877,82.11823996156454,505.0,8.0,13900.0,12500.0,6927.0,344.0,18.8,6.391,,,,28.13453085254877,82.11823996156454,28.13453085254877,82.11823996156454,6.85,2.53,0.13,183.61,476.25,44.34,20.25,35.16,Dang,direct_overlay,False,0.0,direct_overlay,FMR_059,14.675174013921113,70.61923076923077,3.8883287428683846,5.632608695652174,96.04901392111367,38.59043397510263,42.18758082982455,207.90197215777266,16.13953098507492,381.90605439182457,9.72296544035674,81.93589743589743
165.0,Dang,Panchakule,B1,,120.0,60.0,40.0,0.0,0.0,0,top dressing,V6 and V10,OPV,DB1-EVX890dY,28.134468868374825 82.11838312447071 493.0 9.0,28.134468868374825,82.11838312447071,493.0,9.0,2233.0,17430.0,7383.0,325.0,20.4,6.679,,,,28.134468868374825,82.11838312447071,28.134468868374825,82.11838312447071,6.85,2.54,0.13,183.72,478.56,44.31,20.33,35.27,Dang,direct_overlay,False,0.0,direct_overlay,FMR_059,14.733178654292345,70.66153846153846,3.907188668109384,5.632608695652174,96.42865429234338,38.62455548366946,42.247182930302365,207.14269141531324,15.748839711984672,381.7618173086683,8.719927536231884,55.65833333333333
179.0,Dang,Panchakule,B2,,120.0,60.0,40.0,0.0,6.0,manure,top dressing,V6 and V10,OPV,DB2-HWY515pM,28.134450428187847 82.1184560470283 500.0 8.0,28.134450428187847,82.1184560470283,500.0,8.0,18050.0,18123.0,9643.0,346.0,19.9,8.778,,,,28.134450428187847,82.1184560470283,28.134450428187847,82.1184560470283,6.85,2.55,0.13,184.48,481.41,44.31,20.34,35.33,Dang,direct_overlay,False,0.0,direct_overlay,FMR_059,14.791183294663572,70.95384615384614,3.930457407043084,5.632608695652174,96.80829466357307,38.783676992236295,42.35388718870654,206.38341067285387,13.926898438894426,381.50359300333014,26.21159420289855,73.15
193.0,Dang,Panchakule,B3,,120.0,60.0,40.0,20.0,0.0,0,top dressing,V6 and V10,OPV,DB3-DGR736bF,28.1344320718199 82.1185202524066 496.0 7.0,28.1344320718199,82.1185202524066,496.0,7.0,20667.0,18617.0,7293.0,336.0,19.5,6.672,,,,28.1344320718199,82.1185202524066,28.1344320718199,82.1185202524066,6.85,2.56,0.13,185.23,484.15,44.32,20.35,35.38,Dang,direct_overlay,False,0.0,direct_overlay,FMR_059,14.849187935034804,71.24230769230769,3.952828054298642,5.632608695652174,97.18793503480278,38.940875423880065,42.45022154657924,205.62412993039445,12.126976396573252,381.2704638572782,8.661594202898545,55.6
207.0,Dang,Panchakule,B4,,60.0,60.0,40.0,0.0,0.0,PCU,basal,planting,OPV,DB4-WFE542xD,28.13432008959353 82.11855864152312 510.0 8.0,28.13432008959353,82.11855864152312,510.0,8.0,17033.0,13500.0,9100.0,352.0,19.7,8.304,,,,28.13432008959353,82.11855864152312,28.13432008959353,82.11855864152312,6.85,2.56,0.13,184.55,483.89,44.23,20.45,35.46,Dang,direct_overlay,False,0.0,direct_overlay,FMR_059,14.849187935034804,70.98076923076923,3.950705292150304,5.632608695652174,97.18793503480278,38.81010619311083,42.42742477367392,205.62412993039445,13.624284088880959,381.3256320477091,44.5231884057971,138.4
221.0,Dang,Panchakule,B5,,78.0,60.0,40.0,0.0,0.0,UDP,basal,planting,OPV,DB5-DMM863gJ,28.134298087097704 82.11848261766136 508.0 6.0,28.134298087097704,82.11848261766136,508.0,6.0,13333.0,11173.0,9580.0,341.0,19.7,8.742,,,,28.134298087097704,82.11848261766136,28.134298087097704,82.11848261766136,6.85,2.55,0.13,182.67,479.13,44.16,20.51,35.39,Dang,direct_overlay,False,0.0,direct_overlay,FMR_059,14.791183294663572,70.2576923076923,3.911842415896124,5.632608695652174,96.80829466357307,38.43560006915938,42.15329546275517,206.38341067285387,17.912379208125124,381.98902498013246,39.86399108138239,112.07692307692308
96.0,Dang,Purandhara,A1,,120.0,60.0,40.0,0.0,0.0,0,top dressing,V6 and V10,Hybrid,DA1-ZJK565jZ,28.13506666570902 82.12238506413996 516.0 11.0,28.13506666570902,82.12238506413996,516.0,11.0,5410.0,16523.0,7937.0,376.0,22.4,6.999,,,,28.13506666570902,82.12238506413996,28.13506666570902,82.12238506413996,6.85,2.6,0.14,184.68,468.71,42.81,20.92,36.05,Dang,direct_overlay,False,0.0,direct_overlay,FMR_021,15.081206496519721,71.03076923076924,3.826768640566594,5.632608695652174,98.70649651972155,38.88697684276281,40.54538913496621,202.5870069605569,12.74411515036579,385.8801582933818,11.386594202898545,58.325
110.0,Dang,Purandhara,A2,,120.0,60.0,40.0,0.0,6.0,manure,top dressing,V6 and V10,Hybrid,DA2-JWN262iI,28.135056104511023 82.1224589087069 507.0 6.0,28.135056104511023,82.1224589087069,507.0,6.0,20750.0,13707.0,12467.0,332.0,22.5,10.554,,,,28.135056104511023,82.1224589087069,28.135056104511023,82.1224589087069,6.85,2.6,0.14,184.45,465.57,42.7,21.05,36.07,Dang,direct_overlay,False,0.0,direct_overlay,FMR_021,15.081206496519721,70.94230769230768,3.801132205390517,5.632608695652174,98.70649651972155,38.842746073532034,40.273765909765565,202.5870069605569,13.250557458058214,386.53748649836734,41.01159420289855,87.95
124.0,Dang,Purandhara,A3,,120.0,60.0,40.0,20.0,0.0,0,top dressing,V6 and V10,Hybrid,DA3-UIC835fD,28.134994371794164 82.12250106967986 511.0 7.0,28.134994371794164,82.12250106967986,511.0,7.0,17000.0,18370.0,10400.0,280.0,26.4,8.698,,,,28.134994371794164,82.12250106967986,28.134994371794164,82.12250106967986,6.85,2.59,0.14,183.62,461.01,42.55,21.19,36.07,Dang,direct_overlay,False,0.0,direct_overlay,FMR_021,15.023201856148491,70.62307692307692,3.7639022230965957,5.632608695652174,98.32685614849186,38.67016302650366,40.0134399574728,203.3462877030163,15.226633346533111,387.1674753029158,25.544927536231885,72.48333333333333
138.0,Dang,Purandhara,A4,,60.0,60.0,40.0,0.0,0.0,PCU,basal,planting,Hybrid,DA4-ABK876zX,28.134966418147087 82.12254473939538 513.0 5.0,28.134966418147087,82.12254473939538,513.0,5.0,16667.0,15700.0,10733.0,339.0,16.9,10.136,,,,28.134966418147087,82.12254473939538,28.134966418147087,82.12254473939538,6.86,2.59,0.14,183.27,458.09,42.46,21.29,36.08,Dang,direct_overlay,False,0.0,direct_overlay,FMR_021,15.023201856148491,70.48846153846154,3.740061971276804,5.632608695652174,98.5822505800464,38.55789840264144,39.51902838444271,202.8354988399072,16.512063289755492,388.3639513096486,75.05652173913042,168.93333333333334
152.0,Dang,Purandhara,A5,,78.0,60.0,40.0,0.0,0.0,UDP,basal,planting,Hybrid,DA5-XRR798zG,28.13494827132672 82.12258304469287 508.0 6.0,28.13494827132672,82.12258304469287,508.0,6.0,16257.0,14920.0,8410.0,335.0,16.1,8.018,,,,28.13494827132672,82.12258304469287,28.13494827132672,82.12258304469287,6.86,2.59,0.14,183.07,455.85,42.39,21.37,36.08,Dang,direct_overlay,False,0.0,direct_overlay,FMR_021,15.023201856148491,70.41153846153846,3.721773558921896,5.632608695652174,98.5822505800464,38.519436864179895,39.325785520417845,202.8354988399072,16.952447905140207,388.8315990405888,30.58193979933111,102.79487179487181
166.0,Dang,Purandhara,B1,,120.0,60.0,40.0,0.0,0.0,0,top dressing,V6 and V10,OPV,DB1-FYK599zW,28.13490334432572 82.1226383652538 507.0 7.0,28.13490334432572,82.1226383652538,507.0,7.0,20747.0,14407.0,11353.0,387.0,21.1,10.179,,,,28.13490334432572,82.1226383652538,28.13490334432572,82.1226383652538,6.86,2.58,0.14,182.61,451.71,42.26,21.49,36.08,Dang,direct_overlay,False,0.0,direct_overlay,FMR_021,14.965197215777263,70.23461538461538,3.68797265394452,5.632608695652174,98.2016241299304,38.41818124219168,39.10014385351947,203.5967517401392,18.111824776905276,389.3776518744829,37.88659420289855,84.825
180.0,Dang,Purandhara,B2,,120.0,60.0,40.0,0.0,6.0,manure,top dressing,V6 and V10,OPV,DB2-BQG882dR,28.13485410064459 82.12264741770923 499.0 7.0,28.13485410064459,82.12264741770923,499.0,7.0,20900.0,14133.0,7850.0,321.0,26.7,6.539,,,,28.13485410064459,82.12264741770923,28.13485410064459,82.12264741770923,6.86,2.58,0.14,182.1,448.97,42.17,21.55,36.06,Dang,direct_overlay,False,0.0,direct_overlay,FMR_021,14.965197215777263,70.03846153846153,3.6656020066889634,5.632608695652174,98.2016241299304,38.320104319114755,38.862968687686,203.5967517401392,19.23480554613606,389.9516157757999,7.553260869565211,54.49166666666667
194.0,Dang,Purandhara,B3,,120.0,60.0,40.0,20.0,0.0,0,top dressing,V6 and V10,OPV,DB3-XXK190jV,28.134811017662287 82.12273333221674 510.0 6.0,28.134811017662287,82.12273333221674,510.0,6.0,17333.0,15417.0,12253.0,336.0,25.5,10.374,,,,28.134811017662287,82.12273333221674,28.134811017662287,82.12273333221674,6.86,2.57,0.14,181.84,443.9,42.02,21.71,36.05,Dang,direct_overlay,False,0.0,direct_overlay,FMR_021,14.907192575406032,69.93846153846154,3.624208144796379,5.632608695652174,97.82099767981438,38.25731023558808,38.55422206438214,204.35800464037123,19.953797802516494,390.6987826041952,39.51159420289855,86.45
208.0,Dang,Purandhara,B4,,60.0,60.0,40.0,0.0,0.0,PCU,basal,planting,OPV,DB4-ZMK877yE,28.134755571372807 82.12277247570455 509.0 6.0,28.134755571372807,82.12277247570455,509.0,6.0,19133.0,19183.0,10953.0,303.0,26.2,9.186,,,,28.134755571372807,82.12277247570455,28.134755571372807,82.12277247570455,6.86,2.57,0.14,181.44,439.86,41.9,21.81,36.03,Dang,direct_overlay,False,0.0,direct_overlay,FMR_021,14.907192575406032,69.78461538461538,3.591223686799134,5.632608695652174,97.82099767981438,38.180387158665,38.20333434836479,204.35800464037123,20.83456703328576,391.5479308769572,59.223188405797096,153.1
222.0,Dang,Purandhara,B5,,78.0,60.0,40.0,0.0,0.0,UDP,basal,planting,OPV,DB5-PDN577qA,28.134737885557115 82.12282486259937 508.0 5.0,28.134737885557115,82.12282486259937,508.0,5.0,14167.0,14463.0,7773.0,356.0,21.4,6.943,,,,28.134737885557115,82.12282486259937,28.134737885557115,82.12282486259937,6.86,2.57,0.14,182.62,441.31,41.93,21.81,36.01,Dang,direct_overlay,False,0.0,direct_overlay,FMR_021,14.907192575406032,70.23846153846154,3.603062168011016,5.632608695652174,97.82099767981438,38.40731023558807,38.32927177119279,204.35800464037123,18.236297802516592,391.2431623137134,16.79988851727981,89.01282051282051
100.0,Dang,Purandhara,A1,,120.0,60.0,40.0,0.0,0.0,0,top dressing,V6 and V10,Hybrid,DA1-SGW730uX,28.065422689542174 82.44525656104088 605.0 8.0,28.06542268954217,82.44525656104088,605.0,8.0,23083.0,12500.0,7083.0,350.0,23.5,6.158,,,,28.06542268954217,82.44525656104088,28.06542268954217,82.44525656104088,6.58,1.65,0.08,193.54,719.27,45.97,18.34,36.05,Dang,direct_overlay,False,0.0,direct_overlay,FMR_112,9.5707656612529,74.43846153846154,5.8724581939799325,5.632608695652174,58.24767981438515,40.00556777619133,106.2318636940053,283.5046403712297,0.0,226.91888986050716,4.378260869565216,51.31666666666667
114.0,Dang,Purandhara,A2,,120.0,60.0,40.0,0.0,6.0,manure,top dressing,V6 and V10,Hybrid,DA1-NTR273cV,28.06545692961663 82.44519621133804 604.0 7.0,28.06545692961663,82.44519621133804,604.0,7.0,24000.0,10500.0,6667.0,400.0,23.2,5.818,,,,28.06545692961663,82.44519621133804,28.06545692961663,82.44519621133804,6.59,1.65,0.08,192.59,714.49,45.88,18.39,36.03,Dang,direct_overlay,False,0.0,direct_overlay,FMR_112,9.5707656612529,74.07307692307693,5.833432028329726,5.632608695652174,58.41038283062644,39.8032793258076,104.97627238039813,283.1792343387471,2.2524517195029663,229.9574208394365,1.544927536231877,48.483333333333334
128.0,Dang,Purandhara,A3,,120.0,60.0,40.0,20.0,0.0,0,top dressing,V6 and V10,Hybrid,DA3-RUI391pO,28.06552461348474 82.4451123084873 602.0 6.0,28.06552461348474,82.4451123084873,602.0,6.0,25000.0,12417.0,8000.0,400.0,21.1,7.173,,,,28.06552461348474,82.4451123084873,28.06552461348474,82.4451123084873,6.59,1.65,0.08,190.88,706.88,45.73,18.48,36.02,Dang,direct_overlay,False,0.0,direct_overlay,FMR_112,9.5707656612529,73.41538461538461,5.771300413141844,5.632608695652174,58.41038283062644,39.474433171961444,103.85817495032236,283.1792343387471,6.017740181041471,232.66321662021986,12.836594202898548,59.775
142.0,Dang,Purandhara,A4,,60.0,60.0,40.0,0.0,0.0,PCU,basal,planting,Hybrid,DA4-OJN571uI,28.06553919799626 82.4450584128499 601.0 6.0,28.06553919799626,82.4450584128499,601.0,6.0,22750.0,10083.0,6167.0,350.0,22.9,5.403,,,,28.06553919799626,82.4450584128499,28.06553919799626,82.4450584128499,6.59,1.65,0.08,190.21,703.35,45.69,18.51,35.99,Dang,direct_overlay,False,0.0,direct_overlay,FMR_112,9.5707656612529,73.15769230769232,5.7424798347432615,5.632608695652174,58.41038283062644,39.345587018115296,103.33953054451851,283.1792343387471,7.493028642579861,233.9183360822652,-3.8268115942029133,90.05
156.0,Dang,Purandhara,A5,,78.0,60.0,40.0,0.0,0.0,UDP,basal,planting,Hybrid,DA5-HLZ325mO,28.0655768327415 82.4450409784913 607.0 6.0,28.0655768327415,82.4450409784913,607.0,6.0,20583.0,9583.0,5917.0,350.0,21.9,5.251,,,,28.0655768327415,82.4450409784913,28.0655768327415,82.4450409784913,6.59,1.65,0.08,189.43,700.64,45.63,18.54,36.01,Dang,direct_overlay,False,0.0,direct_overlay,FMR_112,9.5707656612529,72.8576923076923,5.720354121581743,5.632608695652174,58.41038283062644,39.19558701811529,102.94136444261243,283.1792343387471,9.210528642579925,234.88189804887793,-4.8924191750278725,67.32051282051282
170.0,Dang,Purandhara,B1,,120.0,60.0,40.0,0.0,0.0,0,top dressing,V6 and V10,OPV,DB1-PNZ474bN,28.06559036951512 82.44492002762854 616.0 8.0,28.06559036951512,82.44492002762854,616.0,8.0,16417.0,6850.0,4500.0,320.0,21.1,4.035,,,,28.06559036951512,82.44492002762854,28.06559036951512,82.44492002762854,6.58,1.65,0.08,188.3,684.38,45.56,18.58,36.07,Dang,direct_overlay,False,0.0,direct_overlay,FMR_112,9.5707656612529,72.42307692307692,5.587599842612629,5.632608695652174,58.24767981438515,38.99787546849902,101.07882001877368,283.5046403712297,11.474325885686246,239.38925555456768,-13.313405797101451,33.625
184.0,Dang,Purandhara,B2,,120.0,60.0,40.0,0.0,6.0,manure,top dressing,V6 and V10,OPV,DB2-WFI575eX,28.065625824965537 82.44497551582754 605.0 7.0,28.065625824965537,82.44497551582754,605.0,7.0,22500.0,8833.0,5600.0,400.0,19.4,5.129,,,,28.065625824965537,82.44497551582754,28.065625824965537,82.44497551582754,6.59,1.65,0.08,188.12,690.29,45.54,18.58,36.08,Dang,direct_overlay,False,0.0,direct_overlay,FMR_112,9.5707656612529,72.35384615384615,5.635851859138303,5.632608695652174,58.41038283062644,38.94366394119221,101.42069316780504,283.1792343387471,12.095047873349161,238.5619225339118,-4.19673913043479,42.74166666666667
198.0,Dang,Purandhara,B3,,120.0,60.0,40.0,20.0,0.0,0,top dressing,V6 and V10,OPV,DB3-EIO568pS,28.065627124160528 82.44491131044924 615.0 7.0,28.065627124160528,82.44491131044924,615.0,7.0,25750.0,7500.0,4500.0,350.0,21.2,4.03,,,,28.065627124160528,82.44491131044924,28.065627124160528,82.44491131044924,6.58,1.65,0.08,187.65,681.59,45.51,18.59,36.11,Dang,direct_overlay,False,0.0,direct_overlay,FMR_112,9.5707656612529,72.17307692307692,5.564820971867007,5.632608695652174,58.24767981438515,38.87287546849902,100.6667537575557,283.5046403712297,12.905575885686245,240.3864559067152,-13.355072463768119,33.583333333333336
212.0,Dang,Purandhara,B4,,60.0,60.0,40.0,0.0,0.0,PCU,basal,planting,OPV,DB4-CYR390jW,28.065703148022294 82.44487602263689 608.0 5.0,28.06570314802229,82.44487602263689,608.0,5.0,18533.0,5500.0,3333.0,300.0,19.6,3.045,,,,28.06570314802229,82.44487602263689,28.06570314802229,82.44487602263689,6.58,1.65,0.08,186.23,673.62,45.42,18.62,36.18,Dang,direct_overlay,False,0.0,direct_overlay,FMR_112,9.5707656612529,71.62692307692308,5.4997501475506585,5.632608695652174,58.24767981438515,38.5997985454221,99.48963257407628,283.5046403712297,16.032306654916994,243.2350891707354,-43.126811594202906,50.75
226.0,Dang,Purandhara,B5,,78.0,60.0,40.0,0.0,0.0,UDP,basal,planting,OPV,DB5-GEG169gX,28.06573638226837 82.44482967071235 617.0 5.0,28.06573638226837,82.44482967071235,617.0,5.0,15833.0,5250.0,3417.0,350.0,19.8,3.114,,,,28.06573638226837,82.44482967071235,28.06573638226837,82.44482967071235,6.58,1.65,0.08,185.45,666.14,45.38,18.64,36.22,Dang,direct_overlay,False,0.0,direct_overlay,FMR_112,9.5707656612529,71.32692307692307,5.438679913436945,5.632608695652174,58.24767981438515,38.44979854542209,98.3848814508108,283.5046403712297,17.74980665491706,245.90858688903788,-32.28985507246377,39.92307692307692
92.0,Dang,Shantinagar,A1,,120.0,60.0,40.0,0.0,0.0,0,top dressing,V6 and V10,Hybrid,DA1-IKP777zU,28.174101314507425 82.22785983234644 679.0 7.0,28.174101314507425,82.22785983234644,679.0,7.0,21667.0,16667.0,11000.0,338.0,31.3,8.588,,,,28.174101314507425,82.22785983234644,28.174101314507425,82.22785983234644,6.72,3.13,0.14,283.31,557.35,46.65,16.51,36.31,Dang,direct_overlay,False,0.0,direct_overlay,FMR_082,18.155452436194896,108.96538461538461,4.550467243753689,5.632608695652174,114.81508120649652,59.19003801534892,44.165063698690034,170.36983758700697,0.0,377.1205458491701,24.628260869565207,71.56666666666666
