S.no,District,VDC,treatment,N_kg_ha,P2O5_kg_ha,K2O_kg_ha,FYM_t_ha,N_source,N_methods,N_time,barcode,latitude,longitude,altitude,precision,Straw_wt_kg_ha,cob_wt_kg_ha,grain_yield_kg_ha,1000_grain_wt_gm,moisture%,Yield_kg_ha,Yield_t_ha,NUE_N,AE_N,lat,lon,ph,om_pct,n_total_pct,p_olsen_mg_kg,k_exch_mg_kg,sand_pct,clay_pct,silt_pct,narc_dist,dsm_source,dsm_imputed,dsm_imputation_n_neighbors,dsm_imputation_method,farmer_id,OC,P_Olsen,Exch_K,yield_control,n_supply,p_supply,k_supply,n_rec_quefts,p_rec_quefts,k_rec_quefts,uptake_N_trial,uptake_P_trial,uptake_K_trial,yield_trial_pred,AE_trial,NUE_trial
124,Surkhet,Lekhpharsa,5,60,60,40,6.0,Urea,top dressed ,knee ht+shoulder ht,T5-LWC990lZ,28.46931455,81.79764875,511.0,5.0,19627,15140,9343,405,20.0,8505.0,8.5,142,70.9,28.46931455,81.79764875,7.54,3.58,0.18,99.6,376.72,45.65,9.37,45.41,Surkhet,direct_overlay,False,0.0,direct_overlay,FMR_044,20.765661252900234,38.30769230769231,3.0757190635451503,7.072,160.269373549884,17.803455202570053,14.271722773718077,79.46125290023201,254.15043793057288,449.46243088760224,190.269373549884,23.043629875059136,30.80064839355279,1.2320259357421117,23.8,141.66666666666666
125,Surkhet,Kalyan,5,60,60,40,6.0,Urea,top dressed ,knee ht+shoulder ht,T5-WGL841jA,28.50407359,81.73592103,484.0,5.0,23210,14333,8833,419,22.0,7849.0,7.8,131,26.5,28.50407359,81.73592103,7.31,3.21,0.16,99.49,481.71,45.07,10.42,43.1,,direct_overlay_plus_nearest8,True,8.0,nearest_8_valid_mean,FMR_120,18.619489559164734,38.26538461538461,3.932906747983473,7.072,136.42499999999998,20.05775509771551,24.950813803862246,127.15000000000003,228.33870413115739,423.61903059465334,166.42499999999998,25.297929770204593,41.479739423696955,1.6591895769478784,12.13333333333333,130.0
126,Surkhet,Ramghat,5,60,60,40,6.0,Urea,top dressed ,knee ht+shoulder ht,T5-FPL987xB,28.48770621,81.73948884,437.0,5.0,27733,19967,9500,419,21.0,8582.0,8.6,143,36.6,28.48770621,81.73948884,6.66,2.34,0.13,116.84,265.78,46.31,12.02,42.81,Surkhet,direct_overlay,False,0.0,direct_overlay,FMR_043,13.57308584686775,44.93846153846154,2.1699527837891006,7.072,84.45174013921114,26.185134481527754,28.086491850107848,231.09651972157772,158.18021018650722,416.030689722739,114.45174013921114,31.425309154016837,44.61541746994256,1.7846166987977021,25.466666666666658,143.33333333333334
127,Surkhet,Ramghat,5,60,60,40,6.0,Urea,top dressed ,knee ht+shoulder ht,T5-EUS107kN,28.48766669,81.74479116,414.0,5.0,24417,19833,9353,385,19.0,8620.0,8.6,144,17.9,28.48766669,81.74479116,6.78,2.6,0.14,107.64,311.21,46.43,11.87,42.94,Surkhet,direct_overlay,False,0.0,direct_overlay,FMR_016,15.081206496519721,41.4,2.540864646862089,7.072,96.91183294663573,24.372726218097444,28.063077771331987,206.17633410672855,178.93228480278424,416.08735179337657,126.91183294663573,29.612900890586527,44.5920033911667,1.783680135646668,25.466666666666658,143.33333333333334
128,Surkhet,Kalyan,5,60,60,40,6.0,Urea,top dressed ,knee ht+shoulder ht,T5-XYF491lV,28.50849671,81.72647665,417.0,5.0,23227,16810,9780,405,24.0,8502.0,8.5,142,32.7,28.50849671,81.72647665,7.31,3.21,0.16,99.49,481.71,45.07,10.42,43.1,,direct_overlay_plus_nearest8,True,8.0,nearest_8_valid_mean,FMR_036,18.619489559164734,38.26538461538461,3.932906747983473,7.072,136.42499999999998,20.05775509771551,24.950813803862246,127.15000000000003,228.33870413115739,423.61903059465334,166.42499999999998,25.297929770204593,41.479739423696955,1.6591895769478784,23.8,141.66666666666666
129,Surkhet,Maintada-2,5,60,60,40,6.0,Urea,top dressed ,knee ht+shoulder ht,T5-JIR579kS,28.41943244,81.79057877,511.0,5.0,14266,14940,9657,405,19.0,8943.0,8.9,149,47.1,28.41943244,81.79057877,7.03,2.32,0.14,84.51,282.23,47.89,12.08,41.89,Surkhet,direct_overlay,False,0.0,direct_overlay,FMR_094,13.45707656612529,32.503846153846155,2.30425831202046,7.072,92.19443155452436,18.46349268249152,24.003764201690267,215.6111368909513,246.5930087854721,425.9108906319095,122.19443155452436,23.703667354980603,40.53268982152498,1.6213075928609992,30.466666666666672,148.33333333333334
130,Surkhet,Maintada-2,5,60,60,40,6.0,Urea,top dressed ,knee ht+shoulder ht,T5-PZT813uU,28.42836266,81.80325322,480.0,5.0,9203,12613,8077,419,18.0,7508.0,7.5,125,31.7,28.42836266,81.80325322,6.96,2.4,0.15,74.96125,261.0425,46.5275,12.1675,41.39375,,direct_overlay_plus_nearest8,True,8.0,nearest_8_valid_mean,FMR_091,13.921113689095128,28.83125,2.1312736081054497,7.072,93.7169373549884,17.042817575406033,22.590411124942676,212.5661252900232,262.8597387616009,429.3312050776387,123.7169373549884,22.282992247895116,39.119336744777385,1.5647734697910956,7.133333333333332,125.0
131,Surkhet,Kalyan,5,60,60,40,6.0,Urea,top dressed ,knee ht+shoulder ht,T5-KAO996wI,28.50200401,81.74805344,504.0,5.0,23183,15463,9630,407,24.0,8295.0,8.3,138,1.6,28.50200401,81.74805344,7.31,3.21,0.16,99.49,481.71,45.07,10.42,43.1,Surkhet,direct_overlay,False,0.0,direct_overlay,FMR_014,18.619489559164734,38.26538461538461,3.932906747983473,7.072,136.42499999999998,20.05775509771551,24.950813803862246,127.15000000000003,228.33870413115739,423.61903059465334,166.42499999999998,25.297929770204593,41.479739423696955,1.6591895769478784,20.46666666666668,138.33333333333334
132,Surkhet,Maintada-1,6,120,0,40,,Urea,top dressed ,knee ht+shoulder ht,T6-UJR581bI,28.43690946,81.79987304,475.0,4.0,18803,14547,8613,345,20.0,7302.0,7.3,61,-6.1,28.43690946,81.79987304,6.74,2.05,0.13,67.56,275.77,46.02,12.39,41.61,Surkhet,direct_overlay,False,0.0,direct_overlay,FMR_168,11.890951276102086,25.984615384615385,2.251515837104072,7.072,75.60266821345706,16.014630778154558,31.19754960989432,248.79466357308587,274.6324775901303,408.50192994405575,135.60266821345706,16.014630778154558,47.72647522972903,1.9090590091891613,1.8999999999999981,60.833333333333336
133,Surkhet,Lekhpharsa,6,120,0,40,,Urea,top dressed ,knee ht+shoulder ht,T6-MNS133kO,28.45893935,81.78539341,420.0,5.0,17840,16167,9733,334,20.0,8815.0,8.8,73,17.9,28.45893935,81.78539341,6.99,2.82,0.15,131.37,319.63,46.18,10.5,42.53,Surkhet,direct_overlay,False,0.0,direct_overlay,FMR_088,16.357308584686773,50.526923076923076,2.609609482589022,7.072,110.9516241299304,28.182954867927894,23.565421775548224,178.0967517401392,135.3051667622256,426.9716793031733,170.9516241299304,28.182954867927894,40.09434739538294,1.6037738958153176,14.400000000000006,73.33333333333333
134,Surkhet,Lekhpharsa,6,120,0,40,,Urea,top dressed ,knee ht+shoulder ht,T6-VYX105qD,28.46931191,81.79762399,512.0,5.0,13273,13063,8140,397,21.0,7345.0,7.3,61,25.8,28.46931191,81.79762399,7.54,3.58,0.18,99.38,378.16,45.63,9.36,45.44,Surkhet,direct_overlay,False,0.0,direct_overlay,FMR_044,20.765661252900234,38.22307692307692,3.08747590005902,7.072,160.269373549884,17.761147510262358,14.326275971833796,79.46125290023201,254.634861007496,449.33041214816217,220.269373549884,17.761147510262358,30.85520159166851,1.2342080636667403,1.8999999999999981,60.833333333333336
135,Surkhet,Kalyan,6,120,0,40,,Urea,top dressed ,knee ht+shoulder ht,T6-PXE236gQ,28.50408635,81.73588991,480.0,4.0,23327,15913,9457,334,22.0,8340.0,8.3,70,17.3,28.50408635,81.73588991,7.31,3.21,0.16,99.49,481.71,45.07,10.42,43.1,,direct_overlay_plus_nearest8,True,8.0,nearest_8_valid_mean,FMR_120,18.619489559164734,38.26538461538461,3.932906747983473,7.072,136.42499999999998,20.05775509771551,24.950813803862246,127.15000000000003,228.33870413115739,423.61903059465334,196.42499999999998,20.05775509771551,41.479739423696955,1.6591895769478784,10.23333333333334,69.16666666666667
136,Surkhet,Ramghat,6,120,0,40,,Urea,top dressed ,knee ht+shoulder ht,T6-VMU574nO,28.48770567,81.7394838,437.0,4.0,29130,18113,7320,334,19.0,6721.0,6.7,56,2.8,28.48770567,81.7394838,6.66,2.34,0.13,116.94,265.67,46.31,12.02,42.81,Surkhet,direct_overlay,False,0.0,direct_overlay,FMR_043,13.57308584686775,44.97692307692307,2.169054692110958,7.072,84.45174013921114,26.20436525075852,28.07486752132648,231.09651972157772,157.96001787881494,416.05882059838996,144.45174013921115,26.20436525075852,44.60379314116119,1.7841517256464476,-3.099999999999999,55.833333333333336
137,Surkhet,Ramghat,6,120,0,40,,Urea,top dressed ,knee ht+shoulder ht,T6-VOU702rT,28.48765505,81.7447936,413.0,5.0,27930,18367,9633,397,20.0,8790.0,8.8,73,10.4,28.48765505,81.7447936,6.78,2.6,0.14,107.81,311.06,46.44,11.89,42.93,Surkhet,direct_overlay,False,0.0,direct_overlay,FMR_016,15.081206496519721,41.465384615384615,2.5396399763918946,7.072,96.91183294663573,24.405418525789752,28.049551658206774,206.17633410672855,178.55795787970735,416.1200849871396,156.91183294663574,24.405418525789752,44.57847727804149,1.7831390911216596,14.400000000000006,73.33333333333333
138,Surkhet,Kalyan,6,120,0,40,,Urea,top dressed ,knee ht+shoulder ht,T6-HWW820hI,28.50847094,81.7264479,415.0,5.0,23307,15267,9437,397,24.0,8387.0,8.4,70,15.4,28.50847094,81.7264479,7.31,3.21,0.16,99.49,481.71,45.07,10.42,43.1,,direct_overlay_plus_nearest8,True,8.0,nearest_8_valid_mean,FMR_036,18.619489559164734,38.26538461538461,3.932906747983473,7.072,136.42499999999998,20.05775509771551,24.950813803862246,127.15000000000003,228.33870413115739,423.61903059465334,196.42499999999998,20.05775509771551,41.479739423696955,1.6591895769478784,11.066666666666668,70.0
139,Surkhet,Maintada-2,6,120,0,40,,Urea,top dressed ,knee ht+shoulder ht,T6-DBT268aX,28.41946827,81.79056947,514.0,5.0,10607,12717,8937,397,20.0,8145.0,8.1,68,16.9,28.41946827,81.79056947,7.03,2.32,0.14,84.96,281.95,47.89,12.11,41.88,Surkhet,direct_overlay,False,0.0,direct_overlay,FMR_094,13.45707656612529,32.676923076923075,2.3019722604760964,7.072,92.19443155452436,18.55003114402998,23.97995009980006,215.6111368909513,245.60214340085673,425.96852075848386,152.19443155452436,18.55003114402998,40.50887571963477,1.620355028785391,8.566666666666663,67.5
140,Surkhet,Maintada-2,6,120,0,40,,Urea,top dressed ,knee ht+shoulder ht,T6-PIG552xZ,28.42835598,81.80326464,480.0,5.0,14597,15137,9697,334,21.0,8705.0,8.7,73,25.8,28.42835598,81.80326464,6.96,2.4,0.15,74.96125,261.0425,46.5275,12.1675,41.39375,,direct_overlay_plus_nearest8,True,8.0,nearest_8_valid_mean,FMR_091,13.921113689095128,28.83125,2.1312736081054497,7.072,93.7169373549884,17.042817575406033,22.590411124942676,212.5661252900232,262.8597387616009,429.3312050776387,153.7169373549884,17.042817575406033,39.119336744777385,1.5647734697910956,13.566666666666661,72.5
141,Surkhet,Kalyan,6,120,0,40,,Urea,top dressed ,knee ht+shoulder ht,T6-YXS648lD,28.50207584,81.74802,494.0,5.0,23990,15527,9913,345,23.0,8629.0,8.6,72,3.6,28.50207584,81.74802,7.31,3.21,0.16,99.49,481.71,45.07,10.42,43.1,Surkhet,direct_overlay,False,0.0,direct_overlay,FMR_014,18.619489559164734,38.26538461538461,3.932906747983473,7.072,136.42499999999998,20.05775509771551,24.950813803862246,127.15000000000003,228.33870413115739,423.61903059465334,196.42499999999998,20.05775509771551,41.479739423696955,1.6591895769478784,12.733333333333329,71.66666666666667
142,Surkhet,Maintada-1,7,0,60,40,,,,,T7-FEJ460qH,28.43692502,81.7999257,471.0,5.0,15373,16200,7773,375,19.0,7173.0,7.2,0,0.0,28.43692502,81.7999257,6.74,2.04,0.13,67.6,274.01,45.95,12.37,41.67,Surkhet,direct_overlay,False,0.0,direct_overlay,FMR_168,11.83294663573086,25.999999999999996,2.237146370253787,7.072,75.23387470997682,16.00758004640371,31.126371067859722,249.53225058004637,274.7132084686775,408.6741820157794,75.23387470997682,21.247754718892793,47.65529668769443,1.9062118675077773,128.0000000000001,7200.0
143,Surkhet,Lekhpharsa,7,0,60,40,,,,,T7-CJK822mX,28.45894994,81.78541155,417.0,5.0,23303,16033,9700,334,20.0,8862.0,8.9,0,0.0,28.45894994,81.78541155,6.99,2.82,0.15,131.37,319.63,46.18,10.5,42.53,Surkhet,direct_overlay,False,0.0,direct_overlay,FMR_088,16.357308584686773,50.526923076923076,2.609609482589022,7.072,110.9516241299304,28.182954867927894,23.565421775548224,178.0967517401392,135.3051667622256,426.9716793031733,110.9516241299304,33.42312954041698,40.09434739538294,1.6037738958153176,1828.0000000000002,8900.0
144,Surkhet,Lekhpharsa,7,0,60,40,,,,,T7-XGG422cQ,28.46931431,81.79762081,514.0,5.0,15183,13170,7497,380,21.0,6704.0,6.7,0,0.0,28.46931431,81.79762081,7.54,3.58,0.18,99.35,378.33,45.63,9.36,45.44,Surkhet,direct_overlay,False,0.0,direct_overlay,FMR_044,20.765661252900234,38.21153846153846,3.0888638599252403,7.072,160.269373549884,17.75537827949313,14.332716279944675,79.46125290023201,254.70091869980368,449.3148266025339,160.269373549884,22.995552951982212,30.861641899779386,1.2344656759911754,-371.9999999999999,6700.0
145,Surkhet,Kalyan,7,0,60,40,,,,,T7-KCN750dM,28.50409123,81.73589973,482.0,4.0,24050,15913,7390,334,20.0,6701.0,6.7,0,0.0,28.50409123,81.73589973,7.31,3.21,0.16,99.49,481.71,45.07,10.42,43.1,,direct_overlay_plus_nearest8,True,8.0,nearest_8_valid_mean,FMR_120,18.619489559164734,38.26538461538461,3.932906747983473,7.072,136.42499999999998,20.05775509771551,24.950813803862246,127.15000000000003,228.33870413115739,423.61903059465334,136.42499999999998,25.297929770204593,41.479739423696955,1.6591895769478784,-371.9999999999999,6700.0
146,Surkhet,Ramghat,7,0,60,40,,,,,T7-COB226oT,28.48771163,81.73949259,436.0,4.0,29990,19447,8607,334,19.0,7922.0,7.9,0,0.0,28.48771163,81.73949259,6.67,2.34,0.13,116.68,265.87,46.31,12.01,42.82,Surkhet,direct_overlay,False,0.0,direct_overlay,FMR_043,13.57308584686775,44.87692307692308,2.170687586071218,7.072,84.68248259860789,26.12277389344994,27.94330699791009,230.63503480278422,158.8942389199982,416.37719706505754,84.68248259860789,31.36294856593902,44.4722326177448,1.778889304709792,828.0000000000003,7900.0
147,Surkhet,Ramghat,7,0,60,40,,,,,T7-OCT396xV,28.48759359,81.74483701,417.0,5.0,25627,19497,9267,380,19.0,8530.0,8.5,0,0.0,28.48759359,81.74483701,6.77,2.58,0.14,108.77,309.24,46.53,12.01,42.82,Surkhet,direct_overlay,False,0.0,direct_overlay,FMR_016,14.965197215777263,41.83461538461538,2.5247806413535314,7.072,95.91194895591646,24.602375267713725,28.236871000636466,208.17610208816708,176.30280318467786,415.6667721784598,95.91194895591646,29.842549940202808,44.76579662047118,1.790631864818847,1428.0,8500.0
148,Surkhet,Kalyan,7,0,60,40,,,,,T7-IYC247oM,28.50844784,81.72646918,417.0,5.0,21530,15377,7700,380,22.0,6834.0,6.8,0,0.0,28.50844784,81.72646918,7.31,3.21,0.16,99.49,481.71,45.07,10.42,43.1,,direct_overlay_plus_nearest8,True,8.0,nearest_8_valid_mean,FMR_036,18.619489559164734,38.26538461538461,3.932906747983473,7.072,136.42499999999998,20.05775509771551,24.950813803862246,127.15000000000003,228.33870413115739,423.61903059465334,136.42499999999998,25.297929770204593,41.479739423696955,1.6591895769478784,-272.0000000000002,6800.0
149,Surkhet,Maintada-2,7,0,60,40,,,,,T7-YTP214xC,28.41949354,81.79053942,515.0,5.0,10920,10920,7047,380,21.0,6366.0,6.4,0,0.0,28.41949354,81.79053942,7.03,2.32,0.14,85.39,281.63,47.91,12.14,41.86,Surkhet,direct_overlay,False,0.0,direct_overlay,FMR_094,13.45707656612529,32.84230769230769,2.2993596301396813,7.072,92.19443155452436,18.63272345172229,23.952733983354108,215.6111368909513,244.65531647777976,426.03438376028305,92.19443155452436,23.87289812421137,40.48165960318882,1.6192663841275525,-671.9999999999997,6400.0
150,Surkhet,Maintada-2,7,0,60,40,,,,,T7-GCW138wE,28.42833879,81.80326607,478.0,5.0,10983,12283,7783,334,19.0,5606.0,5.6,0,0.0,28.42833879,81.80326607,6.96,2.4,0.15,74.96125,261.0425,46.5275,12.1675,41.39375,,direct_overlay_plus_nearest8,True,8.0,nearest_8_valid_mean,FMR_091,13.921113689095128,28.83125,2.1312736081054497,7.072,93.7169373549884,17.042817575406033,22.590411124942676,212.5661252900232,262.8597387616009,429.3312050776387,93.7169373549884,22.282992247895116,39.119336744777385,1.5647734697910956,-1472.0000000000005,5600.0
151,Surkhet,Kalyan,7,0,60,40,,,,,T7-HCN346kW,28.5020624,81.74803725,510.0,5.0,28397,15780,9917,375,19.0,9082.0,9.1,0,0.0,28.5020624,81.74803725,7.31,3.21,0.16,99.49,481.71,45.07,10.42,43.1,Surkhet,direct_overlay,False,0.0,direct_overlay,FMR_014,18.619489559164734,38.26538461538461,3.932906747983473,7.072,136.42499999999998,20.05775509771551,24.950813803862246,127.15000000000003,228.33870413115739,423.61903059465334,136.42499999999998,25.297929770204593,41.479739423696955,1.6591895769478784,2027.9999999999995,9100.0
152,Surkhet,Maintada-1,8,0,0,0,,,,,T8-GLZ803yB,28.43690916,81.80009407,476.0,5.0,18903,13677,7307,329,23.0,8037.0,8.0,0,0.0,28.43690916,81.80009407,6.75,2.0,0.12,67.84,267.62,45.74,12.35,41.89,Surkhet,direct_overlay,False,0.0,direct_overlay,FMR_168,11.600928074245939,26.092307692307692,2.18497540822349,7.072,73.95591647331786,15.964512314831339,30.73513057912284,252.0881670533643,275.2063339951812,409.6209839985228,73.95591647331786,15.964512314831339,30.73513057912284,1.2294052231649135,927.9999999999999,8000.0
153,Surkhet,Lekhpharsa,8,0,0,0,,,,,T8-NXF610uU,28.458972,81.78546624,407.0,5.0,14327,11367,7350,331,20.0,6673.0,6.7,0,0.0,28.458972,81.78546624,6.99,2.82,0.15,131.37,319.63,46.18,10.5,42.53,Surkhet,direct_overlay,False,0.0,direct_overlay,FMR_088,16.357308584686773,50.526923076923076,2.609609482589022,7.072,110.9516241299304,28.182954867927894,23.565421775548224,178.0967517401392,135.3051667622256,426.9716793031733,110.9516241299304,28.182954867927894,23.565421775548224,0.942616871021929,-371.9999999999999,6700.0
154,Surkhet,Lekhpharsa,8,0,0,0,,,,,T8-LIQ823lU,28.46930445,81.79762411,517.0,5.0,11033,7717,7400,350,21.0,4251.0,4.3,0,0.0,28.46930445,81.79762411,7.54,3.58,0.18,99.36,378.19,45.63,9.36,45.46,Surkhet,direct_overlay,False,0.0,direct_overlay,FMR_044,20.765661252900234,38.215384615384615,3.0877208341530586,7.072,160.269373549884,17.757301356416207,14.327412496794537,79.46125290023201,254.67889946903443,449.32766175775726,160.269373549884,17.757301356416207,14.327412496794537,0.5730964998717815,-2772.0000000000005,4300.0
155,Surkhet,Kalyan,8,0,0,0,,,,,T8-XNI310fW,28.50407675,81.73590332,483.0,5.0,21017,13667,7000,331,21.0,6260.0,6.3,0,0.0,28.50407675,81.73590332,7.31,3.21,0.16,99.49,481.71,45.07,10.42,43.1,,direct_overlay_plus_nearest8,True,8.0,nearest_8_valid_mean,FMR_120,18.619489559164734,38.26538461538461,3.932906747983473,7.072,136.42499999999998,20.05775509771551,24.950813803862246,127.15000000000003,228.33870413115739,423.61903059465334,136.42499999999998,20.05775509771551,24.950813803862246,0.9980325521544898,-772.0000000000002,6300.0
156,Surkhet,Ramghat,8,0,0,0,,,,,T8-VGI593wJ,28.48771316,81.73949597,436.0,4.0,27667,17067,6940,331,19.0,6388.0,6.4,0,0.0,28.48771316,81.73949597,6.67,2.34,0.13,116.59,265.94,46.31,12.01,42.82,Surkhet,direct_overlay,False,0.0,direct_overlay,FMR_043,13.57308584686775,44.84230769230769,2.1712590989573086,7.072,84.68248259860789,26.105466201142246,27.950664095325568,230.63503480278422,159.09241199692127,416.35939288931206,84.68248259860789,26.105466201142246,27.950664095325568,1.1180265638130227,-671.9999999999997,6400.0
157,Surkhet,Ramghat,8,0,0,0,,,,,T8-RFA317vY,28.48760256,81.74483375,421.0,5.0,29780,14630,8383,350,21.0,7545.0,7.5,0,0.0,28.48760256,81.74483375,6.77,2.58,0.14,108.63,309.42,46.52,12.0,42.83,Surkhet,direct_overlay,False,0.0,direct_overlay,FMR_016,14.965197215777263,41.78076923076923,2.526250245917765,7.072,95.91194895591646,24.57545219079065,28.253306897610056,208.17610208816708,176.61107241544704,415.62699730778365,95.91194895591646,24.57545219079065,28.253306897610056,1.1301322759044021,427.99999999999994,7500.0
158,Surkhet,Kalyan,8,0,0,0,,,,,T8-UDF344uT,28.50843152,81.72644885,422.0,5.0,23297,14333,7250,350,21.0,6541.0,6.5,0,0.0,28.50843152,81.72644885,7.31,3.21,0.16,99.49,481.71,45.07,10.42,43.1,,direct_overlay_plus_nearest8,True,8.0,nearest_8_valid_mean,FMR_036,18.619489559164734,38.26538461538461,3.932906747983473,7.072,136.42499999999998,20.05775509771551,24.950813803862246,127.15000000000003,228.33870413115739,423.61903059465334,136.42499999999998,20.05775509771551,24.950813803862246,0.9980325521544898,-572.0000000000001,6500.0
159,Surkhet,Maintada-2,8,0,0,0,,,,,T8-WXV675aT,28.41951416,81.79047363,517.0,5.0,10447,11607,6770,350,21.0,6116.0,6.1,0,0.0,28.41951416,81.79047363,7.04,2.32,0.14,85.94,281.08,47.99,12.18,41.82,Surkhet,direct_overlay,False,0.0,direct_overlay,FMR_094,13.45707656612529,33.05384615384615,2.294869171748967,7.072,92.42320185614848,18.68974442263073,23.743330730265605,215.15359628770304,244.0024263608781,426.5411396327572,92.42320185614848,18.68974442263073,23.743330730265605,0.9497332292106241,-972.0000000000005,6100.0
160,Surkhet,Maintada-2,8,0,0,0,,,,,T8-WPW679hK,28.42833446,81.80325811,472.0,5.0,14273,11107,6090,331,19.0,5607.0,5.6,0,0.0,28.42833446,81.80325811,6.96,2.4,0.15,74.96125,261.0425,46.5275,12.1675,41.39375,,direct_overlay_plus_nearest8,True,8.0,nearest_8_valid_mean,FMR_091,13.921113689095128,28.83125,2.1312736081054497,7.072,93.7169373549884,17.042817575406033,22.590411124942676,212.5661252900232,262.8597387616009,429.3312050776387,93.7169373549884,17.042817575406033,22.590411124942676,0.9036164449977071,-1472.0000000000005,5600.0
161,Surkhet,Kalyan,8,0,0,0,,,,,T8-ZDL919oZ,28.50208136,81.74801401,507.0,5.0,17043,13707,9017,329,20.0,8197.0,8.2,0,0.0,28.50208136,81.74801401,7.31,3.21,0.16,99.49,481.71,45.07,10.42,43.1,Surkhet,direct_overlay,False,0.0,direct_overlay,FMR_014,18.619489559164734,38.26538461538461,3.932906747983473,7.072,136.42499999999998,20.05775509771551,24.950813803862246,127.15000000000003,228.33870413115739,423.61903059465334,136.42499999999998,20.05775509771551,24.950813803862246,0.9980325521544898,1127.9999999999993,8200.0
162,Surkhet,Maintada-1,9,120,60,40,,Urea ,top dressed ,V6 and V10 stages,T9-KWP463gE,28.43694028,81.80009716,481.0,5.0,16080,14867,9380,358,25.0,8037.0,8.0,67,0.0,28.43694028,81.80009716,6.75,2.0,0.12,67.74,267.9,45.72,12.33,41.9,Surkhet,direct_overlay,False,0.0,direct_overlay,FMR_168,11.600928074245939,26.053846153846152,2.187261459767853,7.072,73.95591647331786,15.945281545600569,30.767287505220114,252.0881670533643,275.42652630287347,409.5431642373673,133.95591647331787,21.18545621808965,47.29621312505483,1.891848525002193,7.7333333333333325,66.66666666666667
163,Surkhet,Lekhpharsa,9,120,60,40,,Urea ,top dressed ,V6 and V10 stages,T9-MXB435cD,28.45895366,81.78544898,408.0,5.0,21167,19050,9867,348,21.0,8914.0,8.9,74,18.7,28.45895366,81.78544898,6.99,2.82,0.15,131.37,319.63,46.18,10.5,42.53,Surkhet,direct_overlay,False,0.0,direct_overlay,FMR_088,16.357308584686773,50.526923076923076,2.609609482589022,7.072,110.9516241299304,28.182954867927894,23.565421775548224,178.0967517401392,135.3051667622256,426.9716793031733,170.9516241299304,33.42312954041698,40.09434739538294,1.6037738958153176,15.233333333333336,74.16666666666667
164,Surkhet,Lekhpharsa,9,120,60,40,,Urea ,top dressed ,V6 and V10 stages,T9-GMM688vL,28.46930024,81.79764097,513.0,5.0,17840,17173,9837,387,21.0,8786.0,8.8,73,37.8,28.46930024,81.79764097,7.54,3.58,0.18,99.5,377.26,45.64,9.36,45.45,Surkhet,direct_overlay,False,0.0,direct_overlay,FMR_044,20.765661252900234,38.26923076923077,3.080127877237851,7.072,160.269373549884,17.784224433339283,14.292180223011469,79.46125290023201,254.3706302382652,449.4129238603123,220.269373549884,23.024399105828365,30.82110584284618,1.2328442337138472,14.400000000000006,73.33333333333333
165,Surkhet,Kalyan,9,120,60,40,,Urea ,top dressed ,V6 and V10 stages,T9-ZBX281gP,28.50407168,81.73591843,482.0,5.0,20640,13983,9810,348,26.0,8416.0,8.4,70,18.0,28.50407168,81.73591843,7.31,3.21,0.16,99.49,481.71,45.07,10.42,43.1,,direct_overlay_plus_nearest8,True,8.0,nearest_8_valid_mean,FMR_120,18.619489559164734,38.26538461538461,3.932906747983473,7.072,136.42499999999998,20.05775509771551,24.950813803862246,127.15000000000003,228.33870413115739,423.61903059465334,196.42499999999998,25.297929770204593,41.479739423696955,1.6591895769478784,11.066666666666668,70.0
166,Surkhet,Ramghat,9,120,60,40,,Urea ,top dressed ,V6 and V10 stages,T9-CJV596nP,28.48769539,81.73948428,438.0,5.0,33270,18780,9703,348,20.0,8788.0,8.8,73,20.0,28.48769539,81.73948428,6.66,2.34,0.13,117.13,265.66,46.31,12.02,42.81,Surkhet,direct_overlay,False,0.0,direct_overlay,FMR_043,13.57308584686775,45.05,2.168973047412945,7.072,84.45174013921114,26.240903712296983,28.073810764164538,231.09651972157772,157.54165249419955,416.0613779507218,144.45174013921115,31.481078384786066,44.60273638399925,1.7841094553599701,14.400000000000006,73.33333333333333
167,Surkhet,Ramghat,9,120,60,40,,Urea ,top dressed ,V6 and V10 stages,T9-VHN226aJ,28.48758668,81.74487291,419.0,5.0,32803,18780,9867,387,22.0,8745.0,8.7,73,10.0,28.48758668,81.74487291,6.77,2.56,0.14,108.91,308.01,46.55,12.08,42.77,Surkhet,direct_overlay,False,0.0,direct_overlay,FMR_016,14.849187935034804,41.888461538461534,2.5147383434979336,7.072,95.16844547563804,24.600731929323576,28.31568032410697,209.66310904872392,176.32161940924505,415.4760536156611,155.16844547563804,29.84090660181266,44.84460594394169,1.7937842377576676,13.566666666666661,72.5
168,Surkhet,Kalyan,9,120,60,40,,Urea ,top dressed ,V6 and V10 stages,T9-XGH762hZ,28.50841116,81.7264388,431.0,4.0,220672,15990,9860,387,23.0,8617.0,8.6,72,17.3,28.50841116,81.7264388,7.31,3.21,0.16,99.49,481.71,45.07,10.42,43.1,,direct_overlay_plus_nearest8,True,8.0,nearest_8_valid_mean,FMR_036,18.619489559164734,38.26538461538461,3.932906747983473,7.072,136.42499999999998,20.05775509771551,24.950813803862246,127.15000000000003,228.33870413115739,423.61903059465334,196.42499999999998,25.297929770204593,41.479739423696955,1.6591895769478784,12.733333333333329,71.66666666666667
