province,district,palika,lat,lon,ph,om_pct,n_total_pct,p_olsen_mg_kg,k_exch_mg_kg,sand_pct,clay_pct,silt_pct,maize_urea_total,maize_dap,maize_mop,dsm_source,dsm_imputed,dsm_imputation_n_neighbors,dsm_imputation_method,OC,P_Olsen,Exch_K,n_supply,p_supply,k_supply,target_yield_t_ha,quefts_N_kg_ha,quefts_P2O5_kg_ha,quefts_K2O_kg_ha,IE_N_kg_grain_per_kg_uptake,RE_N_fraction,dsm_interpretation
Province 5,Rupandehi,Sainamaina Nagarpalika,27.68,83.26,7.08,1.73,0.1,69.0,125.44,39.06,17.72,44.67,11.7,3.47,3.34,NARC_API_modelled_DSM,False,0,none,10.034802784222737,26.538461538461537,1.0241510918748769,69.60139211136891,14.733107799393181,13.183320038894978,8.0,260.7972157772622,289.3059156969481,452.09636550587413,40.0,0.5,modelled spatial covariate
Province 5,Rupandehi,Kanchan Gaunpalika,27.68,83.28,6.83,1.46,0.09,60.32,115.43,39.76,18.63,43.47,11.7,3.47,3.34,NARC_API_modelled_DSM,False,0,none,8.468677494199536,23.2,0.9424247491638794,55.13955916473318,13.543074535962877,16.357103007130096,8.0,289.72088167053363,302.9317965632251,444.41581072274516,40.0,0.5,modelled spatial covariate
Province 5,Rupandehi,Sainamaina Nagarpalika,27.68,83.3,7.01,1.67,0.09,61.99,98.79,37.57,18.54,44.64,11.7,3.47,3.34,NARC_API_modelled_DSM,False,0,none,9.68677494199536,23.842307692307692,0.8065679716702734,66.03474477958235,13.582266230144565,11.212682881847226,8.0,267.9305104408353,302.4830516648447,456.8653074259297,40.0,0.5,modelled spatial covariate
Province 5,Rupandehi,Sainamaina Nagarpalika,27.68,83.32,7.13,1.68,0.09,65.62,58.47,35.67,17.11,46.15,11.7,3.47,3.34,NARC_API_modelled_DSM,False,0,none,9.74477958236659,25.23846153846154,0.4773765492819201,68.41809744779583,13.852359539532394,6.072307864164047,8.0,263.1638051044083,299.39048327235406,469.30501496872296,40.0,0.5,modelled spatial covariate
Province 5,Rupandehi,Sainamaina Nagarpalika,27.68,83.34,7.32,1.73,0.09,64.02,79.82,36.08,18.75,46.42,11.7,3.47,3.34,NARC_API_modelled_DSM,False,0,none,10.034802784222737,24.62307692307692,0.6516879795396417,73.69559164733178,12.76390737105122,6.970984806694093,8.0,252.60881670533644,311.85326060146355,467.1302167678003,40.0,0.5,modelled spatial covariate
Province 5,Rupandehi,Sainamaina Nagarpalika,27.68,83.36,7.2,1.88,0.1,67.96,88.34,34.58,20.79,45.4,11.78,3.25,3.34,NARC_API_modelled_DSM,False,0,none,10.904872389791183,26.138461538461534,0.7212492622467046,77.86078886310905,14.137908263430303,7.936291469694192,8.0,244.2784222737819,296.12095038372297,464.79417464334006,40.0,0.5,modelled spatial covariate
Province 5,Rupandehi,Sainamaina Nagarpalika,27.68,83.38,7.25,1.7,0.1,71.89,100.19,39.08,16.68,44.97,11.7,3.47,3.34,NARC_API_modelled_DSM,False,0,none,9.860788863109049,27.65,0.8179982293920911,71.24419953596288,14.579966647331785,9.402529252933405,8.0,257.51160092807424,291.05938188805106,461.24587920790117,40.0,0.5,modelled spatial covariate
Province 5,Rupandehi,Butwal Upamahanagarpalika,27.68,83.42,7.09,1.85,0.1,67.69,100.71,38.42,18.4,44.1,11.7,3.47,3.34,NARC_API_modelled_DSM,False,0,none,10.730858468677496,26.034615384615382,0.8222437536887663,74.61165893271463,14.541974890683562,9.944984606512088,8.0,250.77668213457073,291.4943875016732,459.9331372522407,40.0,0.5,modelled spatial covariate
Province 5,Rupandehi,Butwal Upamahanagarpalika,27.68,83.44,6.76,1.92,0.1,73.4,115.23,40.37,17.33,43.44,11.7,3.47,3.34,NARC_API_modelled_DSM,False,0,none,11.1368909512761,28.230769230769234,0.9407918552036199,71.18700696055683,16.887579510976263,13.615157157302248,8.0,257.62598607888634,264.6372145993218,451.05131967932857,40.0,0.5,modelled spatial covariate
Province 5,Rupandehi,Devdaha Nagarpalika,27.68,83.52,6.4,2.21,0.1,56.77,126.35,47.6,12.0,43.08,11.7,3.47,3.34,NARC_API_modelled_DSM,False,0,none,12.819025522041763,21.834615384615386,1.0315807593940585,74.0939675174014,15.045033910405138,16.00280650145791,8.0,251.8120649651972,285.73436172586116,445.27320826647184,40.0,0.5,modelled spatial covariate
Province 5,Rupandehi,Sainamaina Nagarpalika,27.7,83.26,7.14,1.91,0.1,78.92,150.97,37.77,18.44,43.11,11.7,3.47,3.34,NARC_API_modelled_DSM,False,0,none,11.078886310904872,30.353846153846153,1.2325900059020263,77.97320185614848,16.534862172050687,14.003197167545919,8.0,244.05359628770304,268.6758281300196,450.11226285453887,40.0,0.5,modelled spatial covariate
Province 5,Rupandehi,Sainamaina Nagarpalika,27.7,83.28,7.19,1.84,0.1,74.42,135.68,38.23,18.38,43.89,11.7,3.47,3.34,NARC_API_modelled_DSM,False,0,none,10.672853828306266,28.623076923076923,1.1077552626401732,76.02273781902554,15.402117347849364,12.503992379833418,8.0,247.95452436194893,281.6457563671248,453.7403384408031,40.0,0.5,modelled spatial covariate
Province 5,Rupandehi,Sainamaina Nagarpalika,27.7,83.3,7.31,1.83,0.1,73.99,114.85,38.24,18.79,45.36,11.7,3.47,3.34,NARC_API_modelled_DSM,False,0,none,10.614849187935036,28.457692307692305,0.9376893566791263,77.77499999999999,14.756218398625737,9.658228620286316,8.0,244.45000000000002,289.0412993357353,460.6270867389071,40.0,0.5,modelled spatial covariate
Province 5,Rupandehi,Sainamaina Nagarpalika,27.7,83.32,7.16,1.85,0.09,65.29,93.58,37.61,17.34,45.2,11.7,3.47,3.34,NARC_API_modelled_DSM,False,0,none,10.730858468677496,25.111538461538462,0.7640310840055085,75.88863109048725,13.784667142602178,8.782137770057536,8.0,248.2227378190255,300.1655612172051,462.74722659646073,40.0,0.5,modelled spatial covariate
Province 5,Rupandehi,Sainamaina Nagarpalika,27.7,83.34,7.3,1.87,0.1,69.57,80.5,38.69,16.27,45.3,11.7,3.47,3.34,NARC_API_modelled_DSM,False,0,none,10.846867749419955,26.757692307692306,0.6572398190045249,79.29060324825987,13.967288729252186,6.705285223180594,8.0,241.41879350348026,298.07454405006246,467.77320975990295,40.0,0.5,modelled spatial covariate
Province 5,Rupandehi,Sainamaina Nagarpalika,27.7,83.38,6.95,2.23,0.1,59.4,127.46,46.14,14.3,39.92,11.7,3.47,3.34,NARC_API_modelled_DSM,False,0,none,12.935034802784223,22.846153846153843,1.0406433208734998,86.85875870069606,13.907412044886666,11.82416481859922,8.0,226.28248259860788,298.7601320860477,455.3855211389899,40.0,0.5,modelled spatial covariate
Province 5,Rupandehi,Sainamaina Nagarpalika,27.72,83.26,7.08,2.1,0.11,80.48,126.19,41.44,16.14,42.4,11.7,3.47,3.34,NARC_API_modelled_DSM,False,0,none,12.180974477958237,30.953846153846154,1.0302744442258507,84.48723897911833,17.253883633767625,11.285995442189096,8.0,231.02552204176334,260.4430323933607,456.6878910299024,40.0,0.5,modelled spatial covariate
Province 5,Rupandehi,Sainamaina Nagarpalika,27.72,83.3,7.07,2.13,0.1,68.15,142.73,46.53,14.67,40.57,11.7,3.47,3.34,NARC_API_modelled_DSM,False,0,none,12.354988399071924,26.211538461538463,1.1653147747393269,85.48416473317864,14.954600582277351,12.701714654082393,8.0,229.0316705336427,286.7698233329243,453.2618505371206,40.0,0.5,modelled spatial covariate
Province 5,Rupandehi,Sainamaina Nagarpalika,27.74,83.26,6.51,2.64,0.11,69.19,171.88,59.76,14.02,27.04,11.7,3.47,3.34,NARC_API_modelled_DSM,False,0,none,15.31322505800464,26.61153846153846,1.4033090694471766,91.37401392111369,17.968378279493127,17.69485674469492,8.0,217.25197215777263,252.26206869980368,441.1784466778383,40.0,0.5,modelled spatial covariate
Karnali,Salyan,Kapurkot Gaunpalika,28.2,82.38,6.76,2.78,0.13,174.62,516.86,48.04,15.2,37.52,10.44,1.08,0.83,NARC_API_modelled_DSM,False,0,none,16.125290023201856,67.16153846153846,4.219887861499114,103.07285382830625,37.59467642334464,44.46624564918708,8.0,193.8542923433875,27.540954952703903,376.3916855289673,40.0,0.5,modelled spatial covariate
Karnali,Salyan,Kalimati Gaunpalika,28.24,82.0,6.63,2.7,0.14,98.07,370.56,50.34,14.48,33.87,9.74,2.89,2.67,NARC_API_modelled_DSM,False,0,none,15.661252900232018,37.71923076923076,3.0254259295691517,96.64559164733177,23.253262426378722,35.150678051821366,8.0,206.70881670533646,191.75014521796362,398.9353591145923,40.0,0.5,modelled spatial covariate
Karnali,Salyan,Kapurkot Gaunpalika,28.24,82.38,6.58,3.54,0.15,214.11,521.78,45.0,19.67,33.65,10.44,1.08,0.83,NARC_API_modelled_DSM,False,0,none,20.533642691415317,82.35000000000001,4.2600570529215025,124.96774941995362,47.15295939675175,39.937491927422684,8.0,150.06450116009276,0.0,387.3512695356371,40.0,0.5,modelled spatial covariate
Karnali,Salyan,Kapurkot Gaunpalika,28.24,82.42,6.7,2.89,0.13,200.13,546.53,43.45,20.1,37.71,10.44,1.08,0.83,NARC_API_modelled_DSM,False,0,none,16.763341067285385,76.97307692307692,4.462127680503639,105.44141531322506,42.91625133856862,47.005481085405954,8.0,189.11716937354987,0.0,370.24673577331754,40.0,0.5,modelled spatial covariate
Karnali,Salyan,Kalimati Gaunpalika,28.26,82.08,6.88,3.03,0.14,153.69,369.89,52.63,14.87,31.77,10.44,1.08,2.67,NARC_API_modelled_DSM,False,0,none,17.575406032482597,59.11153846153846,3.0199557348022816,115.92737819025521,33.325342316616094,27.45743203533626,8.0,168.14524361948958,76.42483047474572,417.55301447448625,40.0,0.5,modelled spatial covariate
Karnali,Salyan,Tribeni Gaunpalika,28.26,82.2,6.6,3.36,0.16,199.54,489.81,47.44,18.58,33.43,8.28,1.08,2.67,NARC_API_modelled_DSM,False,0,none,19.48955916473318,76.74615384615385,3.999038953373991,119.27610208816705,43.966580403355344,38.88402990878603,8.0,161.4477958236659,0.0,389.9006476207378,40.0,0.5,modelled spatial covariate
Karnali,Salyan,Tribeni Gaunpalika,28.26,82.22,6.5,3.4,0.17,196.9,473.84,48.83,17.15,33.81,8.28,1.08,2.67,NARC_API_modelled_DSM,False,0,none,19.721577726218097,75.73076923076923,3.868652370647255,117.34338747099768,43.9051177940389,39.17737715575579,8.0,165.31322505800463,0.0,389.190747283071,40.0,0.5,modelled spatial covariate
Karnali,Salyan,Kapurkot Gaunpalika,28.26,82.3,6.37,3.25,0.14,174.84,476.72,47.76,17.86,32.38,10.44,1.08,2.67,NARC_API_modelled_DSM,False,0,none,18.85150812064965,67.24615384615385,3.8921660436749947,108.00029002320186,39.769469759503835,43.710626864945326,8.0,183.9994199535963,2.6395712536810905,378.22028298683233,40.0,0.5,modelled spatial covariate
Karnali,Salyan,Kapurkot Gaunpalika,28.26,82.38,6.65,3.21,0.14,236.93,655.29,45.63,17.84,34.9,10.44,1.08,0.83,NARC_API_modelled_DSM,False,0,none,18.619489559164734,91.12692307692308,5.3500954160928575,115.53393271461718,50.70360437488845,52.766387284577135,8.0,168.93213457076564,0.0,356.3053427713233,40.0,0.5,modelled spatial covariate
Karnali,Salyan,Kalimati Gaunpalika,28.28,81.88,7.19,2.45,0.12,113.95,321.27,47.11,17.72,35.64,10.510000000000002,0.9,2.67,NARC_API_modelled_DSM,False,0,none,14.211136890951277,43.82692307692307,2.622999213063151,101.22592807424594,23.36559103382116,23.232749010708048,8.0,197.54814385150812,190.4639826627477,427.7767473940865,40.0,0.5,modelled spatial covariate
Karnali,Salyan,Kalimati Gaunpalika,28.28,82.06,6.95,2.92,0.13,148.86,310.37,51.97,12.86,33.76,10.44,1.08,2.67,NARC_API_modelled_DSM,False,0,none,16.937354988399072,57.253846153846155,2.5340064922289987,113.73433874709977,31.87995381938247,22.777758841948085,8.0,172.53132250580046,92.9745287680707,428.87782360248565,40.0,0.5,modelled spatial covariate
Karnali,Salyan,Kalimati Gaunpalika,28.28,82.08,6.83,3.02,0.14,151.76,315.28,49.23,14.37,36.18,10.44,1.08,2.67,NARC_API_modelled_DSM,False,0,none,17.51740139211137,58.36923076923076,2.5740940389533735,114.05580046403713,33.203851753524894,24.196887376485158,8.0,171.88839907192573,77.81589742213997,425.44353254890586,40.0,0.5,modelled spatial covariate
Karnali,Salyan,Tribeni Gaunpalika,28.28,82.16,6.71,2.72,0.12,150.58,383.85,50.99,17.78,31.33,10.44,1.08,2.67,NARC_API_modelled_DSM,False,0,none,15.777262180974478,57.91538461538462,3.1339317332284082,99.50719257540602,33.08790344458326,34.62900304881673,8.0,200.98561484918795,79.14350555952166,400.1978126218635,40.0,0.5,modelled spatial covariate
Karnali,Salyan,Tribeni Gaunpalika,28.28,82.18,6.72,2.69,0.13,159.14,394.01,49.57,18.41,32.09,10.44,1.08,2.67,NARC_API_modelled_DSM,False,0,none,15.60324825986079,61.2076923076923,3.2168827464096004,98.67494199535963,34.64945636266285,35.692068918801304,8.0,202.65011600928074,61.26372464751033,397.6251932165008,40.0,0.5,modelled spatial covariate
Karnali,Salyan,Tribeni Gaunpalika,28.28,82.26,6.52,2.83,0.13,192.49,434.46,46.69,19.68,32.65,10.44,1.08,2.67,NARC_API_modelled_DSM,False,0,none,16.415313225058007,74.03461538461539,3.5471355498721224,98.2292343387471,41.98589469926826,41.870869846460614,8.0,203.5415313225058,0.0,382.6724949715653,40.0,0.5,modelled spatial covariate
Karnali,Salyan,Tribeni Gaunpalika,28.28,82.3,6.49,3.07,0.13,177.04,466.45,48.19,17.49,33.58,10.44,1.08,2.67,NARC_API_modelled_DSM,False,0,none,17.807424593967514,68.09230769230768,3.8083169388156595,105.65145011600926,39.53052899116544,42.46326079239841,8.0,188.69709976798148,5.375443051155714,381.23890888239583,40.0,0.5,modelled spatial covariate
Karnali,Salyan,Kapurkot Gaunpalika,28.28,82.32,6.58,2.73,0.12,159.13,530.36,45.04,20.74,34.05,10.44,1.08,0.83,NARC_API_modelled_DSM,False,0,none,15.835266821345709,61.20384615384615,4.330108203816644,96.37343387470999,35.21204430662145,51.15641574448352,8.0,207.25313225058002,54.822092689184394,360.20147389834983,40.0,0.5,modelled spatial covariate
Karnali,Salyan,Kapurkot Gaunpalika,28.28,82.36,6.51,3.38,0.14,193.38,584.68,43.62,20.75,34.8,10.44,1.08,0.83,NARC_API_modelled_DSM,False,0,none,19.60556844547564,74.37692307692308,4.773602203423175,116.98642691415314,43.15801403266108,48.355626241337205,8.0,166.02714617169372,0.0,366.9793844959639,40.0,0.5,modelled spatial covariate
Karnali,Salyan,Kapurkot Gaunpalika,28.28,82.38,6.64,3.23,0.13,167.48,477.49,43.37,19.17,35.78,10.44,1.08,2.67,NARC_API_modelled_DSM,False,0,none,18.73549883990719,64.41538461538461,3.8984526854219945,115.93526682134569,37.42215634481528,38.443121714685965,8.0,168.12946635730862,29.51630985186507,390.96764545046,40.0,0.5,modelled spatial covariate
Karnali,Salyan,Kalimati Gaunpalika,28.3,81.82,6.8,2.16,0.1,159.17,310.21,49.47,15.48,34.85,10.510000000000002,0.9,2.67,NARC_API_modelled_DSM,False,0,none,12.529002320185615,61.21923076923076,2.5327001770607906,80.93735498839908,33.59151793681956,32.43113281601609,8.0,238.12529002320184,73.37711962341608,405.51665858524103,40.0,0.5,modelled spatial covariate
Karnali,Salyan,Kalimati Gaunpalika,28.3,82.1,6.68,3.63,0.17,176.89,361.36,50.91,14.51,35.88,8.28,1.08,2.67,NARC_API_modelled_DSM,False,0,none,21.05568445475638,68.03461538461538,2.9503128073972062,131.7243619489559,39.68297126539353,25.630260505880894,8.0,136.5512761020882,3.6299790112440458,421.9747695757682,40.0,0.5,modelled spatial covariate
Karnali,Salyan,Kalimati Gaunpalika,28.3,82.14,6.66,3.03,0.14,185.01,374.93,49.27,17.71,31.9,10.44,1.08,2.67,NARC_API_modelled_DSM,False,0,none,17.575406032482597,71.1576923076923,3.061104662600826,109.35417633410673,40.39046506335891,31.611152309772226,8.0,181.29164733178655,0.0,407.5010114103512,40.0,0.5,modelled spatial covariate
Karnali,Salyan,Tribeni Gaunpalika,28.3,82.18,6.63,3.03,0.15,203.99,394.81,48.67,18.49,31.98,10.44,1.08,2.67,NARC_API_modelled_DSM,False,0,none,17.575406032482597,78.45769230769231,3.223414322250639,108.45783062645009,44.159494500713905,33.83000509544041,8.0,183.08433874709982,0.0,402.1313876690342,40.0,0.5,modelled spatial covariate
Karnali,Salyan,Chhatreshwori Gaunpalika,28.3,82.2,6.57,3.01,0.13,229.27,395.47,48.37,18.91,32.38,10.44,1.08,2.67,NARC_API_modelled_DSM,False,0,none,17.459396751740137,88.18076923076923,3.228802872319496,105.96107888631089,49.208475827681596,35.17997371512903,8.0,188.07784222737823,0.0,398.86446360938777,40.0,0.5,modelled spatial covariate
Karnali,Salyan,Chhatreshwori Gaunpalika,28.3,82.22,6.53,3.07,0.15,225.9,406.51,48.29,17.93,33.59,8.28,1.08,2.67,NARC_API_modelled_DSM,False,0,none,17.807424593967514,86.88461538461539,3.318938618925831,106.86235498839906,48.79953782571836,36.27017456942345,8.0,186.27529002320188,0.0,396.22617754199524,40.0,0.5,modelled spatial covariate
Karnali,Salyan,Chhatreshwori Gaunpalika,28.3,82.24,6.34,2.92,0.15,175.58,414.4,48.65,18.09,33.33,8.28,1.08,2.67,NARC_API_modelled_DSM,False,0,none,16.937354988399072,67.53076923076924,3.3833562856580754,96.17030162412993,39.35081616990898,42.38118094316794,8.0,207.65939675174013,7.433154854542166,381.43754211753355,40.0,0.5,modelled spatial covariate
Karnali,Salyan,Tribeni Gaunpalika,28.3,82.26,6.56,2.93,0.13,205.26,391.59,49.49,17.66,31.53,10.44,1.08,2.67,NARC_API_modelled_DSM,False,0,none,16.995359628770302,78.94615384615383,3.1971247294904575,102.85591647331786,44.48874745671961,35.86080718111409,8.0,194.28816705336428,0.0,397.2168466217039,40.0,0.5,modelled spatial covariate
Karnali,Salyan,Kapurkot Gaunpalika,28.3,82.36,6.57,2.98,0.12,181.52,512.02,45.08,19.13,33.09,10.44,1.08,0.83,NARC_API_modelled_DSM,False,0,none,17.28538283062645,69.81538461538462,4.18037182766083,104.90498839907193,39.97477264411922,45.95425792788564,8.0,190.19002320185615,0.28885322483493175,372.79069581451677,40.0,0.5,modelled spatial covariate
Karnali,Salyan,Kalimati Gaunpalika,28.32,81.8,7.13,2.26,0.11,144.86,335.11,49.64,16.42,35.1,10.510000000000002,0.9,2.67,NARC_API_modelled_DSM,False,0,none,13.109048723897912,55.71538461538462,2.735995475113122,92.03863109048724,29.516544105836164,27.165348044224718,8.0,215.9227378190255,120.03556998817591,418.2598577329762,40.0,0.5,modelled spatial covariate
Karnali,Salyan,Kalimati Gaunpalika,28.32,81.86,6.77,3.05,0.15,138.09,382.88,46.48,17.35,36.94,8.35,0.9,2.67,NARC_API_modelled_DSM,False,0,none,17.691415313225058,53.11153846153846,3.1260121975211486,113.38428074245938,30.912147566036055,30.174748848957123,8.0,173.23143851508124,104.05591036888718,410.9771077855238,40.0,0.5,modelled spatial covariate
Karnali,Salyan,Kalimati Gaunpalika,28.32,82.04,6.51,3.63,0.18,133.37,371.98,50.32,14.61,36.01,8.28,1.08,2.67,NARC_API_modelled_DSM,False,0,none,21.05568445475638,51.29615384615385,3.0370194766869956,125.63926914153132,32.059164365072284,28.847901156871014,8.0,148.72146171693737,90.92256801992235,414.1880792003721,40.0,0.5,modelled spatial covariate
Karnali,Salyan,Kalimati Gaunpalika,28.32,82.06,6.56,3.44,0.17,164.19,404.58,48.83,14.69,36.09,8.28,1.08,2.67,NARC_API_modelled_DSM,False,0,none,19.953596287703018,63.15,3.303181192209325,120.75916473317865,37.46370533642691,32.107904232200696,8.0,158.4816705336427,29.040573897911855,406.2988717580743,40.0,0.5,modelled spatial covariate
Karnali,Salyan,Kalimati Gaunpalika,28.32,82.12,6.68,3.16,0.12,166.02,342.88,48.34,17.24,33.2,10.44,1.08,2.67,NARC_API_modelled_DSM,False,0,none,18.329466357308586,63.853846153846156,2.7994334054692107,114.66914153132251,36.85901588434767,27.545553837407898,8.0,170.66171693735498,35.96426812421918,417.33975971347286,40.0,0.5,modelled spatial covariate
Karnali,Salyan,Sharada Nagarpalika,28.32,82.14,6.54,3.14,0.15,190.78,342.06,51.65,15.69,32.83,8.28,1.08,2.67,NARC_API_modelled_DSM,False,0,none,18.213457076566126,73.37692307692308,2.7927385402321456,109.60858468677495,42.13373880064251,29.76149626903629,8.0,180.7828306264501,0.0,411.9771790289322,40.0,0.5,modelled spatial covariate
Karnali,Salyan,Tribeni Gaunpalika,28.32,82.16,6.49,2.94,0.14,181.63,330.82,49.12,17.55,33.68,10.44,1.08,2.67,NARC_API_modelled_DSM,False,0,none,17.053364269141532,69.8576923076923,2.7009698996655516,101.1776102088167,40.180983914867035,31.294332403092994,8.0,197.6447795823666,0.0,408.2677155845149,40.0,0.5,modelled spatial covariate
Karnali,Salyan,Tribeni Gaunpalika,28.32,82.32,6.55,3.01,0.13,208.26,494.91,47.4,19.76,30.99,10.44,1.08,2.67,NARC_API_modelled_DSM,False,0,none,17.459396751740137,80.1,4.040677749360613,105.36745939675171,45.2365320475638,44.482122135701445,8.0,189.26508120649657,0.0,376.3532644316025,40.0,0.5,modelled spatial covariate
Karnali,Salyan,Kalimati Gaunpalika,28.34,82.02,6.55,3.35,0.16,117.34,371.14,47.36,14.38,37.43,8.28,1.08,2.67,NARC_API_modelled_DSM,False,0,none,19.43155452436195,45.13076923076923,3.030161322053905,117.26943155452435,28.33777078127789,30.31965096875056,8.0,165.4611368909513,133.53252455436817,410.62644465562363,40.0,0.5,modelled spatial covariate
Karnali,Salyan,Sharada Nagarpalika,28.34,82.08,6.51,3.46,0.17,152.71,364.71,50.63,15.0,34.71,8.28,1.08,2.67,NARC_API_modelled_DSM,False,0,none,20.069605568445475,58.73461538461539,2.977663781231556,119.75533642691414,35.47815136980189,29.53524284173115,8.0,160.48932714617172,51.77516681576833,412.5247123230106,40.0,0.5,modelled spatial covariate
Karnali,Salyan,Sharada Nagarpalika,28.34,82.1,6.43,3.52,0.15,185.11,331.12,52.8,15.04,32.57,10.44,1.08,2.67,NARC_API_modelled_DSM,False,0,none,20.417633410672856,71.19615384615385,2.7034192406059407,119.05522041763341,42.08358504372658,27.464239853010714,8.0,161.88955916473319,0.0,417.53653955571406,40.0,0.5,modelled spatial covariate
Karnali,Salyan,Sharada Nagarpalika,28.34,82.12,6.27,3.53,0.16,168.66,368.12,48.6,17.43,33.78,8.28,1.08,2.67,NARC_API_modelled_DSM,False,0,none,20.475638051044083,64.86923076923077,3.0055046232539837,113.82407192575404,39.33987075004462,32.80913917369641,8.0,172.35185614849192,7.558479911989125,404.6018831996547,40.0,0.5,modelled spatial covariate
Karnali,Salyan,Sharada Nagarpalika,28.34,82.18,6.36,3.46,0.13,205.49,348.67,48.43,16.46,34.29,10.44,1.08,2.67,NARC_API_modelled_DSM,False,0,none,20.069605568445475,79.03461538461539,2.846705685618729,114.63758700696056,46.08649098697127,30.364641171198993,8.0,170.72482598607888,0.0,410.5175683656984,40.0,0.5,modelled spatial covariate
Karnali,Salyan,Chhatreshwori Gaunpalika,28.34,82.24,6.69,2.86,0.11,182.55,352.95,47.48,20.77,33.12,10.44,1.08,2.5,NARC_API_modelled_DSM,False,0,none,16.589327146171694,70.21153846153847,2.881649616368286,104.06484918793505,39.529852467428164,30.80723149547845,8.0,191.8703016241299,5.383189247947525,409.44649978094213,40.0,0.5,modelled spatial covariate
Karnali,Salyan,Chhatreshwori Gaunpalika,28.34,82.3,6.53,3.16,0.13,158.03,327.78,48.35,17.03,34.15,10.44,1.08,2.67,NARC_API_modelled_DSM,False,0,none,18.329466357308586,60.78076923076923,2.676149911469604,109.99512761020883,35.90466709798322,28.502742164218464,8.0,180.00974477958235,46.891561728092114,415.0233639625913,40.0,0.5,modelled spatial covariate
Karnali,Salyan,Sharada Nagarpalika,28.36,82.12,6.59,3.44,0.15,200.32,364.45,47.59,17.78,34.27,8.28,1.08,2.67,NARC_API_modelled_DSM,False,0,none,19.953596287703018,77.04615384615384,2.9755410190832183,121.77679814385151,44.29131242191683,28.475879124848817,8.0,156.44640371229698,0.0,415.0883725178659,40.0,0.5,modelled spatial covariate
Karnali,Salyan,Sharada Nagarpalika,28.36,82.16,6.49,2.89,0.13,184.53,341.95,49.48,16.07,35.77,10.44,1.08,2.67,NARC_API_modelled_DSM,False,0,none,16.763341067285385,70.97307692307692,2.791840448554003,99.45690255220418,40.64935415179368,32.84132390504199,8.0,201.08619489559163,0.0,404.5239961497984,40.0,0.5,modelled spatial covariate
Karnali,Salyan,Sharada Nagarpalika,28.36,82.18,6.33,3.15,0.14,183.09,288.61,47.45,16.16,36.18,10.44,1.08,2.67,NARC_API_modelled_DSM,False,0,none,18.271461716937353,70.41923076923077,2.3563476293527446,103.43474477958235,41.25641860387292,27.722765548836296,8.0,193.1305104408353,0.0,416.91090737181617,40.0,0.5,modelled spatial covariate
Karnali,Salyan,Sharada Nagarpalika,28.36,82.2,6.56,2.66,0.1,140.9,223.27,47.62,16.2,35.82,10.44,1.08,3.34,NARC_API_modelled_DSM,False,0,none,15.4292343387471,54.19230769230769,1.8228811725359038,93.37772621809745,31.649629484204894,22.260608494291954,8.0,213.2445475638051,95.61174240585396,430.1293274438135,40.0,0.5,modelled spatial covariate
Karnali,Salyan,Chhatreshwori Gaunpalika,28.36,82.26,6.43,3.23,0.15,178.28,440.68,48.92,17.85,32.78,8.28,1.08,2.67,NARC_API_modelled_DSM,False,0,none,18.73549883990719,68.56923076923077,3.5979185520361985,109.24669373549882,40.2358060748706,39.4852696299912,8.0,181.50661252900235,0.0,388.4456474954213,40.0,0.5,modelled spatial covariate
Karnali,Salyan,Chhatreshwori Gaunpalika,28.36,82.3,6.41,2.98,0.13,172.12,494.33,47.03,18.34,36.82,10.44,1.08,2.67,NARC_API_modelled_DSM,False,0,none,17.28538283062645,66.2,4.03594235687586,100.20336426914152,38.6413912412993,48.04462158913976,8.0,199.59327146171697,15.556070287122983,367.7320157542818,40.0,0.5,modelled spatial covariate
Karnali,Salyan,Chhatreshwori Gaunpalika,28.36,82.34,6.44,3.29,0.17,175.24,434.49,50.53,17.53,35.07,8.28,1.08,2.67,NARC_API_modelled_DSM,False,0,none,19.083526682134572,67.4,3.5473804839661613,111.60046403712299,39.73268445475638,38.10971306787094,8.0,176.79907192575402,3.060762993039439,391.77449437575234,40.0,0.5,modelled spatial covariate
Karnali,Salyan,Kalimati Gaunpalika,28.38,81.82,6.9,3.38,0.16,109.22,359.73,48.62,15.71,39.0,7.57,2.89,2.67,NARC_API_modelled_DSM,False,0,none,19.60556844547564,42.0076923076923,2.9370047216210895,129.9849187935035,25.086705782616452,23.920614810793694,8.0,140.03016241299298,170.75721878904162,426.11211215787927,40.0,0.5,modelled spatial covariate
Karnali,Salyan,Bangad kupinde Nagarpalika,28.38,81.98,6.63,3.44,0.16,112.54,393.05,47.56,14.65,37.43,8.28,1.08,2.67,NARC_API_modelled_DSM,False,0,none,19.953596287703018,43.284615384615385,3.2090448554003537,123.13364269141532,27.240139478850615,30.067355058207653,8.0,153.73271461716936,146.10040296716045,411.23700075913746,40.0,0.5,modelled spatial covariate
Karnali,Salyan,Bangad kupinde Nagarpalika,28.38,82.0,6.57,3.31,0.15,143.14,350.02,51.35,13.41,35.92,8.28,1.08,2.67,NARC_API_modelled_DSM,False,0,none,19.19953596287703,55.053846153846145,2.8577277198504816,116.52198375870069,33.15512304792075,28.607541358724657,8.0,166.95603248259863,78.37384110130738,414.7697499118863,40.0,0.5,modelled spatial covariate
