year,adm1,adm2,site,treatment_code,treatment,treatment_group,n_obs,n_trials,n_farmers,n_yield,mean_yield_kg_ha,sd_yield_kg_ha,min_yield_kg_ha,max_yield_kg_ha,mean_yield_t_ha,mean_N_fertilizer_kg_ha,mean_P2O5_fertilizer_kg_ha,mean_K2O_fertilizer_kg_ha,mean_organic_fertilizer_t_ha,mean_PFPN_kg_grain_per_kg_N,mean_AE_N_kg_grain_per_kg_N,mean_straw_yield_kg_ha,mean_cob_yield_kg_ha,mean_grain_yield_raw_kg_ha,mean_grain_moisture_pct,source_datasets
2018,Dang,Hapur,Dang | Hapur,9,NPK urea split V6/V10 (120-60-40),,3,3,3,3,5778.666666666667,22.810816147900894,5765.0,5805.0,5.8,120.0,60.0,40.0,,48.0,5.833333333333333,27389.0,13111.0,6246.333333333333,18.666666666666668,nsaf_maize_trials_2018
2018,Dang,Laxmipur,Dang | Laxmipur,1,NPK urea split (120-60-40),,3,3,3,3,7127.666666666667,766.4765706356152,6300.0,7813.0,7.133333333333333,120.0,60.0,40.0,,59.666666666666664,21.266666666666666,27544.666666666668,12777.666666666666,7869.666666666667,22.0,nsaf_maize_trials_2018
2018,Dang,Laxmipur,Dang | Laxmipur,2,NPK PCU basal (120-60-40),,3,3,3,3,6860.333333333333,724.5801082926121,6048.0,7440.0,6.833333333333333,120.0,60.0,40.0,,57.0,19.033333333333335,28477.666666666668,12583.666666666666,7455.666666666667,20.0,nsaf_maize_trials_2018
2018,Dang,Laxmipur,Dang | Laxmipur,3,N60 PCU basal (60-60-40),,3,3,3,3,8089.0,659.4550780758308,7329.0,8510.0,8.066666666666666,60.0,60.0,40.0,,134.66666666666666,58.56666666666666,29166.666666666668,12313.333333333334,8745.666666666666,19.666666666666668,nsaf_maize_trials_2018
2018,Dang,Laxmipur,Dang | Laxmipur,4,UDP basal (78-60-40),,3,3,3,3,7532.333333333333,325.78571689583526,7270.0,7897.0,7.533333333333334,78.0,60.0,40.0,,96.33333333333333,37.86666666666667,26822.333333333332,12344.333333333334,8300.0,21.333333333333332,nsaf_maize_trials_2018
2018,Dang,Laxmipur,Dang | Laxmipur,5,N60 urea split (60-60-40),,3,3,3,3,7540.333333333333,623.3276292074124,7109.0,8255.0,7.566666666666666,60.0,60.0,40.0,6.0,125.66666666666667,49.4,27611.0,13111.0,8347.666666666666,21.333333333333332,nsaf_maize_trials_2018
2018,Dang,Laxmipur,Dang | Laxmipur,6,P omission urea split (120-0-40),,3,3,3,3,7480.666666666667,537.998451051054,6921.0,7994.0,7.466666666666666,120.0,0.0,40.0,,62.666666666666664,24.233333333333334,28444.333333333332,11904.333333333334,8314.333333333334,21.333333333333332,nsaf_maize_trials_2018
2018,Dang,Laxmipur,Dang | Laxmipur,7,N omission (0-60-40),,3,3,3,3,6291.0,309.84512260159914,5949.0,6553.0,6.3,0.0,60.0,40.0,,0.0,0.0,22888.666666666668,10722.333333333334,6989.0,21.333333333333332,nsaf_maize_trials_2018
2018,Dang,Laxmipur,Dang | Laxmipur,8,Control (0-0-0),,3,3,3,3,4576.0,1232.758289365762,3180.0,5515.0,4.566666666666666,0.0,0.0,0.0,,0.0,0.0,21333.666666666668,9162.0,5087.666666666667,21.0,nsaf_maize_trials_2018
2018,Dang,Laxmipur,Dang | Laxmipur,9,NPK urea split V6/V10 (120-60-40),,3,3,3,3,7747.666666666667,566.4630026165286,7370.0,8399.0,7.766666666666667,120.0,60.0,40.0,,64.33333333333333,26.46666666666667,29111.333333333332,13172.0,8488.666666666666,20.0,nsaf_maize_trials_2018
2018,Dang,Panchakaule,Dang | Panchakaule,1,NPK urea split (120-60-40),,4,4,4,4,8113.75,523.315312853223,7628.0,8857.0,8.125,120.0,60.0,40.0,,68.0,19.825,72275.0,15537.5,9687.5,26.5,nsaf_maize_trials_2018
2018,Dang,Panchakaule,Dang | Panchakaule,2,NPK PCU basal (120-60-40),,4,4,4,4,7871.0,314.9740730070757,7613.0,8274.0,7.875,120.0,60.0,40.0,,65.5,17.8,21013.25,16476.0,9520.75,27.0,nsaf_maize_trials_2018
2018,Dang,Panchakaule,Dang | Panchakaule,3,N60 PCU basal (60-60-40),,4,4,4,4,7719.75,789.3125173212445,6544.0,8235.0,7.699999999999999,60.0,60.0,40.0,,128.75,33.05,20316.75,16198.25,9104.0,25.25,nsaf_maize_trials_2018
2018,Dang,Panchakaule,Dang | Panchakaule,4,UDP basal (78-60-40),,4,4,4,4,8002.5,1009.3094999387782,6776.0,9241.0,8.0,78.0,60.0,40.0,,102.5,29.05,22661.5,16043.25,9629.0,27.0,nsaf_maize_trials_2018
2018,Dang,Panchakaule,Dang | Panchakaule,5,N60 urea split (60-60-40),,4,4,4,4,6593.75,3270.739200343963,1784.0,9039.0,6.6,60.0,60.0,40.0,6.0,110.25,14.275,23391.0,16620.75,9736.0,28.25,nsaf_maize_trials_2018
2018,Dang,Panchakaule,Dang | Panchakaule,6,P omission urea split (120-0-40),,4,4,4,4,7503.5,855.2993627964421,6229.0,8059.0,7.5,120.0,0.0,40.0,,62.5,14.725,19955.0,15957.5,8645.75,27.5,nsaf_maize_trials_2018
2018,Dang,Panchakaule,Dang | Panchakaule,7,N omission (0-60-40),,4,4,4,4,7408.5,1242.251853154853,5592.0,8308.0,7.4,0.0,60.0,40.0,,0.0,0.0,19907.5,15249.75,8774.75,25.75,nsaf_maize_trials_2018
2018,Dang,Panchakaule,Dang | Panchakaule,8,Control (0-0-0),,4,4,4,4,5737.25,1850.2142893910063,3204.0,7643.0,5.725,0.0,0.0,0.0,,0.0,0.0,17592.25,12415.75,6824.25,26.25,nsaf_maize_trials_2018
2018,Dang,Panchakaule,Dang | Panchakaule,9,NPK urea split V6/V10 (120-60-40),,4,4,4,4,7868.0,286.2877340485734,7574.0,8143.0,7.875,120.0,60.0,40.0,,65.5,17.75,21974.25,16219.25,9575.0,27.25,nsaf_maize_trials_2018
2018,Dang,Pawannagar,Dang | Pawannagar,1,NPK urea split (120-60-40),,3,3,3,3,5665.666666666667,1488.164081455178,3972.0,6764.0,5.7,120.0,60.0,40.0,,47.0,-1.3333333333333333,25933.333333333332,13444.333333333334,6616.666666666667,23.0,nsaf_maize_trials_2018
2018,Dang,Pawannagar,Dang | Pawannagar,2,NPK PCU basal (120-60-40),,3,3,3,3,5745.333333333333,2062.768608771554,3373.0,7116.0,5.733333333333333,120.0,60.0,40.0,,47.666666666666664,-0.6666666666666666,28711.0,12666.333333333334,6653.333333333333,23.333333333333332,nsaf_maize_trials_2018
2018,Dang,Pawannagar,Dang | Pawannagar,3,N60 PCU basal (60-60-40),,3,3,3,3,7182.666666666667,496.9520432932472,6792.0,7742.0,7.166666666666667,60.0,60.0,40.0,,119.66666666666667,22.633333333333336,27655.333333333332,12333.333333333334,8144.333333333333,22.333333333333332,nsaf_maize_trials_2018
2018,Dang,Pawannagar,Dang | Pawannagar,4,UDP basal (78-60-40),,3,3,3,3,6251.333333333333,152.18519419882256,6095.0,6399.0,6.266666666666667,78.0,60.0,40.0,,80.0,5.466666666666666,26822.0,13222.0,7225.666666666667,24.0,nsaf_maize_trials_2018
2018,Dang,Pawannagar,Dang | Pawannagar,5,N60 urea split (60-60-40),,3,3,3,3,6755.333333333333,763.8601529948617,5882.0,7299.0,6.766666666666667,60.0,60.0,40.0,6.0,112.66666666666667,15.566666666666668,26733.0,13022.333333333334,7800.0,24.0,nsaf_maize_trials_2018
2018,Dang,Pawannagar,Dang | Pawannagar,6,P omission urea split (120-0-40),,3,3,3,3,7480.333333333333,575.2619693090561,6828.0,7915.0,7.466666666666666,120.0,0.0,40.0,,62.333333333333336,13.833333333333334,26422.333333333332,13777.666666666666,8702.0,24.333333333333332,nsaf_maize_trials_2018
2018,Dang,Pawannagar,Dang | Pawannagar,7,N omission (0-60-40),,3,3,3,3,5853.0,1856.4191337087645,4325.0,7919.0,5.833333333333333,0.0,60.0,40.0,,0.0,0.0,26600.333333333332,12222.333333333334,4883.666666666667,23.333333333333332,nsaf_maize_trials_2018
2018,Dang,Pawannagar,Dang | Pawannagar,8,Control (0-0-0),,3,3,3,3,5823.666666666667,730.3919039346844,4984.0,6312.0,5.833333333333333,0.0,0.0,0.0,,0.0,0.0,18333.333333333332,9666.666666666666,6533.333333333333,22.0,nsaf_maize_trials_2018
2018,Dang,Pawannagar,Dang | Pawannagar,9,NPK urea split V6/V10 (120-60-40),,3,3,3,3,7808.0,1074.4221702850327,6621.0,8714.0,7.8,120.0,60.0,40.0,,65.0,16.533333333333335,27894.333333333332,13555.666666666666,8833.333333333334,22.333333333333332,nsaf_maize_trials_2018
2018,Dang,Purandhara,Dang | Purandhara,1,NPK urea split (120-60-40),,3,3,3,3,7281.333333333333,865.000192678206,6416.0,8146.0,7.266666666666667,120.0,60.0,40.0,,60.666666666666664,8.033333333333333,23505.666666666668,14361.333333333334,8389.0,23.666666666666668,nsaf_maize_trials_2018
2018,Dang,Purandhara,Dang | Purandhara,2,NPK PCU basal (120-60-40),,3,3,3,3,7658.333333333333,400.4713889072894,7367.0,8115.0,7.666666666666667,120.0,60.0,40.0,,63.666666666666664,11.133333333333333,20687.666666666668,13981.0,8466.666666666666,20.666666666666668,nsaf_maize_trials_2018
2018,Dang,Purandhara,Dang | Purandhara,3,N60 PCU basal (60-60-40),,3,3,3,3,7558.333333333333,1149.4008584185644,6262.0,8453.0,7.6000000000000005,60.0,60.0,40.0,,126.0,20.633333333333336,24072.333333333332,14910.0,8543.333333333334,22.666666666666668,nsaf_maize_trials_2018
2018,Dang,Purandhara,Dang | Purandhara,4,UDP basal (78-60-40),,3,3,3,3,6779.333333333333,357.90268696020354,6542.0,7191.0,6.766666666666667,78.0,60.0,40.0,,87.0,5.866666666666667,21500.333333333332,14162.333333333334,7566.666666666667,21.333333333333332,nsaf_maize_trials_2018
2018,Dang,Purandhara,Dang | Purandhara,5,N60 urea split (60-60-40),,3,3,3,3,7286.0,939.3758566197025,6517.0,8333.0,7.266666666666667,60.0,60.0,40.0,6.0,121.66666666666667,16.066666666666666,22420.0,14526.666666666666,8389.0,23.666666666666668,nsaf_maize_trials_2018
2018,Dang,Purandhara,Dang | Purandhara,6,P omission urea split (120-0-40),,3,3,3,3,31077.333333333332,40031.743408616785,7701.0,77301.0,31.067000000000004,120.0,0.0,40.0,,259.0,206.33333333333334,21757.0,15040.0,8888.666666666666,23.333333333333332,nsaf_maize_trials_2018
2018,Dang,Purandhara,Dang | Purandhara,7,N omission (0-60-40),,3,3,3,3,7886.333333333333,1113.2463039836841,6865.0,9073.0,7.8999999999999995,0.0,60.0,40.0,,0.0,0.0,21723.0,14747.666666666666,8667.0,20.0,nsaf_maize_trials_2018
2018,Dang,Purandhara,Dang | Purandhara,8,Control (0-0-0),,3,3,3,3,6321.0,837.6341683575234,5520.0,7191.0,6.333333333333333,0.0,0.0,0.0,,0.0,0.0,19379.0,11974.666666666666,7111.0,21.666666666666668,nsaf_maize_trials_2018
2018,Dang,Purandhara,Dang | Purandhara,9,NPK urea split V6/V10 (120-60-40),,3,3,3,3,8128.666666666667,1243.3464253108757,6694.0,8893.0,8.133333333333333,120.0,60.0,40.0,,67.66666666666667,15.066666666666668,22883.333333333332,14745.666666666666,9011.0,21.0,nsaf_maize_trials_2018
2018,Dang,Shantinagar,Dang | Shantinagar,1,NPK urea split (120-60-40),,3,3,3,3,7288.333333333333,828.2718957765823,6334.0,7820.0,7.266666666666667,120.0,60.0,40.0,,60.666666666666664,11.866666666666667,25178.0,12822.0,8618.0,26.0,nsaf_maize_trials_2018
2018,Dang,Shantinagar,Dang | Shantinagar,2,NPK PCU basal (120-60-40),,3,3,3,3,6949.333333333333,973.0387111175656,6186.0,8045.0,6.933333333333334,120.0,60.0,40.0,,58.0,9.066666666666668,24813.333333333332,11911.0,8193.333333333334,25.333333333333332,nsaf_maize_trials_2018
2018,Dang,Shantinagar,Dang | Shantinagar,3,N60 PCU basal (60-60-40),,3,3,3,3,5332.0,4142.460500716935,549.0,7770.0,5.333333333333333,60.0,60.0,40.0,,89.0,-8.866666666666669,22311.333333333332,12225.666666666666,8340.0,26.666666666666668,nsaf_maize_trials_2018
2018,Dang,Shantinagar,Dang | Shantinagar,4,UDP basal (78-60-40),,3,3,3,3,7440.666666666667,959.5448573846526,6373.0,8231.0,7.433333333333334,78.0,60.0,40.0,,95.66666666666667,20.2,23755.666666666668,9272.333333333334,8817.666666666666,26.0,nsaf_maize_trials_2018
2018,Dang,Shantinagar,Dang | Shantinagar,5,N60 urea split (60-60-40),,3,3,3,3,6676.0,701.6972281547078,5881.0,7209.0,6.666666666666667,60.0,60.0,40.0,6.0,111.33333333333333,13.533333333333333,24333.666666666668,12146.666666666666,8004.666666666667,27.0,nsaf_maize_trials_2018
2018,Dang,Shantinagar,Dang | Shantinagar,6,P omission urea split (120-0-40),,3,3,3,3,7060.666666666667,884.7374375108884,6071.0,7775.0,7.066666666666666,120.0,0.0,40.0,,59.0,9.966666666666667,25355.666666666668,12288.666666666666,8266.666666666666,24.666666666666668,nsaf_maize_trials_2018
2018,Dang,Shantinagar,Dang | Shantinagar,7,N omission (0-60-40),,3,3,3,3,6429.0,795.0867877156556,5732.0,7295.0,6.433333333333334,0.0,60.0,40.0,,0.0,0.0,23155.666666666668,11000.0,7609.0,25.666666666666668,nsaf_maize_trials_2018
2018,Dang,Shantinagar,Dang | Shantinagar,8,Control (0-0-0),,3,3,3,3,5865.0,279.1200458584084,5553.0,6091.0,5.8999999999999995,0.0,0.0,0.0,,0.0,0.0,21754.0,10933.333333333334,6807.0,24.333333333333332,nsaf_maize_trials_2018
2018,Dang,Shantinagar,Dang | Shantinagar,9,NPK urea split V6/V10 (120-60-40),,3,3,3,3,7389.666666666667,958.1796978298659,6453.0,8368.0,7.3999999999999995,120.0,60.0,40.0,,61.666666666666664,12.700000000000001,25511.0,13628.666666666666,9012.0,28.0,nsaf_maize_trials_2018
2018,Doti,Chattiwan,Doti | Chattiwan,1,NPK urea split (120-60-40),,3,3,3,3,6628.333333333333,696.9256297004246,6177.0,7431.0,6.633333333333333,120.0,60.0,40.0,,55.0,7.797222223333333,25466.0,18355.333333333332,7344.333333333333,22.333333333333332,nsaf_maize_trials_2018
2018,Doti,Chattiwan,Doti | Chattiwan,2,NPK PCU basal (120-60-40),,3,3,3,3,6374.0,1684.1386522492737,4775.0,8132.0,6.366666666666667,120.0,60.0,40.0,,53.333333333333336,5.677777776666666,26477.666666666668,17210.666666666668,6955.0,21.0,nsaf_maize_trials_2018
2018,Doti,Chattiwan,Doti | Chattiwan,3,N60 PCU basal (60-60-40),,3,3,3,3,6526.0,509.7028546123712,6137.0,7103.0,6.5,60.0,60.0,40.0,,108.66666666666667,13.888888889999999,22310.666666666668,15499.666666666666,7133.0,21.333333333333332,nsaf_maize_trials_2018
2018,Doti,Chattiwan,Doti | Chattiwan,4,UDP basal (78-60-40),,3,3,3,3,6635.0,814.6649618094546,5700.0,7192.0,6.633333333333333,78.0,60.0,40.0,,85.0,12.081196581999999,28533.333333333332,20566.666666666668,7377.333333333333,22.666666666666668,nsaf_maize_trials_2018
2018,Doti,Chattiwan,Doti | Chattiwan,5,N60 urea split (60-60-40),,3,3,3,3,6888.666666666667,889.8451176094262,6267.0,7908.0,6.8999999999999995,60.0,60.0,40.0,6.0,114.66666666666667,19.93333333,24688.666666666668,18399.666666666668,7633.0,22.333333333333332,nsaf_maize_trials_2018
2018,Doti,Chattiwan,Doti | Chattiwan,6,P omission urea split (120-0-40),,3,3,3,3,7152.0,1445.3784971418386,5519.0,8267.0,7.166666666666667,120.0,0.0,40.0,,59.666666666666664,12.161111112,27388.666666666668,20133.0,7833.0,21.333333333333332,nsaf_maize_trials_2018
2018,Doti,Chattiwan,Doti | Chattiwan,7,N omission (0-60-40),,3,3,3,3,5561.333333333333,609.7592421057128,5052.0,6237.0,5.566666666666666,0.0,60.0,40.0,,0.0,0.0,20455.0,14856.0,6088.666666666667,21.333333333333332,nsaf_maize_trials_2018
2018,Doti,Chattiwan,Doti | Chattiwan,8,Control (0-0-0),,3,3,3,3,5692.666666666667,1772.7338585736252,4434.0,7720.0,5.666666666666667,0.0,0.0,0.0,,0.0,0.0,23944.0,15122.0,6188.666666666667,21.0,nsaf_maize_trials_2018
2018,Doti,Chattiwan,Doti | Chattiwan,9,NPK urea split V6/V10 (120-60-40),,3,3,3,3,7519.666666666667,442.4729746926172,7013.0,7830.0,7.5,120.0,60.0,40.0,,62.333333333333336,15.225000002333333,30555.333333333332,21010.666666666668,8255.333333333334,21.666666666666668,nsaf_maize_trials_2018
2018,Doti,Ghantesori,Doti | Ghantesori,1,NPK urea split (120-60-40),,3,3,3,3,8323.666666666666,528.3723434599254,7739.0,8767.0,8.333333333333334,120.0,60.0,40.0,,69.33333333333333,18.136111111,48966.666666666664,27510.666666666668,9177.333333333334,22.0,nsaf_maize_trials_2018
2018,Doti,Ghantesori,Doti | Ghantesori,2,NPK PCU basal (120-60-40),,3,3,3,3,7386.666666666667,1396.2486645770994,5848.0,8573.0,7.366666666666667,120.0,60.0,40.0,,61.333333333333336,10.327777776666666,46221.666666666664,25855.333333333332,8077.333333333333,21.333333333333332,nsaf_maize_trials_2018
2018,Doti,Ghantesori,Doti | Ghantesori,3,N60 PCU basal (60-60-40),,3,3,3,3,7037.0,1755.8539233091117,5395.0,8888.0,7.033333333333334,60.0,60.0,40.0,,117.33333333333333,14.827777777666666,46577.333333333336,24899.666666666668,7677.666666666667,21.0,nsaf_maize_trials_2018
2018,Doti,Ghantesori,Doti | Ghantesori,4,UDP basal (78-60-40),,3,3,3,3,8382.0,546.5116650173169,7937.0,8992.0,8.366666666666667,78.0,60.0,40.0,,107.33333333333333,28.64957265,53599.666666666664,28233.0,9010.666666666666,20.0,nsaf_maize_trials_2018
2018,Doti,Ghantesori,Doti | Ghantesori,5,N60 urea split (60-60-40),,3,3,3,3,8789.0,241.42907861316127,8513.0,8961.0,8.799999999999999,60.0,60.0,40.0,6.0,146.33333333333334,44.027777776666674,45622.0,27277.333333333332,9733.0,22.333333333333332,nsaf_maize_trials_2018
2018,Doti,Ghantesori,Doti | Ghantesori,6,P omission urea split (120-0-40),,3,3,3,3,7457.666666666667,1371.6123116002325,6258.0,8953.0,7.5,120.0,0.0,40.0,,62.333333333333336,10.919444445666665,43244.0,25488.666666666668,8300.0,22.666666666666668,nsaf_maize_trials_2018
2018,Doti,Ghantesori,Doti | Ghantesori,7,N omission (0-60-40),,3,3,3,3,7978.666666666667,714.4118793338567,7286.0,8713.0,7.966666666666666,0.0,60.0,40.0,,0.0,0.0,43477.333333333336,25010.666666666668,8577.333333333334,20.0,nsaf_maize_trials_2018
2018,Doti,Ghantesori,Doti | Ghantesori,8,Control (0-0-0),,3,3,3,3,6147.333333333333,1362.393604408555,5327.0,7720.0,6.133333333333333,0.0,0.0,0.0,,0.0,0.0,35855.333333333336,24822.0,6633.333333333333,20.333333333333332,nsaf_maize_trials_2018
2018,Doti,Ghantesori,Doti | Ghantesori,9,NPK urea split V6/V10 (120-60-40),,3,3,3,3,8714.0,208.45383181894258,8495.0,8910.0,8.700000000000001,120.0,60.0,40.0,,72.66666666666667,21.388888891000004,53833.333333333336,28221.666666666668,9566.333333333334,21.666666666666668,nsaf_maize_trials_2018
2018,Kavre,Anekot,Kavre | Anekot,1,NPK urea split (120-60-40),,3,3,3,3,6632.333333333333,1933.3094251395282,4787.0,8643.0,6.633333333333333,120.0,60.0,40.0,,55.333333333333336,19.1,20547.333333333332,16637.666666666668,6831.666666666667,16.666666666666668,nsaf_maize_trials_2018
2018,Kavre,Anekot,Kavre | Anekot,2,NPK PCU basal (120-60-40),,3,3,3,3,6286.0,1625.4196381242598,4938.0,8091.0,6.266666666666667,120.0,60.0,40.0,,52.333333333333336,16.219444444333334,23216.0,14863.333333333334,6412.333333333333,15.666666666666666,nsaf_maize_trials_2018
2018,Kavre,Anekot,Kavre | Anekot,3,N60 PCU basal (60-60-40),,3,3,3,3,5540.666666666667,906.8386479045395,4723.0,6516.0,5.533333333333334,60.0,60.0,40.0,,92.66666666666667,20.016666667666666,20937.666666666668,13432.333333333334,5701.333333333333,16.666666666666668,nsaf_maize_trials_2018
2018,Kavre,Anekot,Kavre | Anekot,4,UDP basal (78-60-40),,3,3,3,3,6126.333333333333,1818.7513115688282,5039.0,8226.0,6.099999999999999,78.0,60.0,40.0,,78.66666666666667,22.905982904,19447.666666666668,13620.0,6218.333333333333,15.333333333333334,nsaf_maize_trials_2018
2018,Kavre,Anekot,Kavre | Anekot,5,N60 urea split (60-60-40),,3,3,3,3,5898.333333333333,1108.0633255068653,5175.0,7174.0,5.8999999999999995,60.0,60.0,40.0,6.0,98.33333333333333,25.977777775666667,18537.666666666668,13868.333333333334,5990.666666666667,15.333333333333334,nsaf_maize_trials_2018
2018,Kavre,Anekot,Kavre | Anekot,6,P omission urea split (120-0-40),,3,3,3,3,6163.0,1686.3158067218608,4844.0,8063.0,6.166666666666667,120.0,0.0,40.0,,51.333333333333336,15.194444443333333,20022.333333333332,14691.666666666666,6271.666666666667,15.666666666666666,nsaf_maize_trials_2018
2018,Kavre,Anekot,Kavre | Anekot,7,N omission (0-60-40),,3,3,3,3,4996.333333333333,2464.763747975317,2276.0,7081.0,5.0,0.0,60.0,40.0,,0.0,0.0,16292.0,22169.666666666668,5104.666666666667,15.333333333333334,nsaf_maize_trials_2018
2018,Kavre,Anekot,Kavre | Anekot,8,Control (0-0-0),,3,3,3,3,4339.666666666667,712.854356326265,3517.0,4775.0,4.333333333333333,0.0,0.0,0.0,,0.0,0.0,14296.666666666666,11410.0,4487.666666666667,16.333333333333332,nsaf_maize_trials_2018
2018,Kavre,Anekot,Kavre | Anekot,9,NPK urea split V6/V10 (120-60-40),,3,3,3,3,6575.0,1417.6328861873938,5434.0,8162.0,6.566666666666666,120.0,60.0,40.0,,54.666666666666664,18.627777776666665,22168.333333333332,15119.0,6638.666666666667,15.0,nsaf_maize_trials_2018
2018,Kavre,Bhakundebesi,Kavre | Bhakundebesi,1,NPK urea split (120-60-40),,3,2,2,3,8127.666666666667,1184.0693954888513,6768.0,8932.0,8.133333333333333,120.0,60.0,40.0,,67.33333333333333,12.633333333333333,16048.0,15680.0,8466.666666666666,17.0,nsaf_maize_trials_2018
2018,Kavre,Bhakundebesi,Kavre | Bhakundebesi,2,NPK PCU basal (120-60-40),,3,2,2,3,7754.0,1246.3322189528762,6914.0,9186.0,7.766666666666667,120.0,60.0,40.0,,65.0,9.550000001,23173.333333333332,14956.666666666666,8016.666666666667,17.0,nsaf_maize_trials_2018
2018,Kavre,Bhakundebesi,Kavre | Bhakundebesi,3,N60 PCU basal (60-60-40),,3,2,2,3,7321.666666666667,1140.9072413361803,6651.0,8639.0,7.333333333333333,60.0,60.0,40.0,,122.0,11.861111112000001,21256.0,15976.666666666666,7500.0,16.333333333333332,nsaf_maize_trials_2018
2018,Kavre,Bhakundebesi,Kavre | Bhakundebesi,4,UDP basal (78-60-40),,3,2,2,3,7522.0,1798.17602030502,6318.0,9589.0,7.533333333333334,78.0,60.0,40.0,,96.33333333333333,11.692307692,21898.666666666668,12833.333333333334,7866.666666666667,18.333333333333332,nsaf_maize_trials_2018
2018,Kavre,Bhakundebesi,Kavre | Bhakundebesi,5,N60 urea split (60-60-40),,3,2,2,3,7953.0,880.2948369722499,6956.0,8623.0,7.966666666666666,60.0,60.0,40.0,6.0,132.66666666666666,22.383333332333336,16722.666666666668,14133.333333333334,8350.0,18.333333333333332,nsaf_maize_trials_2018
2018,Kavre,Bhakundebesi,Kavre | Bhakundebesi,6,P omission urea split (120-0-40),,3,2,2,3,8393.0,498.23789498591935,7953.0,8934.0,8.4,120.0,0.0,40.0,,69.66666666666667,14.858333336666666,17802.666666666668,13793.333333333334,8716.666666666666,17.333333333333332,nsaf_maize_trials_2018
2018,Kavre,Bhakundebesi,Kavre | Bhakundebesi,7,N omission (0-60-40),,3,2,2,3,7976.333333333333,552.00754825757,7390.0,8486.0,8.0,0.0,60.0,40.0,,0.0,0.0,18562.666666666668,15703.333333333334,8466.666666666666,19.0,nsaf_maize_trials_2018
2018,Kavre,Bhakundebesi,Kavre | Bhakundebesi,8,Control (0-0-0),,3,2,2,3,6610.0,163.3278910657944,6460.0,6784.0,6.633333333333333,0.0,0.0,0.0,,0.0,0.0,14274.666666666666,13933.333333333334,6850.0,17.0,nsaf_maize_trials_2018
2018,Kavre,Bhakundebesi,Kavre | Bhakundebesi,9,NPK urea split V6/V10 (120-60-40),,3,2,2,3,8342.333333333334,1174.4515031849262,7582.0,9695.0,8.366666666666665,120.0,60.0,40.0,,69.66666666666667,14.43611111,21021.333333333332,15283.333333333334,8683.333333333334,17.333333333333332,nsaf_maize_trials_2018
2018,Kavre,Rabiopi,Kavre | Rabiopi,1,NPK urea split (120-60-40),,3,3,3,3,9316.666666666666,863.8612928782798,8579.0,10267.0,9.333333333333334,120.0,60.0,40.0,,77.66666666666667,22.333333333333332,20810.666666666668,18561.666666666668,9166.666666666666,12.666666666666666,nsaf_maize_trials_2018
2018,Kavre,Rabiopi,Kavre | Rabiopi,2,NPK PCU basal (120-60-40),,3,3,3,2,10943.5,488.61078579990436,10598.0,11289.0,7.3,120.0,60.0,40.0,,60.666666666666664,33.74166667,20725.333333333332,17861.666666666668,9750.0,13.5,nsaf_maize_trials_2018
2018,Kavre,Rabiopi,Kavre | Rabiopi,3,N60 PCU basal (60-60-40),,3,3,3,3,10577.666666666666,689.7951386704125,9999.0,11341.0,10.566666666666668,60.0,60.0,40.0,,176.33333333333334,65.69444444666667,21205.333333333332,19436.666666666668,9916.666666666666,12.666666666666666,nsaf_maize_trials_2018
2018,Kavre,Rabiopi,Kavre | Rabiopi,4,UDP basal (78-60-40),,3,3,3,3,9121.666666666666,314.46833438890707,8883.0,9478.0,9.133333333333333,78.0,60.0,40.0,,117.0,31.867521366666665,20085.333333333332,17768.333333333332,9000.0,13.0,nsaf_maize_trials_2018
2018,Kavre,Rabiopi,Kavre | Rabiopi,5,N60 urea split (60-60-40),,3,3,3,3,9544.666666666666,2213.4609400966024,7912.0,12064.0,9.566666666666666,60.0,60.0,40.0,6.0,159.0,48.47777777666666,21365.333333333332,18211.666666666668,8750.0,12.0,nsaf_maize_trials_2018
2018,Kavre,Rabiopi,Kavre | Rabiopi,6,P omission urea split (120-0-40),,3,3,3,3,9125.666666666666,454.5704932497636,8628.0,9519.0,9.1,120.0,0.0,40.0,,76.0,20.747222223333335,18965.333333333332,17150.0,8916.666666666666,12.333333333333334,nsaf_maize_trials_2018
2018,Kavre,Rabiopi,Kavre | Rabiopi,7,N omission (0-60-40),,3,3,3,3,8972.333333333334,448.89234047077827,8678.0,9489.0,9.0,0.0,60.0,40.0,,0.0,0.0,18656.0,18725.0,8916.666666666666,13.333333333333334,nsaf_maize_trials_2018
2018,Kavre,Rabiopi,Kavre | Rabiopi,8,Control (0-0-0),,3,3,3,3,6636.0,459.9967391188768,6119.0,7000.0,6.633333333333333,0.0,0.0,0.0,,0.0,0.0,14730.666666666666,12168.333333333334,6583.333333333333,13.333333333333334,nsaf_maize_trials_2018
2018,Kavre,Rabiopi,Kavre | Rabiopi,9,NPK urea split V6/V10 (120-60-40),,3,3,3,3,39913.666666666664,52114.8596883205,9570.0,100090.0,39.93,120.0,60.0,40.0,,332.6666666666667,277.3138888766667,21845.333333333332,18911.666666666668,9766.666666666666,12.666666666666666,nsaf_maize_trials_2018
2018,Palpa,Chidipani,Palpa | Chidipani,1,NPK urea split (120-60-40),,2,2,2,2,7165.0,922.067242667258,6513.0,7817.0,7.15,120.0,60.0,40.0,,59.5,25.254166669999996,18033.0,12838.5,8000.0,,nsaf_maize_trials_2018
