year,adm1,adm2,site,treatment_code,treatment,treatment_group,n_obs,n_trials,n_farmers,n_yield,mean_yield_kg_ha,sd_yield_kg_ha,min_yield_kg_ha,max_yield_kg_ha,mean_yield_t_ha,mean_N_fertilizer_kg_ha,mean_P2O5_fertilizer_kg_ha,mean_K2O_fertilizer_kg_ha,mean_organic_fertilizer_t_ha,mean_PFPN_kg_grain_per_kg_N,mean_AE_N_kg_grain_per_kg_N,mean_straw_yield_kg_ha,mean_cob_yield_kg_ha,mean_grain_yield_raw_kg_ha,mean_grain_moisture_pct,source_datasets,treatment_lc,study,variety,stage,stage_name,treatment_role,N_kg_ha,P2O5_kg_ha,K2O_kg_ha,FYM_t_ha,mineral_N_rate_response,government_reference,AE_N_applicable,PFP_N_applicable,government_reference_yield_kg_ha,government_reference_N_kg_ha,government_reference_available,relative_yield_to_government_reference_pct,yield_response_vs_government_reference_kg_ha,N_rate_difference_vs_government_reference_kg_ha,potential_mineral_N_reduction_applicable,potential_mineral_N_reduction_kg_ha,N0_PK_reference_yield_kg_ha,yield_response_to_N_kg_ha,AE_N_kg_grain_per_kg_N,PFP_N_kg_grain_per_kg_N
2019,Dang,Laxmipur,Dang | Laxmipur,A4,A4,A block,2,2,2,2,9598.5,654.0737725975565,9136.0,10061.0,9.5985,,,,,,,18500.0,11110.0,10533.5,19.8,maize_postharvest_2019,a4,2019 Hybrid strategy block,Hybrid,6,Efficiency and nutrient-management alternatives,Hybrid PCU N60-P60-K40,60.0,60.0,40.0,0.0,False,False,False,True,12006.5,120.0,True,79.94419689334944,-2408.0,-60.0,True,0.0,,,,159.975
2019,Dang,Laxmipur,Dang | Laxmipur,A5,A5,A block,2,2,2,2,9329.0,175.36248173426378,9205.0,9453.0,9.329,,,,,,,21000.0,10100.0,10166.5,19.25,maize_postharvest_2019,a5,2019 Hybrid strategy block,Hybrid,6,Efficiency and nutrient-management alternatives,Hybrid UDP N78-P60-K40,78.0,60.0,40.0,0.0,False,False,False,True,12006.5,120.0,True,77.69957939449465,-2677.5,-42.0,True,0.0,,,,119.6025641025641
2019,Dang,Laxmipur,Dang | Laxmipur,A2,A2,A block,2,2,2,2,12567.5,980.7571055057414,11874.0,13261.0,12.5675,,,,,,,20850.0,16133.0,14250.0,22.4,maize_postharvest_2019,a2,2019 Hybrid strategy block,Hybrid,6,Efficiency and nutrient-management alternatives,Hybrid FYM 6 t/ha + N120-P60-K40,120.0,60.0,40.0,6.0,False,False,False,False,12006.5,120.0,True,104.67246907924874,561.0,0.0,False,,,,,
2019,Dang,Laxmipur,Dang | Laxmipur,A3,A3,A block,2,2,2,2,11502.5,470.2260094890541,11170.0,11835.0,11.5025,,,,,,,20166.5,14683.5,12350.0,21.6,maize_postharvest_2019,a3,2019 Hybrid strategy block,Hybrid,6,Efficiency and nutrient-management alternatives,Hybrid Zn + N120-P60-K40,120.0,60.0,40.0,0.0,False,False,False,True,12006.5,120.0,True,95.80227376837546,-504.0,0.0,False,,,,,95.85416666666667
2019,Dang,Panchakule,Dang | Panchakule,A1,A1,A block,1,1,1,1,6889.0,,6889.0,6889.0,6.889,,,,,,,24233.0,19497.0,7493.0,19.1,maize_postharvest_2019,a1,2019 Hybrid strategy block,Hybrid,4,Government-recommended NPK reference,Hybrid N120-P60-K40,120.0,60.0,40.0,0.0,False,True,False,True,6889.0,120.0,True,100.0,0.0,0.0,False,,,,,57.40833333333333
2019,Dang,Panchakule,Dang | Panchakule,A4,A4,A block,1,1,1,1,10248.0,,10248.0,10248.0,10.248,,,,,,,17420.0,15703.0,11133.0,19.0,maize_postharvest_2019,a4,2019 Hybrid strategy block,Hybrid,6,Efficiency and nutrient-management alternatives,Hybrid PCU N60-P60-K40,60.0,60.0,40.0,0.0,False,False,False,True,6889.0,120.0,True,148.75889098562925,3359.0,-60.0,True,60.0,,,,170.8
2019,Dang,Panchakule,Dang | Panchakule,A5,A5,A block,1,1,1,1,6391.0,,6391.0,6391.0,6.391,,,,,,,13900.0,12500.0,6927.0,18.8,maize_postharvest_2019,a5,2019 Hybrid strategy block,Hybrid,6,Efficiency and nutrient-management alternatives,Hybrid UDP N78-P60-K40,78.0,60.0,40.0,0.0,False,False,False,True,6889.0,120.0,True,92.7710843373494,-498.0,-42.0,True,0.0,,,,81.93589743589743
2019,Dang,Panchakule,Dang | Panchakule,A2,A2,A block,1,1,1,1,6716.0,,6716.0,6716.0,6.716,,,,,,,18700.0,17167.0,7297.0,19.0,maize_postharvest_2019,a2,2019 Hybrid strategy block,Hybrid,6,Efficiency and nutrient-management alternatives,Hybrid FYM 6 t/ha + N120-P60-K40,120.0,60.0,40.0,6.0,False,False,False,False,6889.0,120.0,True,97.48875018144868,-173.0,0.0,False,,,,,
2019,Dang,Panchakule,Dang | Panchakule,A3,A3,A block,1,1,1,1,7298.0,,7298.0,7298.0,7.298,,,,,,,17833.0,14433.0,7890.0,18.6,maize_postharvest_2019,a3,2019 Hybrid strategy block,Hybrid,6,Efficiency and nutrient-management alternatives,Hybrid Zn + N120-P60-K40,120.0,60.0,40.0,0.0,False,False,False,True,6889.0,120.0,True,105.93700101611265,409.0,0.0,False,,,,,60.81666666666667
2019,Dang,Purandhara,Dang | Purandhara,A1,A1,A block,2,2,2,2,6578.5,594.6768029778865,6158.0,6999.0,6.5785,,,,,,,14246.5,14511.5,7510.0,22.95,maize_postharvest_2019,a1,2019 Hybrid strategy block,Hybrid,4,Government-recommended NPK reference,Hybrid N120-P60-K40,120.0,60.0,40.0,0.0,False,True,False,True,6578.5,120.0,True,100.0,0.0,0.0,False,,,,,54.82083333333333
2019,Dang,Purandhara,Dang | Purandhara,A4,A4,A block,2,2,2,2,7769.5,3346.7363953559293,5403.0,10136.0,7.769499999999999,,,,,,,19708.5,12891.5,8450.0,19.9,maize_postharvest_2019,a4,2019 Hybrid strategy block,Hybrid,6,Efficiency and nutrient-management alternatives,Hybrid PCU N60-P60-K40,60.0,60.0,40.0,0.0,False,False,False,True,6578.5,120.0,True,118.10443110131489,1191.0,-60.0,True,60.0,,,,129.49166666666667
2019,Dang,Purandhara,Dang | Purandhara,A5,A5,A block,2,2,2,2,6634.5,1956.564463543177,5251.0,8018.0,6.634500000000001,,,,,,,18420.0,12251.5,7163.5,19.0,maize_postharvest_2019,a5,2019 Hybrid strategy block,Hybrid,6,Efficiency and nutrient-management alternatives,Hybrid UDP N78-P60-K40,78.0,60.0,40.0,0.0,False,False,False,True,6578.5,120.0,True,100.85125788553621,56.0,-42.0,True,42.0,,,,85.0576923076923
2019,Dang,Purandhara,Dang | Purandhara,A2,A2,A block,2,2,2,2,8186.0,3348.8577156994893,5818.0,10554.0,8.186,,,,,,,22375.0,12103.5,9567.0,22.85,maize_postharvest_2019,a2,2019 Hybrid strategy block,Hybrid,6,Efficiency and nutrient-management alternatives,Hybrid FYM 6 t/ha + N120-P60-K40,120.0,60.0,40.0,6.0,False,False,False,False,6578.5,120.0,True,124.4356616249905,1607.5,0.0,False,,,,,
2019,Dang,Purandhara,Dang | Purandhara,A3,A3,A block,2,2,2,2,7935.5,1078.337841309485,7173.0,8698.0,7.9355,,,,,,,21000.0,15393.5,9200.0,23.75,maize_postharvest_2019,a3,2019 Hybrid strategy block,Hybrid,6,Efficiency and nutrient-management alternatives,Hybrid Zn + N120-P60-K40,120.0,60.0,40.0,0.0,False,False,False,True,6578.5,120.0,True,120.62780269058295,1357.0,0.0,False,,,,,66.12916666666666
2019,Dang,Shantinagar,Dang | Shantinagar,A1,A1,A block,2,2,2,2,8174.5,584.7773080412748,7761.0,8588.0,8.1745,,,,,,,21717.0,15167.0,10316.5,30.200000000000003,maize_postharvest_2019,a1,2019 Hybrid strategy block,Hybrid,4,Government-recommended NPK reference,Hybrid N120-P60-K40,120.0,60.0,40.0,0.0,False,True,False,True,8174.5,120.0,True,100.0,0.0,0.0,False,,,,,68.12083333333334
2019,Dang,Shantinagar,Dang | Shantinagar,A4,A4,A block,2,2,2,2,7289.5,362.74577874869885,7033.0,7546.0,7.2895,,,,,,,20333.5,14666.5,9248.5,30.6,maize_postharvest_2019,a4,2019 Hybrid strategy block,Hybrid,6,Efficiency and nutrient-management alternatives,Hybrid PCU N60-P60-K40,60.0,60.0,40.0,0.0,False,False,False,True,8174.5,120.0,True,89.1736497645116,-885.0,-60.0,True,0.0,,,,121.49166666666666
2019,Dang,Shantinagar,Dang | Shantinagar,A5,A5,A block,2,2,2,2,8054.5,463.1549416771886,7727.0,8382.0,8.0545,,,,,,,21008.5,15833.5,10216.5,30.65,maize_postharvest_2019,a5,2019 Hybrid strategy block,Hybrid,6,Efficiency and nutrient-management alternatives,Hybrid UDP N78-P60-K40,78.0,60.0,40.0,0.0,False,False,False,True,8174.5,120.0,True,98.53202030705242,-120.0,-42.0,True,42.0,,,,103.26282051282051
2019,Dang,Shantinagar,Dang | Shantinagar,A2,A2,A block,2,2,2,2,7606.0,332.3401871576773,7371.0,7841.0,7.606,,,,,,,21666.5,14970.0,9666.5,30.75,maize_postharvest_2019,a2,2019 Hybrid strategy block,Hybrid,6,Efficiency and nutrient-management alternatives,Hybrid FYM 6 t/ha + N120-P60-K40,120.0,60.0,40.0,6.0,False,False,False,False,8174.5,120.0,True,93.04544620466083,-568.5,0.0,False,,,,,
2019,Dang,Shantinagar,Dang | Shantinagar,A3,A3,A block,2,2,2,2,7813.0,393.1513703397204,7535.0,8091.0,7.813,,,,,,,12266.5,15167.0,9616.5,28.45,maize_postharvest_2019,a3,2019 Hybrid strategy block,Hybrid,6,Efficiency and nutrient-management alternatives,Hybrid Zn + N120-P60-K40,120.0,60.0,40.0,0.0,False,False,False,True,8174.5,120.0,True,95.57771117499541,-361.5,0.0,False,,,,,65.10833333333333
2019,Dang,Shreegau,Dang | Shreegau,A1,A1,A block,2,2,2,2,9604.0,623.668181006535,9163.0,10045.0,9.604,,,,,,,24866.5,19333.5,10200.0,17.15,maize_postharvest_2019,a1,2019 Hybrid strategy block,Hybrid,4,Government-recommended NPK reference,Hybrid N120-P60-K40,120.0,60.0,40.0,0.0,False,True,False,True,9604.0,120.0,True,100.0,0.0,0.0,False,,,,,80.03333333333333
2019,Dang,Shreegau,Dang | Shreegau,A4,A4,A block,2,2,2,2,7816.5,1054.2962107491423,7071.0,8562.0,7.8165,,,,,,,22017.0,15575.0,8316.5,17.299999999999997,maize_postharvest_2019,a4,2019 Hybrid strategy block,Hybrid,6,Efficiency and nutrient-management alternatives,Hybrid PCU N60-P60-K40,60.0,60.0,40.0,0.0,False,False,False,True,9604.0,120.0,True,81.38796334860474,-1787.5,-60.0,True,0.0,,,,130.275
2019,Dang,Shreegau,Dang | Shreegau,A5,A5,A block,2,2,2,2,7457.0,1243.0937213259506,6578.0,8336.0,7.457000000000001,,,,,,,19083.5,15800.0,7908.5,17.05,maize_postharvest_2019,a5,2019 Hybrid strategy block,Hybrid,6,Efficiency and nutrient-management alternatives,Hybrid UDP N78-P60-K40,78.0,60.0,40.0,0.0,False,False,False,True,9604.0,120.0,True,77.64473136193253,-2147.0,-42.0,True,0.0,,,,95.6025641025641
2019,Dang,Shreegau,Dang | Shreegau,A2,A2,A block,2,2,2,2,8040.0,255.9726547895302,7859.0,8221.0,8.04,,,,,,,23833.5,15616.5,8550.0,17.25,maize_postharvest_2019,a2,2019 Hybrid strategy block,Hybrid,6,Efficiency and nutrient-management alternatives,Hybrid FYM 6 t/ha + N120-P60-K40,120.0,60.0,40.0,6.0,False,False,False,False,9604.0,120.0,True,83.71511870054144,-1564.0,0.0,False,,,,,
2019,Dang,Shreegau,Dang | Shreegau,A3,A3,A block,2,2,2,2,8680.5,1040.1540751254115,7945.0,9416.0,8.6805,,,,,,,22958.5,17233.0,9208.0,17.05,maize_postharvest_2019,a3,2019 Hybrid strategy block,Hybrid,6,Efficiency and nutrient-management alternatives,Hybrid Zn + N120-P60-K40,120.0,60.0,40.0,0.0,False,False,False,True,9604.0,120.0,True,90.38421491045398,-923.5,0.0,False,,,,,72.3375
2019,Doti,Chhatiwan,Doti | Chhatiwan,A1,A1,A block,1,1,1,1,7456.0,,7456.0,7456.0,7.456,,,,,,,21711.0,12222.0,8888.0,28.7,maize_postharvest_2019,a1,2019 Hybrid strategy block,Hybrid,4,Government-recommended NPK reference,Hybrid N120-P60-K40,120.0,60.0,40.0,0.0,False,True,False,True,7456.0,120.0,True,100.0,0.0,0.0,False,,,,,62.13333333333333
2019,Doti,Chhatiwan,Doti | Chhatiwan,A4,A4,A block,1,1,1,1,6867.0,,6867.0,6867.0,6.867,,,,,,,13503.0,11944.0,8222.0,29.0,maize_postharvest_2019,a4,2019 Hybrid strategy block,Hybrid,6,Efficiency and nutrient-management alternatives,Hybrid PCU N60-P60-K40,60.0,60.0,40.0,0.0,False,False,False,True,7456.0,120.0,True,92.10032188841201,-589.0,-60.0,True,0.0,,,,114.45
2019,Doti,Chhatiwan,Doti | Chhatiwan,A5,A5,A block,1,1,1,1,7195.0,,7195.0,7195.0,7.195,,,,,,,14615.0,10981.0,8577.0,28.7,maize_postharvest_2019,a5,2019 Hybrid strategy block,Hybrid,6,Efficiency and nutrient-management alternatives,Hybrid UDP N78-P60-K40,78.0,60.0,40.0,0.0,False,False,False,True,7456.0,120.0,True,96.49946351931331,-261.0,-42.0,True,42.0,,,,92.24358974358974
2019,Doti,Chhatiwan,Doti | Chhatiwan,A2,A2,A block,1,1,1,1,6621.0,,6621.0,6621.0,6.621,,,,,,,20500.0,10555.0,7806.0,27.9,maize_postharvest_2019,a2,2019 Hybrid strategy block,Hybrid,6,Efficiency and nutrient-management alternatives,Hybrid FYM 6 t/ha + N120-P60-K40,120.0,60.0,40.0,6.0,False,False,False,False,7456.0,120.0,True,88.80096566523605,-835.0,0.0,False,,,,,
2019,Doti,Chhatiwan,Doti | Chhatiwan,A3,A3,A block,1,1,1,1,7249.41,,7249.41,7249.41,7.24941,,,,,,,22222.0,11222.0,8666.0,28.9,maize_postharvest_2019,a3,2019 Hybrid strategy block,Hybrid,6,Efficiency and nutrient-management alternatives,Hybrid Zn + N120-P60-K40,120.0,60.0,40.0,0.0,False,False,False,True,7456.0,120.0,True,97.22921137339056,-206.59000000000015,0.0,False,,,,,60.41175
2019,Doti,Dipayal,Doti | Dipayal,A1,A1,A block,1,1,1,1,7765.0,,7765.0,7765.0,7.765,,,,,,,12922.0,9433.0,8777.0,24.8,maize_postharvest_2019,a1,2019 Hybrid strategy block,Hybrid,4,Government-recommended NPK reference,Hybrid N120-P60-K40,120.0,60.0,40.0,0.0,False,True,False,True,7765.0,120.0,True,100.0,0.0,0.0,False,,,,,64.70833333333333
2019,Doti,Dipayal,Doti | Dipayal,A4,A4,A block,1,1,1,1,6556.0,,6556.0,6556.0,6.556,,,,,,,12444.0,10111.0,7888.0,27.2,maize_postharvest_2019,a4,2019 Hybrid strategy block,Hybrid,6,Efficiency and nutrient-management alternatives,Hybrid PCU N60-P60-K40,60.0,60.0,40.0,0.0,False,False,False,True,7765.0,120.0,True,84.43013522215068,-1209.0,-60.0,True,0.0,,,,109.26666666666667
2019,Doti,Dipayal,Doti | Dipayal,A5,A5,A block,1,1,1,1,7992.0,,7992.0,7992.0,7.992,,,,,,,15733.0,11066.0,8777.0,22.6,maize_postharvest_2019,a5,2019 Hybrid strategy block,Hybrid,6,Efficiency and nutrient-management alternatives,Hybrid UDP N78-P60-K40,78.0,60.0,40.0,0.0,False,False,False,True,7765.0,120.0,True,102.92337411461688,227.0,-42.0,True,42.0,,,,102.46153846153847
2019,Doti,Dipayal,Doti | Dipayal,A2,A2,A block,1,1,1,1,8055.0,,8055.0,8055.0,8.055,,,,,,,11444.0,9888.0,9291.0,26.3,maize_postharvest_2019,a2,2019 Hybrid strategy block,Hybrid,6,Efficiency and nutrient-management alternatives,Hybrid FYM 6 t/ha + N120-P60-K40,120.0,60.0,40.0,6.0,False,False,False,False,7765.0,120.0,True,103.73470701867353,290.0,0.0,False,,,,,
2019,Doti,Dipayal,Doti | Dipayal,A3,A3,A block,1,1,1,1,9557.0,,9557.0,9557.0,9.557,,,,,,,16066.0,12444.0,10111.0,19.5,maize_postharvest_2019,a3,2019 Hybrid strategy block,Hybrid,6,Efficiency and nutrient-management alternatives,Hybrid Zn + N120-P60-K40,120.0,60.0,40.0,0.0,False,False,False,True,7765.0,120.0,True,123.07791371538957,1792.0,0.0,False,,,,,79.64166666666667
2019,Doti,Ghanteshwor,Doti | Ghanteshwor,A1,A1,A block,3,3,3,3,8365.583333333334,1400.6285270668072,7045.75,9835.0,8.365583333333333,,,,,,,34020.333333333336,18703.33333333333,9259.256666666666,23.133333333333336,maize_postharvest_2019,a1,2019 Hybrid strategy block,Hybrid,4,Government-recommended NPK reference,Hybrid N120-P60-K40,120.0,60.0,40.0,0.0,False,True,False,True,8365.583333333334,120.0,True,100.0,0.0,0.0,False,,,,,69.71319444444445
2019,Doti,Ghanteshwor,Doti | Ghanteshwor,A4,A4,A block,3,3,3,3,8119.973333333332,490.4093006187111,7698.0,8658.0,8.119973333333334,,,,,,,28372.74,15073.813333333334,8988.553333333333,23.2,maize_postharvest_2019,a4,2019 Hybrid strategy block,Hybrid,6,Efficiency and nutrient-management alternatives,Hybrid PCU N60-P60-K40,60.0,60.0,40.0,0.0,False,False,False,True,8365.583333333334,120.0,True,97.06404215685296,-245.6100000000015,-60.0,True,60.0,,,,135.33288888888887
2019,Doti,Ghanteshwor,Doti | Ghanteshwor,A5,A5,A block,3,3,3,3,36223.18,49169.5817445827,7669.54,92999.0,36.22318,,,,,,,27996.0,14925.406666666668,9128.48,22.3,maize_postharvest_2019,a5,2019 Hybrid strategy block,Hybrid,6,Efficiency and nutrient-management alternatives,Hybrid UDP N78-P60-K40,78.0,60.0,40.0,0.0,False,False,False,True,8365.583333333334,120.0,True,433.0024405550519,27857.596666666665,-42.0,True,42.0,,,,464.3997435897436
2019,Doti,Ghanteshwor,Doti | Ghanteshwor,A2,A2,A block,3,3,3,3,7890.006666666667,483.3144319522574,7332.02,8178.0,7.890006666666667,,,,,,,28840.626666666667,19370.22,8766.293333333333,23.266666666666666,maize_postharvest_2019,a2,2019 Hybrid strategy block,Hybrid,6,Efficiency and nutrient-management alternatives,Hybrid FYM 6 t/ha + N120-P60-K40,120.0,60.0,40.0,6.0,False,False,False,False,8365.583333333334,120.0,True,94.3150806379312,-475.5766666666668,0.0,False,,,,,
2019,Doti,Ghanteshwor,Doti | Ghanteshwor,A3,A3,A block,3,3,3,3,7544.333333333333,647.8713864134867,6801.0,7989.0,7.544333333333333,,,,,,,26118.666666666668,14370.073333333334,8389.96,23.46666666666667,maize_postharvest_2019,a3,2019 Hybrid strategy block,Hybrid,6,Efficiency and nutrient-management alternatives,Hybrid Zn + N120-P60-K40,120.0,60.0,40.0,0.0,False,False,False,True,8365.583333333334,120.0,True,90.18299182165019,-821.2500000000009,0.0,False,,,,,62.86944444444444
2019,Kavre,Bhakundebesi,Kavre | Bhakundebesi,A1,A1,A block,1,1,1,1,5441.86,,5441.86,5441.86,5.441859999999999,,,,,,,19816.67,7833.33,6000.0,22.0,maize_postharvest_2019,a1,2019 Hybrid strategy block,Hybrid,4,Government-recommended NPK reference,Hybrid N120-P60-K40,120.0,60.0,40.0,0.0,False,True,False,True,5441.86,120.0,True,100.0,0.0,0.0,False,,,,,45.34883333333333
2019,Kavre,Bhakundebesi,Kavre | Bhakundebesi,A4,A4,A block,1,1,1,1,6507.558,,6507.558,6507.558,6.507558,,,,,,,22408.33,9062.5,6833.33,18.1,maize_postharvest_2019,a4,2019 Hybrid strategy block,Hybrid,6,Efficiency and nutrient-management alternatives,Hybrid PCU N60-P60-K40,60.0,60.0,40.0,0.0,False,False,False,True,5441.86,120.0,True,119.58334099002916,1065.6980000000003,-60.0,True,60.0,,,,108.4593
2019,Kavre,Bhakundebesi,Kavre | Bhakundebesi,A5,A5,A block,1,1,1,1,7176.599,,7176.599,7176.599,7.176599,,,,,,,22633.33,10137.5,7812.5,21.0,maize_postharvest_2019,a5,2019 Hybrid strategy block,Hybrid,6,Efficiency and nutrient-management alternatives,Hybrid UDP N78-P60-K40,78.0,60.0,40.0,0.0,False,False,False,True,5441.86,120.0,True,131.87768520322098,1734.7390000000005,-42.0,True,42.0,,,,92.00767948717949
2019,Kavre,Bhakundebesi,Kavre | Bhakundebesi,A2,A2,A block,1,1,1,1,4936.434,,4936.434,4936.434,4.936434,,,,,,,23750.0,7000.0,5333.33,20.4,maize_postharvest_2019,a2,2019 Hybrid strategy block,Hybrid,6,Efficiency and nutrient-management alternatives,Hybrid FYM 6 t/ha + N120-P60-K40,120.0,60.0,40.0,6.0,False,False,False,False,5441.86,120.0,True,90.71225647113305,-505.4259999999995,0.0,False,,,,,
2019,Kavre,Bhakundebesi,Kavre | Bhakundebesi,A3,A3,A block,1,1,1,1,5691.06,,5691.06,5691.06,5.69106,,,,,,,20625.0,7725.0,6187.5,20.9,maize_postharvest_2019,a3,2019 Hybrid strategy block,Hybrid,6,Efficiency and nutrient-management alternatives,Hybrid Zn + N120-P60-K40,120.0,60.0,40.0,0.0,False,False,False,True,5441.86,120.0,True,104.57931663071084,249.20000000000073,0.0,False,,,,,47.42550000000001
2019,Makwanpur,,Makwanpur | ,A1,A1,A block,1,1,1,1,6932.01,,6932.01,6932.01,6.93201,,,,,,,22333.33,12333.33,7433.33,19.8,maize_postharvest_2019,a1,2019 Hybrid strategy block,Hybrid,4,Government-recommended NPK reference,Hybrid N120-P60-K40,120.0,60.0,40.0,0.0,False,True,False,True,6932.01,120.0,True,100.0,0.0,0.0,False,,,,,57.76675
2019,Makwanpur,,Makwanpur | ,A4,A4,A block,1,1,1,1,6605.62,,6605.62,6605.62,6.60562,,,,,,,25000.0,12083.33,7083.33,19.8,maize_postharvest_2019,a4,2019 Hybrid strategy block,Hybrid,6,Efficiency and nutrient-management alternatives,Hybrid PCU N60-P60-K40,60.0,60.0,40.0,0.0,False,False,False,True,6932.01,120.0,True,95.29155324357582,-326.3900000000003,-60.0,True,60.0,,,,110.09366666666666
2019,Makwanpur,,Makwanpur | ,A5,A5,A block,1,1,1,1,6761.04,,6761.04,6761.04,6.76104,,,,,,,27500.0,12250.0,7250.0,19.8,maize_postharvest_2019,a5,2019 Hybrid strategy block,Hybrid,6,Efficiency and nutrient-management alternatives,Hybrid UDP N78-P60-K40,78.0,60.0,40.0,0.0,False,False,False,True,6932.01,120.0,True,97.5336157910909,-170.97000000000025,-42.0,True,42.0,,,,86.67999999999999
2019,Makwanpur,,Makwanpur | ,A2,A2,A block,1,1,1,1,6061.62,,6061.62,6061.62,6.06162,,,,,,,26666.67,11683.33,6500.0,19.8,maize_postharvest_2019,a2,2019 Hybrid strategy block,Hybrid,6,Efficiency and nutrient-management alternatives,Hybrid FYM 6 t/ha + N120-P60-K40,120.0,60.0,40.0,6.0,False,False,False,False,6932.01,120.0,True,87.4439015523636,-870.3900000000003,0.0,False,,,,,
2019,Makwanpur,,Makwanpur | ,A3,A3,A block,1,1,1,1,6434.65,,6434.65,6434.65,6.43465,,,,,,,25833.33,12233.33,6900.0,19.8,maize_postharvest_2019,a3,2019 Hybrid strategy block,Hybrid,6,Efficiency and nutrient-management alternatives,Hybrid Zn + N120-P60-K40,120.0,60.0,40.0,0.0,False,False,False,True,6932.01,120.0,True,92.82516903466671,-497.3600000000006,0.0,False,,,,,53.62208333333333
2019,Nuwakot,,Nuwakot | ,A1,A1,A block,2,2,1,2,6527.903,0.004242640687662,6527.9,6527.906,6.527903,,,,,,,22333.33,10333.33,7000.0,19.8,maize_postharvest_2019,a1,2019 Hybrid strategy block,Hybrid,4,Government-recommended NPK reference,Hybrid N120-P60-K40,120.0,60.0,40.0,0.0,False,True,False,True,6527.903,120.0,True,100.0,0.0,0.0,False,,,,,54.39919166666667
2019,Nuwakot,,Nuwakot | ,A4,A4,A block,2,2,1,2,7911.2,0.0,7911.2,7911.2,7.9112,,,,,,,25000.0,12083.33,8483.66,19.8,maize_postharvest_2019,a4,2019 Hybrid strategy block,Hybrid,6,Efficiency and nutrient-management alternatives,Hybrid PCU N60-P60-K40,60.0,60.0,40.0,0.0,False,False,False,True,6527.903,120.0,True,121.1905262685429,1383.2969999999996,-60.0,True,60.0,,,,131.85333333333332
2019,Nuwakot,,Nuwakot | ,A5,A5,A block,2,2,1,2,8268.68,0.0,8268.68,8268.68,8.26868,,,,,,,27500.0,12500.0,8866.6685,19.8,maize_postharvest_2019,a5,2019 Hybrid strategy block,Hybrid,6,Efficiency and nutrient-management alternatives,Hybrid UDP N78-P60-K40,78.0,60.0,40.0,0.0,False,False,False,True,6527.903,120.0,True,126.66671058071788,1740.777,-42.0,True,42.0,,,,106.00871794871796
2019,Nuwakot,,Nuwakot | ,A2,A2,A block,2,2,1,2,9170.155,0.0,9170.155,9170.155,9.170155,,,,,,,26666.67,13500.0,9833.33,19.8,maize_postharvest_2019,a2,2019 Hybrid strategy block,Hybrid,6,Efficiency and nutrient-management alternatives,Hybrid FYM 6 t/ha + N120-P60-K40,120.0,60.0,40.0,6.0,False,False,False,False,6527.903,120.0,True,140.47627545936268,2642.2520000000004,0.0,False,,,,,
2019,Nuwakot,,Nuwakot | ,A3,A3,A block,2,2,1,2,7351.67,0.0,7351.67,7351.67,7.35167,,,,,,,25833.33,11150.0,7883.33,19.8,maize_postharvest_2019,a3,2019 Hybrid strategy block,Hybrid,6,Efficiency and nutrient-management alternatives,Hybrid Zn + N120-P60-K40,120.0,60.0,40.0,0.0,False,False,False,True,6527.903,120.0,True,112.61916728848452,823.7669999999998,0.0,False,,,,,61.26391666666667
2019,Palpa,Devinagar,Palpa | Devinagar,A1,A1,A block,1,1,1,1,9681.212121,,9681.212121,9681.212121,9.681212121,,,,,,,19000.0,18333.3333,10866.66667,21.6,maize_postharvest_2019,a1,2019 Hybrid strategy block,Hybrid,4,Government-recommended NPK reference,Hybrid N120-P60-K40,120.0,60.0,40.0,0.0,False,True,False,True,9681.212121,120.0,True,100.0,0.0,0.0,False,,,,,80.67676767500001
2019,Palpa,Devinagar,Palpa | Devinagar,A4,A4,A block,1,1,1,1,9903.484848,,9903.484848,9903.484848,9.903484848,,,,,,,19333.33333,15000.0,8863.333333,20.7,maize_postharvest_2019,a4,2019 Hybrid strategy block,Hybrid,6,Efficiency and nutrient-management alternatives,Hybrid PCU N60-P60-K40,60.0,60.0,40.0,0.0,False,False,False,True,9681.212121,120.0,True,102.29591836458016,222.27272699999958,-60.0,True,60.0,,,,165.0580808
2019,Palpa,Devinagar,Palpa | Devinagar,A5,A5,A block,1,1,1,1,9903.484848,,9903.484848,9903.484848,9.903484848,,,,,,,17333.33333,17000.0,10866.66667,19.8,maize_postharvest_2019,a5,2019 Hybrid strategy block,Hybrid,6,Efficiency and nutrient-management alternatives,Hybrid UDP N78-P60-K40,78.0,60.0,40.0,0.0,False,False,False,True,9681.212121,120.0,True,102.29591836458016,222.27272699999958,-42.0,True,42.0,,,,126.96775446153846
2019,Palpa,Devinagar,Palpa | Devinagar,A2,A2,A block,1,1,1,1,9850.909091,,9850.909091,9850.909091,9.850909091,,,,,,,20333.33333,17833.3333,11466.66667,24.4,maize_postharvest_2019,a2,2019 Hybrid strategy block,Hybrid,6,Efficiency and nutrient-management alternatives,Hybrid FYM 6 t/ha + N120-P60-K40,120.0,60.0,40.0,6.0,False,False,False,False,9681.212121,120.0,True,101.75284838178374,169.69696999999906,0.0,False,,,,,
