province,district,palika,lat,lon,ph,om_pct,n_total_pct,p_olsen_mg_kg,k_exch_mg_kg,sand_pct,clay_pct,silt_pct,maize_urea_total,maize_dap,maize_mop,dsm_source,dsm_imputed,dsm_imputation_n_neighbors,dsm_imputation_method,predicted_AE_N,INS_kg_ha,IPS_kg_ha,IKS_kg_ha,base_yield_kg_ha,yield_gap_kg_ha,N_demand_kg_ha
Province 5,Kapilbastu,Buddhabhumi Nagarpalika,27.58,83.04,7.17,1.75,0.1,135.13,266.04,30.63,17.14,50.39,10.510000000000002,0.9,3.34,direct_overlay,False,0,direct_overlay,19.83329658704305,36.25,67.565,79.812,1450.0,6550.0,300.0
Province 5,Kapilbastu,Kapilbastu Nagarpalika,27.58,83.06,6.99,1.83,0.1,101.07,198.21,29.18,17.08,51.49,9.74,2.89,3.34,direct_overlay,False,0,direct_overlay,23.07995932858945,37.45,50.535,59.463,1498.0,6502.0,281.71626766889
Province 5,Kapilbastu,Kapilbastu Nagarpalika,27.58,83.08,7.11,1.72,0.09,78.84,208.18,30.46,13.87,54.36,9.74,2.89,3.34,direct_overlay,False,0,direct_overlay,16.660834840183483,34.8,39.42,62.454,1392.0,6608.0,300.0
Province 5,Kapilbastu,Kapilbastu Nagarpalika,27.58,83.1,7.06,1.88,0.1,50.87,187.25,30.4,13.39,55.65,9.45,3.62,3.34,direct_overlay,False,0,direct_overlay,12.687248944172834,38.2,25.435,56.175,1528.0,6472.0,300.0
Province 5,Kapilbastu,Suddhodhan Gaunpalika,27.58,83.16,6.77,2.0,0.1,63.01,105.25,32.08,13.1,53.11,9.74,2.89,3.34,direct_overlay,False,0,direct_overlay,4.689983046186489,40.0,31.505,31.575,1600.0,6400.0,300.0
Province 5,Kapilbastu,Kapilbastu Nagarpalika,27.58,83.12,7.11,1.69,0.09,40.77,194.15,28.65,14.02,55.81,9.45,3.62,3.34,direct_overlay,False,0,direct_overlay,11.272498944172835,34.349999999999994,20.385,58.245,1373.9999999999998,6626.0,300.0
Province 5,Kapilbastu,Mayadevi Gaunpalika,27.58,83.14,7.48,1.87,0.1,38.66,214.71,30.17,13.46,56.58,9.45,3.62,3.34,direct_overlay,False,0,direct_overlay,12.797498944172835,38.05,19.33,64.413,1522.0,6478.0,300.0
Province 5,Kapilbastu,Suddhodhan Gaunpalika,27.58,83.18,6.72,1.85,0.1,59.44,96.23,32.24,15.94,50.17,9.74,2.89,3.34,direct_overlay,False,0,direct_overlay,9.745322240345686,37.75,29.72,28.869,1510.0,6490.0,300.0
Province 5,Kapilbastu,Suddhodhan Gaunpalika,27.58,83.2,6.65,1.88,0.1,58.75,92.25,33.42,15.35,49.61,9.74,2.89,3.34,direct_overlay,False,0,direct_overlay,8.723908315383193,38.2,29.375,27.675,1528.0,6472.0,300.0
Province 5,Rupandehi,Gaidahawa Gaunpalika,27.58,83.22,6.71,1.79,0.1,55.63,83.27,35.6,14.88,48.0,11.36,4.34,3.34,direct_overlay,False,0,direct_overlay,12.705572240345694,36.85,27.815,24.980999999999998,1474.0,6526.0,300.0
Province 5,Rupandehi,Gaidahawa Gaunpalika,27.58,83.24,6.67,1.66,0.09,61.28,110.28,33.84,15.22,50.8,11.7,3.47,3.34,direct_overlay,False,0,direct_overlay,9.096574621294735,33.9,30.64,33.083999999999996,1356.0,6644.0,300.0
Province 5,Rupandehi,Gaidahawa Gaunpalika,27.58,83.26,6.43,1.62,0.09,59.54,113.81,34.09,15.42,51.18,11.7,3.47,3.34,direct_overlay,False,0,direct_overlay,9.07732498204986,33.3,29.77,34.143,1332.0,6668.0,300.0
Province 5,Rupandehi,Gaidahawa Gaunpalika,27.58,83.32,6.86,1.85,0.1,64.26,100.97,32.94,17.74,47.56,11.7,3.47,3.34,direct_overlay,False,0,direct_overlay,11.356165250122475,37.75,32.13,30.290999999999997,1510.0,6490.0,300.0
Province 5,Rupandehi,Gaidahawa Gaunpalika,27.58,83.3,6.83,1.76,0.1,67.66,116.01,35.17,16.39,48.5,11.7,3.47,3.34,direct_overlay,False,0,direct_overlay,8.274409798607788,36.4,33.83,34.803,1456.0,6544.0,300.0
Province 5,Rupandehi,Sudhdhodhan Gaunpalika,27.58,83.34,6.91,1.72,0.1,73.95,103.29,34.76,17.2,46.75,11.7,3.47,3.34,direct_overlay,False,0,direct_overlay,11.92618251191917,35.8,36.975,30.987000000000002,1432.0,6568.0,300.0
Province 5,Rupandehi,Siyari Gaunpalika,27.58,83.36,6.67,1.71,0.1,73.21,85.58,36.13,17.09,46.18,11.7,3.47,3.34,direct_overlay,False,0,direct_overlay,8.479505057022394,35.65,36.605,25.674,1426.0,6574.0,300.0
Province 5,Rupandehi,Siyari Gaunpalika,27.58,83.38,6.57,1.86,0.1,78.33,101.32,36.79,17.42,45.08,11.7,3.47,3.34,direct_overlay,False,0,direct_overlay,10.957836453551366,37.900000000000006,39.165,30.395999999999997,1516.0000000000002,6484.0,300.0
Province 5,Rupandehi,Siyari Gaunpalika,27.58,83.4,6.67,1.83,0.1,80.33,108.48,34.55,18.64,46.4,11.7,3.47,3.34,direct_overlay,False,0,direct_overlay,28.26137700139257,37.45,40.165,32.544,1498.0,6502.0,230.066638284455
Province 5,Rupandehi,Tillotama Nagarpalika,27.58,83.42,6.66,1.74,0.09,69.91,100.33,39.31,19.01,42.35,11.7,3.47,3.34,direct_overlay,False,0,direct_overlay,7.362136370123708,35.1,34.955,30.098999999999997,1404.0,6596.0,300.0
Province 5,Rupandehi,Tillotama Nagarpalika,27.58,83.44,6.44,1.93,0.1,94.34,81.8,37.54,18.82,42.39,11.7,3.47,3.34,direct_overlay,False,0,direct_overlay,18.115202706797458,38.95,47.17,24.54,1558.0,6442.0,300.0
Province 5,Rupandehi,Tillotama Nagarpalika,27.58,83.46,6.43,2.17,0.11,94.15,79.92,36.63,20.04,42.95,11.78,3.25,3.34,direct_overlay,False,0,direct_overlay,16.834787590986625,43.55,47.075,23.976,1742.0,6258.0,300.0
Province 5,Rupandehi,Tillotama Nagarpalika,27.58,83.48,6.64,2.05,0.1,93.57,100.73,37.1,20.02,42.34,11.78,3.25,3.34,direct_overlay,False,0,direct_overlay,17.782181533150613,40.75,46.785,30.219,1630.0,6370.0,300.0
Province 5,Rupandehi,Tillotama Nagarpalika,27.58,83.5,6.42,2.15,0.11,102.09,77.76,38.46,18.51,43.8,11.7,3.47,3.34,direct_overlay,False,0,direct_overlay,16.618624996544938,43.25,51.045,23.328,1730.0,6270.0,300.0
Province 5,Rupandehi,Tillotama Nagarpalika,27.58,83.52,6.47,1.92,0.1,78.51,92.67,35.65,17.93,47.03,11.7,3.47,3.34,direct_overlay,False,0,direct_overlay,11.452336453551366,38.8,39.255,27.801,1552.0,6448.0,300.0
Province 5,Rupandehi,Tillotama Nagarpalika,27.58,83.54,6.55,1.82,0.1,74.73,95.64,33.84,17.59,50.31,11.7,3.47,3.34,direct_overlay,False,0,direct_overlay,7.455803036820373,37.3,37.365,28.692,1492.0,6508.0,300.0
Province 5,Rupandehi,Devdaha Nagarpalika,27.58,83.56,6.7,1.85,0.1,75.61,93.11,30.71,19.81,49.45,11.7,3.47,3.34,direct_overlay,False,0,direct_overlay,14.774349550381748,37.75,37.805,27.933,1510.0,6490.0,300.0
Province 5,Rupandehi,Devdaha Nagarpalika,27.58,83.58,6.61,1.7,0.1,70.02,85.26,32.05,17.26,50.31,11.7,3.47,3.34,direct_overlay,False,0,direct_overlay,7.218803036790374,35.5,35.01,25.578,1420.0,6580.0,300.0
Province 5,Nawalparasi_w,Sunwal Nagarpalika,27.58,83.6,6.8,1.72,0.1,64.11,102.21,35.67,17.57,49.06,9.74,2.89,3.34,direct_overlay,False,0,direct_overlay,8.776322240345687,35.8,32.055,30.662999999999997,1432.0,6568.0,300.0
Province 5,Nawalparasi_w,Ramgram Nagarpalika,27.58,83.62,7.07,1.61,0.09,58.3,91.43,29.79,17.18,54.89,9.74,2.89,3.34,direct_overlay,False,0,direct_overlay,12.254498944172832,33.150000000000006,29.15,27.429000000000002,1326.0000000000002,6674.0,300.0
Province 5,Nawalparasi_w,Sunwal Nagarpalika,27.58,83.64,7.33,1.69,0.1,54.66,100.89,28.06,17.41,56.52,9.45,3.62,3.34,direct_overlay,False,0,direct_overlay,11.414498944172832,35.349999999999994,27.33,30.267,1413.9999999999998,6586.0,300.0
Province 5,Nawalparasi_w,Sunwal Nagarpalika,27.58,83.66,7.38,1.68,0.1,38.94,102.4,31.27,19.75,50.44,9.45,3.62,3.34,direct_overlay,False,0,direct_overlay,11.778498944172833,35.2,19.47,30.72,1408.0,6592.0,300.0
Province 5,Nawalparasi_w,Sunwal Nagarpalika,27.58,83.68,7.58,2.04,0.1,23.69,94.93,34.25,19.56,45.68,9.45,3.62,3.34,direct_overlay,False,0,direct_overlay,12.560030708196269,40.6,11.845,28.479000000000003,1624.0,6376.0,300.0
Province 5,Nawalparasi_w,Sunwal Nagarpalika,27.58,83.7,7.22,1.74,0.16,40.97,100.83,40.01,17.18,37.98,7.289999999999999,3.62,3.34,direct_overlay,False,0,direct_overlay,13.986029184489986,42.1,20.485,30.249,1684.0,6316.0,300.0
Province 5,Nawalparasi_w,Sunwal Nagarpalika,27.58,83.72,7.42,1.72,0.1,27.96,101.82,39.6,18.18,33.28,9.45,3.62,3.34,direct_overlay,False,0,direct_overlay,11.992248944172834,35.8,13.98,30.545999999999996,1432.0,6568.0,300.0
Province 5,Nawalparasi_w,Sarawal Gaunpalika,27.58,83.74,7.29,1.77,0.1,24.46,105.96,42.99,18.47,31.34,9.45,3.62,3.34,direct_overlay,False,0,direct_overlay,12.829248944172834,36.55,12.23,31.787999999999997,1462.0,6538.0,300.0
Province 5,Nawalparasi_w,Bardaghat Nagarpalika,27.58,83.76,7.04,2.15,0.11,30.99,104.41,51.5,15.28,30.39,9.45,3.62,3.34,direct_overlay,False,0,direct_overlay,9.370223186601406,43.25,15.495,31.322999999999997,1730.0,6270.0,300.0
Province 5,Kapilbastu,Bijayanagar Gaunpalika,27.6,82.76,7.22,1.7,0.09,34.43,236.27,25.4,11.24,67.12,9.45,3.62,3.34,direct_overlay,False,0,direct_overlay,11.912498944172832,34.5,17.215,70.881,1380.0,6620.0,300.0
Province 5,Kapilbastu,Bijayanagar Gaunpalika,27.6,82.78,6.94,1.58,0.08,21.34,161.0,16.63,13.0,72.32,9.45,3.62,3.34,direct_overlay,False,0,direct_overlay,11.079391638994698,31.700000000000003,10.67,48.3,1268.0,6732.0,300.0
Province 5,Kapilbastu,Bijayanagar Gaunpalika,27.6,82.82,7.38,1.68,0.09,30.7,192.97,20.36,14.31,66.24,9.45,3.62,3.34,direct_overlay,False,0,direct_overlay,11.778498944172833,34.2,15.35,57.891,1368.0,6632.0,300.0
Province 5,Kapilbastu,Shivaraj Nagarpalika,27.6,82.84,7.41,2.14,0.11,81.09,277.36,28.06,17.12,56.59,9.74,2.89,3.34,direct_overlay,False,0,direct_overlay,23.75594443434868,43.1,40.545,83.208,1724.0,6276.0,264.1865078167779
Province 5,Kapilbastu,Bijayanagar Gaunpalika,27.6,82.8,7.4,1.7,0.09,32.22,207.54,22.77,13.33,67.06,9.45,3.62,3.34,direct_overlay,False,0,direct_overlay,11.960498944172834,34.5,16.11,62.26199999999999,1380.0,6620.0,300.0
Province 5,Kapilbastu,Shivaraj Nagarpalika,27.6,82.86,7.4,1.7,0.09,57.04,216.52,27.05,17.26,58.22,9.74,2.89,3.34,direct_overlay,False,0,direct_overlay,11.960498944172834,34.5,28.52,64.956,1380.0,6620.0,300.0
Province 5,Kapilbastu,Shivaraj Nagarpalika,27.6,82.9,7.48,1.62,0.09,61.44,207.0,25.73,19.77,51.85,9.74,2.89,3.34,direct_overlay,False,0,direct_overlay,12.364748944172835,33.3,30.72,62.099999999999994,1332.0,6668.0,300.0
Province 5,Kapilbastu,Shivaraj Nagarpalika,27.6,82.88,7.44,1.68,0.1,53.44,216.89,23.17,20.29,55.25,9.45,3.62,3.34,direct_overlay,False,0,direct_overlay,11.746748944172834,35.2,26.72,65.067,1408.0,6592.0,300.0
Province 5,Kapilbastu,Buddhabhumi Nagarpalika,27.6,82.92,7.57,1.77,0.11,68.67,241.45,23.34,25.54,46.7,9.81,2.71,3.34,direct_overlay,False,0,direct_overlay,16.121386047280048,37.55,34.335,72.43499999999999,1502.0,6498.0,300.0
Province 5,Kapilbastu,Buddhabhumi Nagarpalika,27.6,82.94,7.47,1.59,0.09,97.19,232.19,25.69,24.21,47.03,9.81,2.71,3.34,direct_overlay,False,0,direct_overlay,21.963753239061607,32.85,48.595,69.657,1314.0,6686.0,300.0
Province 5,Kapilbastu,Maharajgunj Nagarpalika,27.6,82.96,6.87,2.08,0.11,167.0,327.67,28.04,25.96,46.67,10.510000000000002,0.9,2.5,direct_overlay,False,0,direct_overlay,22.9646819155454,42.2,83.5,98.301,1688.0,6312.0,274.8568442277113
Province 5,Kapilbastu,Buddhabhumi Nagarpalika,27.6,82.98,7.31,1.73,0.09,162.74,325.55,27.82,18.21,54.31,10.510000000000002,0.9,2.67,direct_overlay,False,0,direct_overlay,31.485568615434598,34.95,81.37,97.665,1398.0,6602.0,209.68336575518035
Province 5,Kapilbastu,Buddhabhumi Nagarpalika,27.6,83.0,7.36,1.79,0.1,174.59,291.52,29.1,18.76,51.78,10.510000000000002,0.9,2.67,direct_overlay,False,0,direct_overlay,27.805866630097253,36.85,87.295,87.45599999999999,1474.0,6526.0,234.69867301083198
Province 5,Kapilbastu,Buddhabhumi Nagarpalika,27.6,83.02,7.25,1.79,0.1,149.54,277.26,29.54,18.3,51.54,10.510000000000002,0.9,3.34,direct_overlay,False,0,direct_overlay,21.95039303226124,36.85,74.77,83.178,1474.0,6526.0,297.3067493784059
Province 5,Kapilbastu,Kapilbastu Nagarpalika,27.6,83.08,7.16,1.73,0.09,87.53,212.86,29.37,15.39,55.05,9.74,2.89,3.34,direct_overlay,False,0,direct_overlay,21.226944490001095,34.95,43.765,63.858000000000004,1398.0,6602.0,300.0
Province 5,Kapilbastu,Kapilbastu Nagarpalika,27.6,83.1,7.05,1.75,0.09,45.68,171.04,30.54,12.96,56.4,9.45,3.62,3.34,direct_overlay,False,0,direct_overlay,11.850248944172833,35.25,22.84,51.312,1410.0,6590.0,300.0
Province 5,Kapilbastu,Kapilbastu Nagarpalika,27.6,83.12,7.27,1.71,0.09,40.44,162.14,31.15,13.86,55.89,9.45,3.62,3.34,direct_overlay,False,0,direct_overlay,11.992248944172834,34.65,20.22,48.641999999999996,1386.0,6614.0,300.0
Province 5,Kapilbastu,Kapilbastu Nagarpalika,27.6,83.14,7.06,1.96,0.1,54.71,158.34,32.24,16.06,53.45,9.45,3.62,3.34,direct_overlay,False,0,direct_overlay,12.687248944172834,39.4,27.355,47.502,1576.0,6424.0,300.0
Province 5,Kapilbastu,Banganga Nagarpalika,27.6,83.16,6.95,2.05,0.11,82.02,137.03,34.08,16.55,48.72,9.74,2.89,3.34,direct_overlay,False,0,direct_overlay,10.890870181523974,41.75,41.01,41.109,1670.0,6330.0,300.0
Province 5,Kapilbastu,Banganga Nagarpalika,27.6,83.18,7.04,2.19,0.11,68.34,110.75,33.65,19.23,46.49,9.74,2.89,3.34,direct_overlay,False,0,direct_overlay,7.778710640727549,43.85,34.17,33.225,1754.0,6246.0,300.0
Province 5,Kapilbastu,Banganga Nagarpalika,27.6,83.2,6.72,2.0,0.11,64.33,86.26,35.17,16.54,47.53,9.74,2.89,3.34,direct_overlay,False,0,direct_overlay,3.928112916316359,41.0,32.165,25.878,1640.0,6360.0,300.0
Province 5,Kapilbastu,Banganga Nagarpalika,27.6,83.22,6.69,1.72,0.1,62.51,97.02,36.11,15.31,48.55,9.74,2.89,3.34,direct_overlay,False,0,direct_overlay,10.133657954628069,35.8,31.255,29.105999999999998,1432.0,6568.0,300.0
Province 5,Rupandehi,Gaidahawa Gaunpalika,27.6,83.24,6.77,1.7,0.09,51.94,72.9,34.82,15.31,48.72,11.36,4.34,3.34,direct_overlay,False,0,direct_overlay,8.776322240345687,34.5,25.97,21.87,1380.0,6620.0,300.0
Province 5,Rupandehi,Gaidahawa Gaunpalika,27.6,83.28,6.77,1.72,0.1,68.43,105.77,37.04,17.86,46.97,11.7,3.47,3.34,direct_overlay,False,0,direct_overlay,7.722409798607791,35.8,34.215,31.730999999999998,1432.0,6568.0,300.0
Province 5,Rupandehi,Kanchan Gaunpalika,27.6,83.26,6.77,1.58,0.09,53.39,82.31,34.67,16.2,50.09,11.36,4.34,3.34,direct_overlay,False,0,direct_overlay,9.180572240345686,32.7,26.695,24.693,1308.0,6692.0,300.0
Province 5,Rupandehi,Gaidahawa Gaunpalika,27.6,83.3,6.7,1.62,0.09,59.96,76.99,34.97,15.28,48.6,11.7,3.47,3.34,direct_overlay,False,0,direct_overlay,13.570574621298071,33.3,29.98,23.096999999999998,1332.0,6668.0,300.0
Province 5,Rupandehi,Gaidahawa Gaunpalika,27.6,83.32,6.9,1.78,0.1,73.07,115.07,34.99,17.83,46.43,11.7,3.47,3.34,direct_overlay,False,0,direct_overlay,12.763182511919169,36.7,36.535,34.520999999999994,1468.0,6532.0,300.0
Province 5,Rupandehi,Sudhdhodhan Gaunpalika,27.6,83.34,6.91,1.81,0.1,70.59,77.43,35.89,17.83,45.58,11.7,3.47,3.34,direct_overlay,False,0,direct_overlay,12.079682511889171,37.150000000000006,35.295,23.229000000000003,1486.0000000000002,6514.0,300.0
Province 5,Rupandehi,Sudhdhodhan Gaunpalika,27.6,83.36,6.98,1.87,0.1,77.75,92.52,37.17,18.97,44.68,11.7,3.47,3.34,direct_overlay,False,0,direct_overlay,16.302104023888255,38.05,38.875,27.755999999999997,1522.0,6478.0,300.0
Province 5,Rupandehi,Siyari Gaunpalika,27.6,83.38,6.72,1.86,0.1,76.5,94.95,36.15,19.13,45.51,11.7,3.47,3.34,direct_overlay,False,0,direct_overlay,14.178988473777194,37.900000000000006,38.25,28.485,1516.0000000000002,6484.0,300.0
Province 5,Rupandehi,Siyari Gaunpalika,27.6,83.4,6.71,1.85,0.11,77.28,99.65,34.57,20.04,45.13,11.78,3.25,3.34,direct_overlay,False,0,direct_overlay,15.813349584888305,38.75,38.64,29.895,1550.0,6450.0,300.0
Province 5,Rupandehi,Tillotama Nagarpalika,27.6,83.44,6.79,1.82,0.1,76.39,91.12,37.09,19.89,42.93,11.7,3.47,3.34,direct_overlay,False,0,direct_overlay,14.095988473777195,37.3,38.195,27.336000000000002,1492.0,6508.0,300.0
Province 5,Rupandehi,Tillotama Nagarpalika,27.6,83.46,6.53,1.82,0.1,67.76,78.21,35.43,18.49,44.55,11.7,3.47,3.34,direct_overlay,False,0,direct_overlay,7.0294601593248185,37.3,33.88,23.462999999999997,1492.0,6508.0,300.0
Province 5,Rupandehi,Tillotama Nagarpalika,27.6,83.48,6.61,1.87,0.1,82.08,86.96,36.63,18.7,43.16,11.7,3.47,3.34,direct_overlay,False,0,direct_overlay,16.366209473473937,38.05,41.04,26.087999999999997,1522.0,6478.0,300.0
Province 5,Rupandehi,Tillotama Nagarpalika,27.6,83.5,6.51,1.89,0.1,80.25,58.61,36.22,16.67,46.78,11.7,3.47,3.34,direct_overlay,False,0,direct_overlay,26.357174981190543,38.349999999999994,40.125,17.583,1533.9999999999998,6466.0,245.32219422659588
Province 5,Rupandehi,Tillotama Nagarpalika,27.6,83.52,6.35,1.8,0.1,83.75,55.47,37.51,15.43,46.89,11.7,3.47,3.34,direct_overlay,False,0,direct_overlay,17.040463675158893,37.0,41.875,16.641,1480.0,6520.0,300.0
Province 5,Rupandehi,Tillotama Nagarpalika,27.6,83.54,6.3,1.69,0.09,74.61,66.85,36.29,14.11,49.4,11.7,3.47,3.34,direct_overlay,False,0,direct_overlay,7.093719703453708,34.349999999999994,37.305,20.054999999999996,1373.9999999999998,6626.0,300.0
Province 5,Rupandehi,Devdaha Nagarpalika,27.6,83.56,6.4,1.64,0.09,67.99,73.03,36.49,15.64,48.47,11.7,3.47,3.34,direct_overlay,False,0,direct_overlay,7.709376825958152,33.599999999999994,33.995,21.909,1343.9999999999998,6656.0,300.0
Province 5,Nawalparasi_w,Sunwal Nagarpalika,27.6,83.58,6.55,1.71,0.1,63.5,80.9,35.67,15.66,49.06,9.74,2.89,3.34,direct_overlay,False,0,direct_overlay,8.37157498204986,35.65,31.75,24.27,1426.0,6574.0,300.0
Province 5,Nawalparasi_w,Sunwal Nagarpalika,27.6,83.64,7.04,1.67,0.1,44.75,93.56,35.93,15.43,48.22,9.45,3.62,3.34,direct_overlay,False,0,direct_overlay,11.636498944172835,35.05,22.375,28.068,1402.0,6598.0,300.0
Province 5,Nawalparasi_w,Sunwal Nagarpalika,27.6,83.66,6.98,1.79,0.12,49.78,119.93,39.48,13.83,45.63,9.45,3.62,3.34,direct_overlay,False,0,direct_overlay,10.182999593490152,38.85,24.89,35.979,1554.0,6446.0,300.0
Province 5,Nawalparasi_w,Sunwal Nagarpalika,27.6,83.68,6.88,2.02,0.11,40.79,130.81,43.58,15.15,41.13,9.45,3.62,3.34,direct_overlay,False,0,direct_overlay,6.628615832819723,41.3,20.395,39.243,1652.0,6348.0,300.0
Province 5,Nawalparasi_w,Sunwal Nagarpalika,27.6,83.7,7.18,1.6,0.09,35.21,102.09,40.27,16.42,39.34,9.45,3.62,3.34,direct_overlay,False,0,direct_overlay,12.254498944172832,33.0,17.605,30.627,1320.0,6680.0,300.0
Province 5,Nawalparasi_w,Sunwal Nagarpalika,27.6,83.72,7.23,1.88,0.1,28.49,142.47,42.9,14.89,35.97,9.45,3.62,3.34,direct_overlay,False,0,direct_overlay,12.687248944172834,38.2,14.245,42.741,1528.0,6472.0,300.0
Province 5,Nawalparasi_w,Bardaghat Nagarpalika,27.6,83.76,6.49,2.49,0.11,51.6,150.07,55.49,13.24,29.71,9.45,3.62,3.34,direct_overlay,False,0,direct_overlay,12.060919524279191,48.35,25.8,45.020999999999994,1934.0,6066.0,300.0
Province 5,Nawalparasi_w,Bardaghat Nagarpalika,27.6,83.78,6.51,2.83,0.12,66.48,209.24,56.11,14.5,34.36,9.74,2.89,3.34,direct_overlay,False,0,direct_overlay,11.692500476683408,54.45,33.24,62.772,2178.0,5822.0,300.0
Province 5,Kapilbastu,Bijayanagar Gaunpalika,27.62,82.74,7.27,1.89,0.1,46.89,274.57,26.43,11.77,65.58,9.45,3.62,3.34,direct_overlay,False,0,direct_overlay,11.343925378860382,38.349999999999994,23.445,82.371,1533.9999999999998,6466.0,300.0
Province 5,Kapilbastu,Bijayanagar Gaunpalika,27.62,82.76,7.21,1.81,0.09,43.75,247.71,29.4,10.36,65.47,9.45,3.62,3.34,direct_overlay,False,0,direct_overlay,12.749498944172833,36.150000000000006,21.875,74.313,1446.0000000000002,6554.0,300.0
Province 5,Kapilbastu,Bijayanagar Gaunpalika,27.62,82.78,7.03,1.68,0.09,30.06,163.49,20.65,13.7,67.37,9.45,3.62,3.34,direct_overlay,False,0,direct_overlay,11.755498944172837,34.2,15.03,49.047000000000004,1368.0,6632.0,300.0
Province 5,Kapilbastu,Bijayanagar Gaunpalika,27.62,82.8,7.14,1.72,0.09,41.09,193.22,23.93,13.25,65.54,9.45,3.62,3.34,direct_overlay,False,0,direct_overlay,11.850248944172833,34.8,20.545,57.965999999999994,1392.0,6608.0,300.0
Province 5,Kapilbastu,Shivaraj Nagarpalika,27.62,82.84,7.28,1.81,0.1,56.61,217.82,23.18,18.73,58.55,9.74,2.89,3.34,direct_overlay,False,0,direct_overlay,12.797498944172835,37.150000000000006,28.305,65.34599999999999,1486.0000000000002,6514.0,300.0
Province 5,Kapilbastu,Bijayanagar Gaunpalika,27.62,82.82,7.3,1.67,0.09,62.69,241.38,24.84,16.38,60.5,9.74,2.89,3.34,direct_overlay,False,0,direct_overlay,11.840748944172836,34.05,31.345,72.414,1362.0,6638.0,300.0
Province 5,Kapilbastu,Shivaraj Nagarpalika,27.62,82.86,7.38,1.64,0.09,70.18,264.41,29.39,17.69,55.85,9.74,2.89,3.34,direct_overlay,False,0,direct_overlay,12.153488672439616,33.599999999999994,35.09,79.32300000000001,1343.9999999999998,6656.0,300.0
Province 5,Kapilbastu,Shivaraj Nagarpalika,27.62,82.88,7.35,1.8,0.1,57.84,227.72,23.92,20.85,53.63,9.81,2.71,3.34,direct_overlay,False,0,direct_overlay,12.797498944172835,37.0,28.92,68.316,1480.0,6520.0,300.0
Province 5,Kapilbastu,Shivaraj Nagarpalika,27.62,82.9,7.37,1.64,0.09,76.6,248.28,29.39,18.81,51.13,9.74,2.89,3.34,direct_overlay,False,0,direct_overlay,17.560143239011428,33.599999999999994,38.3,74.484,1343.9999999999998,6656.0,300.0
Province 5,Kapilbastu,Shivaraj Nagarpalika,27.62,82.92,7.47,1.68,0.1,88.1,272.35,24.97,24.54,47.03,9.81,2.71,3.34,direct_overlay,False,0,direct_overlay,20.66415368463621,35.2,44.05,81.705,1408.0,6592.0,300.0
Province 5,Kapilbastu,Buddhabhumi Nagarpalika,27.62,82.94,7.37,1.5,0.09,111.99,357.17,32.65,18.84,46.42,9.74,2.89,2.67,direct_overlay,False,0,direct_overlay,27.775929670756287,31.5,55.995,107.151,1260.0,6740.0,242.65614436287137
Province 5,Kapilbastu,Buddhabhumi Nagarpalika,27.62,82.96,7.36,1.54,0.09,114.75,314.7,30.8,19.25,49.66,10.510000000000002,0.9,2.67,direct_overlay,False,0,direct_overlay,22.29282893040971,32.1,57.375,94.41,1284.0,6716.0,300.0
Province 5,Kapilbastu,Kapilbastu Nagarpalika,27.62,83.08,7.37,1.81,0.1,72.09,187.56,29.31,14.87,56.68,9.74,2.89,3.34,direct_overlay,False,0,direct_overlay,13.11731065041731,37.150000000000006,36.045,56.268,1486.0000000000002,6514.0,300.0
Province 5,Kapilbastu,Kapilbastu Nagarpalika,27.62,83.12,7.23,1.83,0.1,54.32,159.5,28.08,17.34,56.24,9.45,3.62,3.34,direct_overlay,False,0,direct_overlay,12.687248944172834,37.45,27.16,47.85,1498.0,6502.0,300.0
Province 5,Kapilbastu,Banganga Nagarpalika,27.62,83.14,7.06,2.0,0.11,67.79,145.77,33.62,15.56,50.94,9.74,2.89,3.34,direct_overlay,False,0,direct_overlay,8.654915186191097,41.0,33.895,43.731,1640.0,6360.0,300.0
Province 5,Kapilbastu,Banganga Nagarpalika,27.62,83.16,6.82,1.9,0.11,84.57,129.27,35.97,15.97,47.57,9.74,2.89,3.34,direct_overlay,False,0,direct_overlay,16.962671656074278,39.5,42.285,38.781,1580.0,6420.0,300.0
Province 5,Kapilbastu,Banganga Nagarpalika,27.62,83.18,6.71,2.09,0.12,89.03,122.05,36.92,18.01,47.03,9.74,2.89,3.34,direct_overlay,False,0,direct_overlay,15.20641977786658,43.349999999999994,44.515,36.614999999999995,1733.9999999999998,6266.0,300.0
Province 5,Rupandehi,Kanchan Gaunpalika,27.62,83.24,6.78,1.59,0.09,54.84,70.06,34.43,16.16,49.82,11.36,4.34,3.34,direct_overlay,False,0,direct_overlay,9.180572240345686,32.85,27.42,21.018,1314.0,6686.0,300.0
Province 5,Rupandehi,Kanchan Gaunpalika,27.62,83.26,6.79,1.64,0.09,51.18,63.54,33.91,16.34,48.77,11.36,4.34,3.34,direct_overlay,False,0,direct_overlay,9.180572240345686,33.599999999999994,25.59,19.061999999999998,1343.9999999999998,6656.0,300.0
Province 5,Rupandehi,Gaidahawa Gaunpalika,27.62,83.28,6.87,1.61,0.09,66.57,91.78,35.91,17.47,47.08,11.7,3.47,3.34,direct_overlay,False,0,direct_overlay,10.760595805692473,33.150000000000006,33.285,27.534,1326.0000000000002,6674.0,300.0
