province,district,palika,lat,lon,ph,om_pct,n_total_pct,p_olsen_mg_kg,k_exch_mg_kg,sand_pct,clay_pct,silt_pct,maize_urea_total,maize_dap,maize_mop,dsm_source,dsm_imputed,dsm_imputation_n_neighbors,dsm_imputation_method,predicted_AE_N,INS_kg_ha,IPS_kg_ha,IKS_kg_ha,base_yield_kg_ha,yield_gap_kg_ha,N_demand_kg_ha
Province 5,Dang,Ghorahi Upamahanagarpalika,28.02,82.36,6.7,1.91,0.1,141.19,451.16,47.35,22.98,32.68,12.63,1.08,2.5,direct_overlay,False,0,direct_overlay,12.091213946040812,38.65,70.595,135.348,1546.0,6454.0,300.0
Province 5,Dang,Ghorahi Upamahanagarpalika,28.02,82.38,6.66,1.95,0.1,157.67,536.2,47.99,21.62,32.52,12.63,1.08,0.83,direct_overlay,False,0,direct_overlay,10.9747615073875,39.25,78.835,160.86,1570.0,6430.0,300.0
Province 5,Dang,Ghorahi Upamahanagarpalika,28.02,82.4,6.62,1.94,0.1,148.12,468.36,46.53,22.24,33.67,12.63,1.08,2.5,direct_overlay,False,0,direct_overlay,11.676682265601213,39.099999999999994,74.06,140.508,1563.9999999999998,6436.0,300.0
Province 5,Dang,Ghorahi Upamahanagarpalika,28.02,82.42,6.62,1.94,0.1,140.77,374.28,43.49,22.86,35.5,12.63,1.08,2.5,direct_overlay,False,0,direct_overlay,22.174803879305788,39.099999999999994,70.385,112.28399999999999,1563.9999999999998,6436.0,290.23932004225185
Province 5,Dang,Ghorahi Upamahanagarpalika,28.02,82.44,6.69,1.92,0.1,147.97,418.73,43.95,21.83,35.69,12.63,1.08,2.5,direct_overlay,False,0,direct_overlay,21.161216810858704,38.8,73.985,125.619,1552.0,6448.0,300.0
Province 5,Dang,Ghorahi Upamahanagarpalika,28.02,82.46,6.71,1.87,0.09,168.35,568.06,44.88,21.17,38.09,12.63,1.08,0.83,direct_overlay,False,0,direct_overlay,9.514773436482237,37.05,84.175,170.41799999999998,1482.0,6518.0,300.0
Province 5,Dang,Ghorahi Upamahanagarpalika,28.02,82.48,6.79,1.95,0.1,189.01,622.1,46.54,19.59,34.59,12.63,1.08,0.83,direct_overlay,False,0,direct_overlay,6.170907001087812,39.25,94.505,186.63,1570.0,6430.0,300.0
Province 5,Dang,Ghorahi Upamahanagarpalika,28.02,82.58,6.56,2.57,0.12,207.78,558.06,43.76,18.68,39.01,12.63,1.08,0.83,direct_overlay,False,0,direct_overlay,10.832971134616002,50.55,103.89,167.41799999999998,2022.0,5978.0,300.0
Province 5,Dang,Banglachuli Gaunpalika,28.02,82.6,6.71,2.21,0.11,186.18,527.34,41.78,18.14,40.83,12.63,1.08,0.83,direct_overlay,False,0,direct_overlay,5.357140595929054,44.15,93.09,158.202,1766.0,6234.0,300.0
Province 5,Dang,Banglachuli Gaunpalika,28.02,82.62,6.69,2.26,0.1,174.07,486.31,38.67,16.76,43.64,12.63,1.08,2.67,direct_overlay,False,0,direct_overlay,7.493155026186733,43.9,87.035,145.893,1756.0,6244.0,300.0
Province 5,Dang,Banglachuli Gaunpalika,28.02,82.68,6.6,2.34,0.1,192.25,483.89,42.53,17.41,41.93,12.63,1.08,2.67,direct_overlay,False,0,direct_overlay,5.329520593976937,45.099999999999994,96.125,145.167,1803.9999999999998,6196.0,300.0
Province 5,Pyuthan,Mandavi Gaunpalika,28.02,82.72,6.59,2.16,0.1,149.41,375.08,41.28,16.42,42.5,10.44,1.08,2.67,direct_overlay,False,0,direct_overlay,21.08713491041143,42.400000000000006,74.705,112.52399999999999,1696.0000000000002,6304.0,298.95004830113277
Province 5,Pyuthan,Ayirabati Gaunpalika,28.02,82.94,6.6,2.15,0.09,191.97,516.48,48.71,14.08,36.9,10.44,1.08,0.83,direct_overlay,False,0,direct_overlay,5.9227601928797835,41.25,95.985,154.944,1650.0,6350.0,300.0
Province 5,Arghakhanchi,Chhatradev Gaunpalika,28.02,83.2,6.62,2.94,0.12,158.48,331.68,40.05,12.54,44.98,10.44,1.08,2.67,direct_overlay,False,0,direct_overlay,24.342035113705958,56.1,79.24,99.504,2244.0,5756.0,236.46338414650643
Province 5,Arghakhanchi,Chhatradev Gaunpalika,28.02,83.22,6.66,2.73,0.12,166.55,321.15,36.62,12.54,51.85,10.44,1.08,2.67,direct_overlay,False,0,direct_overlay,15.214535457488562,52.95,83.275,96.34499999999998,2118.0,5882.0,300.0
Province 5,Gulmi,Gulmidarbar Gaunpalika,28.02,83.3,6.8,2.48,0.11,163.84,273.47,35.43,11.78,54.51,10.44,1.08,3.34,direct_overlay,False,0,direct_overlay,18.71423158709824,48.2,81.92,82.04100000000001,1928.0,6072.0,300.0
Province 5,Gulmi,Satyawati Gaunpalika,28.02,83.44,6.74,2.85,0.15,147.71,199.45,43.61,12.84,44.38,10.44,1.08,3.34,direct_overlay,False,0,direct_overlay,23.53161426763147,57.75,73.855,59.834999999999994,2310.0,5690.0,241.80236575723526
Province 5,Gulmi,Satyawati Gaunpalika,28.02,83.48,6.57,3.59,0.19,151.64,250.89,43.14,14.25,44.58,8.28,1.08,3.34,direct_overlay,False,0,direct_overlay,29.676654017953908,72.85,75.82,75.267,2914.0,5086.0,171.38050660708078
Province 5,Banke,Janki Gaunpalika,28.04,81.58,7.37,1.49,0.08,180.65,351.09,40.9,18.41,39.6,10.44,1.08,2.67,direct_overlay,False,0,direct_overlay,30.297694307287017,30.35,90.325,105.32699999999998,1214.0,6786.0,223.97743970794082
Province 5,Banke,Nepalgunj Upamahanagarpalika,28.04,81.6,7.56,1.1,0.06,172.16,284.32,38.25,20.81,38.22,10.44,1.08,2.5,direct_overlay,False,0,direct_overlay,30.83322471580808,22.5,86.08,85.29599999999999,900.0,7100.0,230.2710814532434
Province 5,Banke,Nepalgunj Upamahanagarpalika,28.04,81.62,7.53,1.18,0.06,193.25,249.06,41.46,19.81,37.79,10.44,1.08,3.34,direct_overlay,False,0,direct_overlay,28.210524173679378,23.7,96.625,74.718,948.0,7052.0,249.97763092185173
Province 5,Banke,Nepalgunj Upamahanagarpalika,28.04,81.64,7.74,1.34,0.07,181.67,288.29,39.15,21.02,37.16,10.44,1.08,2.5,direct_overlay,False,0,direct_overlay,31.002498525331884,27.1,90.835,86.48700000000001,1084.0,6916.0,223.07879458002373
Province 5,Banke,Nepalgunj Upamahanagarpalika,28.04,81.66,7.65,1.31,0.07,169.68,200.06,42.99,21.45,34.95,10.44,1.08,3.34,direct_overlay,False,0,direct_overlay,29.677951395777953,26.650000000000002,84.84,60.018,1066.0,6934.0,233.6414635744179
Province 5,Banke,Nepalgunj Upamahanagarpalika,28.04,81.68,7.71,1.19,0.06,175.07,170.84,44.18,22.46,35.85,10.44,1.08,3.34,direct_overlay,False,0,direct_overlay,29.584315032141586,23.849999999999998,87.535,51.252,953.9999999999999,7046.0,238.1667445179969
Province 5,Banke,Duduwa Gaunpalika,28.04,81.7,7.78,1.3,0.07,162.91,238.53,48.56,20.1,32.34,10.44,1.08,3.34,direct_overlay,False,0,direct_overlay,29.44030465432144,26.5,81.455,71.559,1060.0,6940.0,235.73125623145688
Province 5,Banke,Duduwa Gaunpalika,28.04,81.72,7.89,1.45,0.08,162.91,246.1,36.64,26.07,38.23,10.44,1.08,3.34,direct_overlay,False,0,direct_overlay,29.44030465432144,29.75,81.455,73.83,1190.0,6810.0,231.31554105709242
Province 5,Banke,Rapti sonari Gaunpalika,28.04,81.86,7.69,1.47,0.09,97.0,187.54,41.0,21.08,38.01,9.6,3.25,3.34,direct_overlay,False,0,direct_overlay,25.344427575716086,31.05,48.5,56.26199999999999,1242.0,6758.0,266.6463852778122
Province 5,Banke,Rapti sonari Gaunpalika,28.04,81.88,7.86,1.3,0.09,77.3,182.89,41.82,20.87,39.15,9.6,3.25,3.34,direct_overlay,False,0,direct_overlay,20.02654080918748,28.5,38.65,54.867,1140.0,6860.0,300.0
Province 5,Banke,Rapti sonari Gaunpalika,28.04,81.92,7.59,1.76,0.11,123.14,269.05,36.46,24.0,38.76,10.44,1.08,3.34,direct_overlay,False,0,direct_overlay,20.78918701899184,37.4,61.57,80.715,1496.0,6504.0,300.0
Province 5,Dang,Dangisharan Gaunpalika,28.04,82.2,6.93,2.7,0.14,171.08,467.97,42.28,24.81,34.12,12.63,1.08,2.5,direct_overlay,False,0,direct_overlay,14.32094891545083,54.5,85.54,140.391,2180.0,5820.0,300.0
Province 5,Dang,Tulsipur Upamahanagarpalika,28.04,82.24,6.99,2.16,0.12,171.5,434.89,48.06,20.57,32.46,12.63,1.08,2.5,direct_overlay,False,0,direct_overlay,9.081986556786338,44.400000000000006,85.75,130.46699999999998,1776.0000000000002,6224.0,300.0
Province 5,Dang,Tulsipur Upamahanagarpalika,28.04,82.26,7.04,2.23,0.13,166.09,418.33,43.79,22.0,33.41,12.63,1.08,2.5,direct_overlay,False,0,direct_overlay,18.926957280899494,46.45,83.045,125.499,1858.0,6142.0,300.0
Province 5,Dang,Tulsipur Upamahanagarpalika,28.04,82.28,6.79,2.22,0.13,187.11,438.12,43.87,21.56,33.0,12.63,1.08,2.5,direct_overlay,False,0,direct_overlay,1.5249558572937882,46.300000000000004,93.555,131.436,1852.0000000000002,6148.0,300.0
Province 5,Dang,Tulsipur Upamahanagarpalika,28.04,82.3,6.8,2.1,0.12,155.05,457.34,42.93,24.33,33.78,12.63,1.08,2.5,direct_overlay,False,0,direct_overlay,9.613632113869055,43.5,77.525,137.202,1740.0,6260.0,300.0
Province 5,Dang,Tulsipur Upamahanagarpalika,28.04,82.32,6.72,2.14,0.11,174.04,512.08,44.83,22.42,33.32,12.63,1.08,0.83,direct_overlay,False,0,direct_overlay,6.043984904146016,43.1,87.02,153.624,1724.0,6276.0,300.0
Province 5,Dang,Ghorahi Upamahanagarpalika,28.04,82.34,6.63,2.02,0.11,137.49,525.21,41.4,24.72,36.56,12.63,1.08,0.83,direct_overlay,False,0,direct_overlay,12.591467034012442,41.3,68.745,157.56300000000002,1652.0,6348.0,300.0
Province 5,Dang,Ghorahi Upamahanagarpalika,28.04,82.36,6.51,1.94,0.1,147.91,571.29,42.97,24.18,37.42,12.63,1.08,0.83,direct_overlay,False,0,direct_overlay,17.081025093419743,39.099999999999994,73.955,171.38699999999997,1563.9999999999998,6436.0,300.0
Province 5,Dang,Ghorahi Upamahanagarpalika,28.04,82.42,6.66,1.9,0.1,179.65,660.27,43.44,21.45,36.77,12.63,1.08,0.83,direct_overlay,False,0,direct_overlay,6.474298817136207,38.5,89.825,198.081,1540.0,6460.0,300.0
Province 5,Dang,Ghorahi Upamahanagarpalika,28.04,82.38,6.59,1.89,0.1,141.98,485.06,41.38,23.68,37.57,12.63,1.08,2.5,direct_overlay,False,0,direct_overlay,9.753462022099768,38.349999999999994,70.99,145.518,1533.9999999999998,6466.0,300.0
Province 5,Dang,Ghorahi Upamahanagarpalika,28.04,82.4,6.61,1.84,0.09,119.41,492.49,44.88,20.94,37.59,12.63,1.08,2.5,direct_overlay,False,0,direct_overlay,10.835010977153367,36.6,59.705,147.74699999999999,1464.0,6536.0,300.0
Province 5,Dang,Ghorahi Upamahanagarpalika,28.04,82.46,6.68,1.83,0.09,194.66,638.83,47.11,18.79,35.22,12.63,1.08,0.83,direct_overlay,False,0,direct_overlay,7.89855845137618,36.45,97.33,191.649,1458.0,6542.0,300.0
Province 5,Dang,Ghorahi Upamahanagarpalika,28.04,82.5,6.66,1.8,0.09,178.38,656.38,48.0,17.45,34.69,12.63,1.08,0.83,direct_overlay,False,0,direct_overlay,7.700559036701334,36.0,89.19,196.914,1440.0,6560.0,300.0
Province 5,Dang,Banglachuli Gaunpalika,28.04,82.6,6.69,2.16,0.1,167.78,446.49,42.69,17.67,41.37,12.63,1.08,2.67,direct_overlay,False,0,direct_overlay,14.545297707852669,42.400000000000006,83.89,133.947,1696.0000000000002,6304.0,300.0
Province 5,Dang,Banglachuli Gaunpalika,28.04,82.58,6.52,2.39,0.12,191.42,486.19,45.94,18.69,37.31,12.63,1.08,2.67,direct_overlay,False,0,direct_overlay,6.325287913032841,47.85,95.71,145.857,1914.0,6086.0,300.0
Province 5,Dang,Banglachuli Gaunpalika,28.04,82.66,6.54,2.3,0.12,180.3,525.04,44.8,17.24,38.99,12.63,1.08,0.83,direct_overlay,False,0,direct_overlay,9.587504186761706,46.5,90.15,157.51199999999997,1860.0,6140.0,300.0
Province 5,Pyuthan,Mandavi Gaunpalika,28.04,82.74,6.75,2.21,0.09,152.72,483.37,43.82,16.16,39.23,10.44,1.08,2.67,direct_overlay,False,0,direct_overlay,7.731709148389804,42.15,76.36,145.011,1686.0,6314.0,300.0
Province 5,Pyuthan,Mandavi Gaunpalika,28.04,82.76,6.8,2.18,0.11,134.12,455.12,42.78,15.83,42.39,10.44,1.08,2.67,direct_overlay,False,0,direct_overlay,5.928605505712539,43.7,67.06,136.536,1748.0,6252.0,300.0
Province 5,Pyuthan,Ayirabati Gaunpalika,28.04,82.84,6.81,2.16,0.09,168.55,438.72,44.3,14.75,39.02,10.44,1.08,2.67,direct_overlay,False,0,direct_overlay,8.918164960416929,41.400000000000006,84.275,131.616,1656.0000000000002,6344.0,300.0
Province 5,Pyuthan,Ayirabati Gaunpalika,28.04,82.86,6.71,2.31,0.09,179.89,507.15,49.33,15.02,37.2,10.44,1.08,0.83,direct_overlay,False,0,direct_overlay,5.697476673021595,43.65,89.945,152.14499999999998,1746.0,6254.0,300.0
Province 5,Pyuthan,Ayirabati Gaunpalika,28.04,82.94,6.53,2.04,0.09,194.07,525.08,49.72,13.28,37.04,10.44,1.08,0.83,direct_overlay,False,0,direct_overlay,8.333812314104248,39.6,97.035,157.524,1584.0,6416.0,300.0
Province 5,Arghakhanchi,Bhumekasthan Nagarpalika,28.04,82.98,6.66,2.28,0.1,180.46,444.36,51.81,12.97,34.04,10.44,1.08,2.67,direct_overlay,False,0,direct_overlay,6.2529505411074515,44.199999999999996,90.23,133.308,1767.9999999999998,6232.0,300.0
Province 5,Arghakhanchi,Bhumekasthan Nagarpalika,28.04,83.02,6.55,2.61,0.11,153.59,342.16,49.8,12.88,38.06,10.44,1.08,2.67,direct_overlay,False,0,direct_overlay,23.225369335346546,50.15,76.795,102.64800000000001,2006.0,5994.0,258.07985713612607
Province 5,Arghakhanchi,Bhumekasthan Nagarpalika,28.04,83.06,6.47,2.87,0.12,162.32,377.37,50.26,11.43,36.73,10.44,1.08,2.67,direct_overlay,False,0,direct_overlay,20.287444114429505,55.050000000000004,81.16,113.211,2202.0,5798.0,285.7925309515039
Province 5,Arghakhanchi,Malarani Gaunpalika,28.04,83.18,6.57,2.9,0.12,155.37,295.31,41.86,11.45,45.61,10.44,1.08,2.67,direct_overlay,False,0,direct_overlay,16.139095002285718,55.5,77.685,88.593,2220.0,5780.0,300.0
Province 5,Gulmi,Satyawati Gaunpalika,28.04,83.4,6.75,2.82,0.13,179.52,307.64,41.04,14.34,46.34,10.44,1.08,2.67,direct_overlay,False,0,direct_overlay,17.865820975633365,55.3,89.76,92.29199999999999,2212.0,5788.0,300.0
Province 5,Gulmi,Chatrakot Gaunpalika,28.04,83.38,6.77,2.81,0.12,172.39,240.26,42.43,11.78,49.47,10.44,1.08,3.34,direct_overlay,False,0,direct_overlay,16.218803121965855,54.15,86.195,72.07799999999999,2166.0,5834.0,300.0
Province 5,Gulmi,Satyawati Gaunpalika,28.04,83.44,6.52,3.77,0.19,186.55,303.48,44.24,13.68,43.65,8.28,1.08,2.67,direct_overlay,False,0,direct_overlay,30.147203295778603,75.55,93.275,91.044,3022.0,4978.0,165.12311112775924
Province 5,Gulmi,Satyawati Gaunpalika,28.04,83.48,6.44,3.47,0.19,175.05,254.64,46.57,10.46,41.85,8.28,1.08,3.34,direct_overlay,False,0,direct_overlay,27.803585642525377,71.05000000000001,87.525,76.392,2842.0000000000005,5158.0,185.51564054784637
Province 5,Gulmi,Kaligandaki Gaunpalika,28.04,83.54,6.7,3.82,0.18,145.58,269.33,45.36,12.57,40.02,8.28,1.08,3.34,direct_overlay,False,0,direct_overlay,25.26755860599012,75.3,72.79,80.79899999999999,3012.0,4988.0,197.40727934108784
Province 5,Banke,Khajura Gaunpalika,28.06,81.54,7.46,1.74,0.09,194.42,334.8,39.71,20.3,40.18,10.44,1.08,2.5,direct_overlay,False,0,direct_overlay,32.98991126035533,35.1,97.21,100.44,1404.0,6596.0,199.93991338577962
Province 5,Banke,Janki Gaunpalika,28.06,81.56,7.28,1.46,0.07,155.0,309.97,38.48,19.13,40.79,10.44,1.08,2.67,direct_overlay,False,0,direct_overlay,29.544127600514656,28.9,77.5,92.991,1156.0,6844.0,231.6534809401777
Province 5,Banke,Janki Gaunpalika,28.06,81.58,7.05,1.27,0.07,117.22,249.23,36.48,21.86,38.51,10.44,1.08,3.34,direct_overlay,False,0,direct_overlay,20.03111157002506,26.05,58.61,74.76899999999999,1042.0,6958.0,300.0
Province 5,Banke,Nepalgunj Upamahanagarpalika,28.06,81.6,7.74,1.22,0.07,183.57,245.31,33.55,23.46,43.75,10.44,1.08,3.34,direct_overlay,False,0,direct_overlay,29.630190840346046,25.3,91.785,73.593,1012.0,6988.0,235.84053297708658
Province 5,Banke,Nepalgunj Upamahanagarpalika,28.06,81.66,7.6,1.24,0.07,185.41,193.96,33.08,23.75,40.08,10.44,1.08,3.34,direct_overlay,False,0,direct_overlay,29.826949120264093,25.6,92.705,58.188,1024.0,6976.0,233.88245213656748
Province 5,Banke,Duduwa Gaunpalika,28.06,81.68,7.73,1.3,0.07,171.46,226.07,40.28,22.52,37.33,10.44,1.08,3.34,direct_overlay,False,0,direct_overlay,29.416193115859897,26.5,85.73,67.821,1060.0,6940.0,235.92447780940975
Province 5,Banke,Duduwa Gaunpalika,28.06,81.7,8.06,1.29,0.07,184.31,173.5,36.63,24.75,39.56,10.44,1.08,3.34,direct_overlay,False,0,direct_overlay,29.826949120264093,26.35,92.155,52.05,1054.0,6946.0,232.87665030685173
Province 5,Banke,Rapti sonari Gaunpalika,28.06,81.74,7.82,1.5,0.09,145.94,290.6,46.21,16.94,36.77,10.44,1.08,2.67,direct_overlay,False,0,direct_overlay,23.63289417134927,31.5,72.97,87.18,1260.0,6740.0,285.19570862256325
Province 5,Banke,Rapti sonari Gaunpalika,28.06,81.82,7.6,1.83,0.1,129.97,251.73,42.95,19.77,38.21,10.44,1.08,3.34,direct_overlay,False,0,direct_overlay,24.496009840189107,37.45,64.985,75.51899999999999,1498.0,6502.0,265.4309841651258
Province 5,Banke,Rapti sonari Gaunpalika,28.06,81.84,7.7,1.77,0.1,117.33,215.71,38.89,21.03,39.92,10.44,1.08,3.34,direct_overlay,False,0,direct_overlay,24.674009840189104,36.55,58.665,64.713,1462.0,6538.0,264.9751719459431
Province 5,Dang,Dangisharan Gaunpalika,28.06,82.2,6.98,2.14,0.12,181.68,455.17,47.81,20.05,32.66,12.63,1.08,2.5,direct_overlay,False,0,direct_overlay,8.937460783216883,44.1,90.84,136.551,1764.0,6236.0,300.0
Province 5,Dang,Tulsipur Upamahanagarpalika,28.06,82.24,6.9,2.16,0.12,179.93,495.89,46.41,20.63,33.74,12.63,1.08,2.5,direct_overlay,False,0,direct_overlay,8.954880361886461,44.400000000000006,89.965,148.767,1776.0000000000002,6224.0,300.0
Province 5,Dang,Tulsipur Upamahanagarpalika,28.06,82.26,6.87,2.21,0.12,167.14,449.36,41.07,23.81,35.45,12.63,1.08,2.5,direct_overlay,False,0,direct_overlay,17.58765501194294,45.15,83.57,134.808,1806.0,6194.0,300.0
Province 5,Dang,Tulsipur Upamahanagarpalika,28.06,82.28,6.75,2.17,0.12,174.37,476.26,44.98,20.99,34.03,12.63,1.08,2.5,direct_overlay,False,0,direct_overlay,7.071687566065459,44.55,87.185,142.878,1782.0,6218.0,300.0
Province 5,Dang,Tulsipur Upamahanagarpalika,28.06,82.3,6.65,2.18,0.12,161.51,517.08,41.78,23.62,35.02,12.63,1.08,0.83,direct_overlay,False,0,direct_overlay,8.037584974871958,44.7,80.755,155.124,1788.0,6212.0,300.0
Province 5,Dang,Tulsipur Upamahanagarpalika,28.06,82.32,6.57,2.03,0.11,155.48,585.89,43.37,22.16,36.49,12.63,1.08,0.83,direct_overlay,False,0,direct_overlay,8.010876513571336,41.449999999999996,77.74,175.767,1657.9999999999998,6342.0,300.0
Province 5,Dang,Tulsipur Upamahanagarpalika,28.06,82.34,6.53,2.04,0.1,171.72,568.42,44.7,20.62,35.52,12.63,1.08,0.83,direct_overlay,False,0,direct_overlay,5.737082779775473,40.6,85.86,170.52599999999998,1624.0,6376.0,300.0
Province 5,Dang,Ghorahi Upamahanagarpalika,28.06,82.36,6.47,1.88,0.1,163.4,584.69,45.17,21.0,36.66,12.63,1.08,0.83,direct_overlay,False,0,direct_overlay,23.154391025775897,38.2,81.7,175.407,1528.0,6472.0,279.51501694841596
Province 5,Dang,Ghorahi Upamahanagarpalika,28.06,82.38,6.49,1.85,0.09,173.59,772.12,44.76,20.04,37.21,12.63,1.08,0.83,direct_overlay,False,0,direct_overlay,7.583510092338998,36.75,86.795,231.636,1470.0,6530.0,300.0
Province 5,Dang,Ghorahi Upamahanagarpalika,28.06,82.42,6.51,1.84,0.09,220.72,823.78,46.36,19.78,36.62,12.63,1.08,0.83,direct_overlay,False,0,direct_overlay,6.678261205274592,36.6,110.36,247.134,1464.0,6536.0,300.0
Province 5,Dang,Ghorahi Upamahanagarpalika,28.06,82.48,6.75,1.7,0.08,217.63,674.42,43.75,19.28,37.9,12.63,1.08,0.83,direct_overlay,False,0,direct_overlay,7.8589791440653824,33.5,108.815,202.326,1340.0,6660.0,300.0
Province 5,Dang,Ghorahi Upamahanagarpalika,28.06,82.5,6.73,2.01,0.09,169.59,565.72,48.93,16.89,34.82,12.63,1.08,0.83,direct_overlay,False,0,direct_overlay,6.316997357365143,39.15,84.795,169.716,1566.0,6434.0,300.0
Province 5,Dang,Banglachuli Gaunpalika,28.06,82.58,6.68,2.24,0.11,172.5,513.07,42.54,18.08,40.16,12.63,1.08,0.83,direct_overlay,False,0,direct_overlay,5.485035632057395,44.6,86.25,153.92100000000002,1784.0,6216.0,300.0
Province 5,Dang,Banglachuli Gaunpalika,28.06,82.62,6.74,2.25,0.1,182.0,556.33,42.87,17.43,40.2,12.63,1.08,0.83,direct_overlay,False,0,direct_overlay,5.904429962421075,43.75,91.0,166.899,1750.0,6250.0,300.0
Province 5,Dang,Banglachuli Gaunpalika,28.06,82.66,6.84,2.21,0.11,175.5,458.88,44.85,17.77,38.59,12.63,1.08,2.67,direct_overlay,False,0,direct_overlay,6.573727194221376,44.15,87.75,137.664,1766.0,6234.0,300.0
Province 5,Pyuthan,Mandavi Gaunpalika,28.06,82.74,6.77,1.89,0.09,155.91,511.16,40.3,16.57,43.45,10.44,1.08,0.83,direct_overlay,False,0,direct_overlay,12.539473463667916,37.349999999999994,77.955,153.348,1493.9999999999998,6506.0,300.0
Province 5,Pyuthan,Mallarani Gaunpalika,28.06,82.84,6.78,2.05,0.1,184.29,436.78,45.53,15.53,37.08,10.44,1.08,2.67,direct_overlay,False,0,direct_overlay,6.882636495839382,40.75,92.145,131.034,1630.0,6370.0,300.0
Province 5,Pyuthan,Mallarani Gaunpalika,28.06,82.86,6.72,2.4,0.09,195.27,584.51,45.91,18.3,36.9,10.44,1.08,0.83,direct_overlay,False,0,direct_overlay,-0.19105466564141532,45.0,97.635,175.35299999999998,1800.0,6200.0,-32451.44513579475
Province 5,Arghakhanchi,Bhumekasthan Nagarpalika,28.06,82.98,6.65,2.14,0.1,209.01,533.58,53.34,13.07,33.19,10.44,1.08,0.83,direct_overlay,False,0,direct_overlay,10.229888924061317,42.1,104.505,160.074,1684.0,6316.0,300.0
Province 5,Arghakhanchi,Malarani Gaunpalika,28.06,83.02,6.53,2.48,0.11,203.26,523.42,45.65,14.2,40.78,10.44,1.08,0.83,direct_overlay,False,0,direct_overlay,8.73655267532146,48.2,101.63,157.02599999999998,1928.0,6072.0,300.0
Province 5,Arghakhanchi,Malarani Gaunpalika,28.06,83.06,6.36,2.77,0.12,163.86,399.94,50.99,11.02,37.69,10.44,1.08,2.67,direct_overlay,False,0,direct_overlay,18.553454200077525,53.55,81.93,119.982,2142.0,5858.0,300.0
Province 5,Arghakhanchi,Malarani Gaunpalika,28.06,83.18,6.3,2.69,0.13,172.45,260.48,43.67,10.27,45.73,10.44,1.08,3.34,direct_overlay,False,0,direct_overlay,16.424299156290775,53.35,86.225,78.144,2134.0,5866.0,300.0
Province 5,Gulmi,Resunga Nagarpalika,28.06,83.24,6.44,3.03,0.13,160.53,256.87,39.59,10.3,52.82,10.44,1.08,3.34,direct_overlay,False,0,direct_overlay,17.926264299734225,58.449999999999996,80.265,77.06099999999999,2338.0,5662.0,300.0
Province 5,Gulmi,Gulmidarbar Gaunpalika,28.06,83.3,6.6,2.89,0.13,155.64,227.24,39.66,11.12,51.22,10.44,1.08,3.34,direct_overlay,False,0,direct_overlay,15.599815829265719,56.35,77.82,68.172,2254.0,5746.0,300.0
Province 5,Gulmi,Satyawati Gaunpalika,28.06,83.4,6.68,3.06,0.14,183.47,305.51,42.36,14.23,44.78,10.44,1.08,2.67,direct_overlay,False,0,direct_overlay,25.508563173079928,59.9,91.735,91.65299999999999,2396.0,5604.0,219.69093131494353
Province 5,Bardiya,Badhaiyatal Gaunpalika,28.08,81.5,7.22,1.61,0.08,183.54,295.9,39.36,22.34,40.15,10.44,1.08,2.5,direct_overlay,False,0,direct_overlay,26.846491559515666,32.150000000000006,91.77,88.77,1286.0000000000002,6714.0,250.08854453535628
Province 5,Banke,Khajura Gaunpalika,28.08,81.56,7.47,1.46,0.08,150.81,272.5,33.49,23.72,42.36,10.44,1.08,3.34,direct_overlay,False,0,direct_overlay,28.564877119188797,29.9,75.405,81.75,1196.0,6804.0,238.19461822327713
Province 5,Banke,Khajura Gaunpalika,28.08,81.54,7.45,1.8,0.09,161.76,342.64,38.01,20.53,41.82,10.44,1.08,2.5,direct_overlay,False,0,direct_overlay,31.28166619771543,36.0,80.88,102.79199999999999,1440.0,6560.0,209.70749954742152
Province 5,Banke,Janki Gaunpalika,28.08,81.6,6.87,1.73,0.09,113.79,219.52,31.6,22.41,44.93,10.44,1.08,3.34,direct_overlay,False,0,direct_overlay,19.523943006462563,34.95,56.895,65.856,1398.0,6602.0,300.0
Province 5,Banke,Janki Gaunpalika,28.08,81.62,7.33,1.66,0.09,123.55,216.84,28.18,24.11,46.08,10.44,1.08,3.34,direct_overlay,False,0,direct_overlay,20.247502874372884,33.9,61.775,65.05199999999999,1356.0,6644.0,300.0
Province 5,Banke,Nepalgunj Upamahanagarpalika,28.08,81.66,7.48,1.44,0.08,173.16,226.9,26.73,27.28,43.71,10.44,1.08,3.34,direct_overlay,False,0,direct_overlay,25.261186150043674,29.599999999999998,86.58,68.07,1184.0,6816.0,269.8210590553847
Province 5,Banke,Nepalgunj Upamahanagarpalika,28.08,81.68,7.61,1.45,0.08,161.67,245.98,35.18,24.25,37.37,10.44,1.08,3.34,direct_overlay,False,0,direct_overlay,28.793030844797627,29.75,80.835,73.794,1190.0,6810.0,236.51556644758162
Province 5,Dang,Dangisharan Gaunpalika,28.08,82.2,7.03,2.23,0.13,175.16,401.56,43.0,25.31,34.55,12.63,1.08,2.5,direct_overlay,False,0,direct_overlay,21.943180041027645,46.45,87.58,120.46799999999999,1858.0,6142.0,279.9047352533301
Province 5,Dang,Tulsipur Upamahanagarpalika,28.08,82.24,6.81,2.28,0.13,191.41,513.72,43.1,21.56,35.14,12.63,1.08,0.83,direct_overlay,False,0,direct_overlay,3.849712906944906,47.199999999999996,95.705,154.116,1887.9999999999998,6112.0,300.0
