year,study,dataset_type,district,site,latitude,longitude,variety,variety_group,treatment_code,source_treatment_label,treatment,treatment_role,N_rate_kg_ha,P_rate_kg_ha,K_rate_kg_ha,grain_moisture_pct,recorded_yield_kg_ha,dry_yield_kg_ha,yield_14pct_kg_ha,yield_t_ha,strategy
2019,2019 Hybrid strategy block,Demo,Surkhet,Ramghat,28.48772032186389,81.7443925794214,Hybrid,Hybrid,A5,Hybrid UDP N78-P60-K40,Hybrid UDP N78-P60-K40,demo_udp_reduced_n_hybrid,78.0,60.0,40.0,20.7,11813.0,9367.709,10892.68488372093,10.89268488372093,udp_reduced_n
2019,2019 OPV strategy block,Demo,Dang,Dhikpur,28.027029717341065,82.3708741273731,OPV,OPV,B1,OPV N120-P60-K40,OPV N120-P60-K40,demo_gr_opv,120.0,60.0,40.0,16.6,10000.0,8340.0,9697.67441860465,9.69767441860465,gr
2019,2019 OPV strategy block,Demo,Dang,Dhikpur,28.03008563350886,82.37662989646196,OPV,OPV,B1,OPV N120-P60-K40,OPV N120-P60-K40,demo_gr_opv,120.0,60.0,40.0,16.7,8000.0,6664.0,7748.837209302325,7.748837209302326,gr
2019,2019 OPV strategy block,Demo,Dang,Dhikpur,28.02703290246427,82.3708223272115,OPV,OPV,B2,OPV FYM 6 t/ha + N120-P60-K40,OPV FYM 6 t/ha + N120-P60-K40,demo_fym_opv,120.0,60.0,40.0,16.6,11667.0,9730.278,11314.276744186049,11.31427674418605,fym
2019,2019 OPV strategy block,Demo,Dang,Dhikpur,28.030072138644755,82.37666987814009,OPV,OPV,B2,OPV FYM 6 t/ha + N120-P60-K40,OPV FYM 6 t/ha + N120-P60-K40,demo_fym_opv,120.0,60.0,40.0,16.8,7667.0,6378.944,7417.376744186047,7.417376744186047,fym
2019,2019 OPV strategy block,Demo,Dang,Dhikpur,,,OPV,OPV,B3,OPV Zn + N120-P60-K40,OPV Zn + N120-P60-K40,demo_zn_opv,120.0,60.0,40.0,16.4,10000.0,8360.0,9720.93023255814,9.720930232558139,zn
2019,2019 OPV strategy block,Demo,Dang,Dhikpur,28.03005210589617,82.37671346403658,OPV,OPV,B3,OPV Zn + N120-P60-K40,OPV Zn + N120-P60-K40,demo_zn_opv,120.0,60.0,40.0,17.4,8667.0,7158.941999999999,8324.351162790697,8.324351162790697,zn
2019,2019 OPV strategy block,Demo,Dang,Dhikpur,28.027059598825872,82.37078092060983,OPV,OPV,B4,OPV PCU N60-P60-K40,OPV PCU N60-P60-K40,demo_pcu_half_n_opv,60.0,60.0,40.0,17.0,8333.0,6916.39,8042.313953488373,8.042313953488373,pcu_half_n
2019,2019 OPV strategy block,Demo,Dang,Dhikpur,28.03005143534392,82.3767106141895,OPV,OPV,B4,OPV PCU N60-P60-K40,OPV PCU N60-P60-K40,demo_pcu_half_n_opv,60.0,60.0,40.0,16.6,5000.0,4170.0,4848.837209302325,4.848837209302325,pcu_half_n
2019,2019 OPV strategy block,Demo,Dang,Dhikpur,28.027094090357423,82.37071017734706,OPV,OPV,B5,OPV UDP N78-P60-K40,OPV UDP N78-P60-K40,demo_udp_reduced_n_opv,78.0,60.0,40.0,17.0,6333.0,5256.39,6112.081395348838,6.112081395348838,udp_reduced_n
2019,2019 OPV strategy block,Demo,Dang,Dhikpur,28.03001916501671,82.37676157616079,OPV,OPV,B5,OPV UDP N78-P60-K40,OPV UDP N78-P60-K40,demo_udp_reduced_n_opv,78.0,60.0,40.0,16.6,6333.0,5281.722000000001,6141.537209302326,6.141537209302326,udp_reduced_n
2019,2019 OPV strategy block,Demo,Dang,Laxmipur,27.97634107992053,82.46355844661593,OPV,OPV,B1,OPV N120-P60-K40,OPV N120-P60-K40,demo_gr_opv,120.0,60.0,40.0,19.4,10667.0,8597.601999999999,9997.211627906976,9.997211627906976,gr
2019,2019 OPV strategy block,Demo,Dang,Laxmipur,27.99053788650781,82.51870022155344,OPV,OPV,B1,OPV N120-P60-K40,OPV N120-P60-K40,demo_gr_opv,120.0,60.0,40.0,18.8,10567.0,8580.404,9977.213953488374,9.977213953488373,gr
2019,2019 OPV strategy block,Demo,Dang,Laxmipur,27.9764004657045,82.4635253380984,OPV,OPV,B2,OPV FYM 6 t/ha + N120-P60-K40,OPV FYM 6 t/ha + N120-P60-K40,demo_fym_opv,120.0,60.0,40.0,21.4,11533.0,9064.938,10540.625581395348,10.540625581395348,fym
2019,2019 OPV strategy block,Demo,Dang,Laxmipur,27.990504316985607,82.51872637309134,OPV,OPV,B2,OPV FYM 6 t/ha + N120-P60-K40,OPV FYM 6 t/ha + N120-P60-K40,demo_fym_opv,120.0,60.0,40.0,21.2,10023.0,7898.124,9183.86511627907,9.18386511627907,fym
2019,2019 OPV strategy block,Demo,Dang,Laxmipur,27.976478207856417,82.46343615464866,OPV,OPV,B3,OPV Zn + N120-P60-K40,OPV Zn + N120-P60-K40,demo_zn_opv,120.0,60.0,40.0,18.1,10333.0,8462.727,9840.38023255814,9.84038023255814,zn
2019,2019 OPV strategy block,Demo,Dang,Laxmipur,27.99048700835556,82.51874489709735,OPV,OPV,B3,OPV Zn + N120-P60-K40,OPV Zn + N120-P60-K40,demo_zn_opv,120.0,60.0,40.0,19.5,7033.0,5661.565,6583.21511627907,6.58321511627907,zn
2019,2019 OPV strategy block,Demo,Dang,Laxmipur,27.97630616929382,82.46368325315416,OPV,OPV,B4,OPV PCU N60-P60-K40,OPV PCU N60-P60-K40,demo_pcu_half_n_opv,60.0,60.0,40.0,18.1,9200.0,7534.8,8761.39534883721,8.76139534883721,pcu_half_n
2019,2019 OPV strategy block,Demo,Dang,Laxmipur,27.99046106636524,82.51876023598015,OPV,OPV,B4,OPV PCU N60-P60-K40,OPV PCU N60-P60-K40,demo_pcu_half_n_opv,60.0,60.0,40.0,18.9,8833.0,7163.562999999999,8329.72441860465,8.32972441860465,pcu_half_n
2019,2019 OPV strategy block,Demo,Dang,Laxmipur,27.97649459447712,82.46347739361227,OPV,OPV,B5,OPV UDP N78-P60-K40,OPV UDP N78-P60-K40,demo_udp_reduced_n_opv,78.0,60.0,40.0,18.9,9250.0,7501.75,8722.96511627907,8.72296511627907,udp_reduced_n
2019,2019 OPV strategy block,Demo,Dang,Laxmipur,27.99041722901165,82.51883508637547,OPV,OPV,B5,OPV UDP N78-P60-K40,OPV UDP N78-P60-K40,demo_udp_reduced_n_opv,78.0,60.0,40.0,21.7,7300.0,5715.9,6646.395348837209,6.646395348837209,udp_reduced_n
2019,2019 OPV strategy block,Demo,Dang,Panchakule,28.134468868374825,82.11838312447071,OPV,OPV,B1,OPV N120-P60-K40,OPV N120-P60-K40,demo_gr_opv,120.0,60.0,40.0,20.4,7383.0,5876.868,6833.567441860465,6.833567441860465,gr
2019,2019 OPV strategy block,Demo,Dang,Panchakule,28.134450428187847,82.1184560470283,OPV,OPV,B2,OPV FYM 6 t/ha + N120-P60-K40,OPV FYM 6 t/ha + N120-P60-K40,demo_fym_opv,120.0,60.0,40.0,19.9,9643.0,7724.043,8981.44534883721,8.981445348837209,fym
2019,2019 OPV strategy block,Demo,Dang,Panchakule,28.1344320718199,82.1185202524066,OPV,OPV,B3,OPV Zn + N120-P60-K40,OPV Zn + N120-P60-K40,demo_zn_opv,120.0,60.0,40.0,19.5,7293.0,5870.865,6826.587209302325,6.826587209302326,zn
2019,2019 OPV strategy block,Demo,Dang,Panchakule,28.13432008959353,82.11855864152312,OPV,OPV,B4,OPV PCU N60-P60-K40,OPV PCU N60-P60-K40,demo_pcu_half_n_opv,60.0,60.0,40.0,19.7,9100.0,7307.3,8496.860465116279,8.496860465116278,pcu_half_n
2019,2019 OPV strategy block,Demo,Dang,Panchakule,28.134298087097704,82.11848261766136,OPV,OPV,B5,OPV UDP N78-P60-K40,OPV UDP N78-P60-K40,demo_udp_reduced_n_opv,78.0,60.0,40.0,19.7,9580.0,7692.74,8945.046511627907,8.945046511627906,udp_reduced_n
2019,2019 OPV strategy block,Demo,Dang,Purandhara,28.13490334432572,82.1226383652538,OPV,OPV,B1,OPV N120-P60-K40,OPV N120-P60-K40,demo_gr_opv,120.0,60.0,40.0,21.1,11353.0,8957.517,10415.717441860465,10.415717441860464,gr
2019,2019 OPV strategy block,Demo,Dang,Purandhara,28.06559036951512,82.44492002762854,OPV,OPV,B1,OPV N120-P60-K40,OPV N120-P60-K40,demo_gr_opv,120.0,60.0,40.0,21.1,4500.0,3550.5,4128.488372093023,4.128488372093023,gr
2019,2019 OPV strategy block,Demo,Dang,Purandhara,28.13485410064459,82.12264741770923,OPV,OPV,B2,OPV FYM 6 t/ha + N120-P60-K40,OPV FYM 6 t/ha + N120-P60-K40,demo_fym_opv,120.0,60.0,40.0,26.7,7850.0,5754.05,6690.7558139534885,6.690755813953489,fym
2019,2019 OPV strategy block,Demo,Dang,Purandhara,28.065625824965537,82.44497551582754,OPV,OPV,B2,OPV FYM 6 t/ha + N120-P60-K40,OPV FYM 6 t/ha + N120-P60-K40,demo_fym_opv,120.0,60.0,40.0,19.4,5600.0,4513.599999999999,5248.372093023255,5.248372093023255,fym
2019,2019 OPV strategy block,Demo,Dang,Purandhara,28.134811017662287,82.12273333221674,OPV,OPV,B3,OPV Zn + N120-P60-K40,OPV Zn + N120-P60-K40,demo_zn_opv,120.0,60.0,40.0,25.5,12253.0,9128.485,10614.517441860466,10.614517441860466,zn
2019,2019 OPV strategy block,Demo,Dang,Purandhara,28.065627124160528,82.44491131044924,OPV,OPV,B3,OPV Zn + N120-P60-K40,OPV Zn + N120-P60-K40,demo_zn_opv,120.0,60.0,40.0,21.2,4500.0,3546.0,4123.2558139534885,4.123255813953489,zn
2019,2019 OPV strategy block,Demo,Dang,Purandhara,28.134755571372807,82.12277247570455,OPV,OPV,B4,OPV PCU N60-P60-K40,OPV PCU N60-P60-K40,demo_pcu_half_n_opv,60.0,60.0,40.0,26.2,10953.0,8083.314,9399.202325581397,9.399202325581397,pcu_half_n
2019,2019 OPV strategy block,Demo,Dang,Purandhara,28.06570314802229,82.44487602263689,OPV,OPV,B4,OPV PCU N60-P60-K40,OPV PCU N60-P60-K40,demo_pcu_half_n_opv,60.0,60.0,40.0,19.6,3333.0,2679.732,3115.967441860465,3.115967441860465,pcu_half_n
2019,2019 OPV strategy block,Demo,Dang,Purandhara,28.134737885557115,82.12282486259937,OPV,OPV,B5,OPV UDP N78-P60-K40,OPV UDP N78-P60-K40,demo_udp_reduced_n_opv,78.0,60.0,40.0,21.4,7773.0,6109.578,7104.160465116279,7.104160465116279,udp_reduced_n
2019,2019 OPV strategy block,Demo,Dang,Purandhara,28.06573638226837,82.44482967071235,OPV,OPV,B5,OPV UDP N78-P60-K40,OPV UDP N78-P60-K40,demo_udp_reduced_n_opv,78.0,60.0,40.0,19.8,3417.0,2740.434,3186.551162790698,3.186551162790698,udp_reduced_n
2019,2019 OPV strategy block,Demo,Dang,Shantinagar,28.15772056113929,82.22713169641793,OPV,OPV,B1,OPV N120-P60-K40,OPV N120-P60-K40,demo_gr_opv,120.0,60.0,40.0,28.0,9300.0,6696.0,7786.046511627907,7.786046511627908,gr
2019,2019 OPV strategy block,Demo,Dang,Shantinagar,28.17383212968707,82.22785891033709,OPV,OPV,B1,OPV N120-P60-K40,OPV N120-P60-K40,demo_gr_opv,120.0,60.0,40.0,28.4,8700.0,6229.2,7243.255813953488,7.243255813953487,gr
2019,2019 OPV strategy block,Demo,Dang,Shantinagar,28.15769440960139,82.22725063562393,OPV,OPV,B2,OPV FYM 6 t/ha + N120-P60-K40,OPV FYM 6 t/ha + N120-P60-K40,demo_fym_opv,120.0,60.0,40.0,27.3,9667.0,7027.909000000001,8171.987209302326,8.171987209302326,fym
2019,2019 OPV strategy block,Demo,Dang,Shantinagar,28.17393711302429,82.22788564860821,OPV,OPV,B2,OPV FYM 6 t/ha + N120-P60-K40,OPV FYM 6 t/ha + N120-P60-K40,demo_fym_opv,120.0,60.0,40.0,31.7,7667.0,5236.561,6089.024418604651,6.089024418604651,fym
2019,2019 OPV strategy block,Demo,Dang,Shantinagar,28.157677478156984,82.22728072665632,OPV,OPV,B3,OPV Zn + N120-P60-K40,OPV Zn + N120-P60-K40,demo_zn_opv,120.0,60.0,40.0,25.0,9333.0,6999.75,8139.244186046511,8.139244186046511,zn
2019,2019 OPV strategy block,Demo,Dang,Shantinagar,28.173975124955177,82.22797374241054,OPV,OPV,B3,OPV Zn + N120-P60-K40,OPV Zn + N120-P60-K40,demo_zn_opv,120.0,60.0,40.0,33.8,8667.0,5737.554,6671.574418604651,6.671574418604651,zn
2019,2019 OPV strategy block,Demo,Dang,Shantinagar,28.157659666612744,82.22734719514847,OPV,OPV,B4,OPV PCU N60-P60-K40,OPV PCU N60-P60-K40,demo_pcu_half_n_opv,60.0,60.0,40.0,24.8,8333.0,6266.416,7286.53023255814,7.28653023255814,pcu_half_n
2019,2019 OPV strategy block,Demo,Dang,Shantinagar,28.173940465785563,82.22799771465361,OPV,OPV,B4,OPV PCU N60-P60-K40,OPV PCU N60-P60-K40,demo_pcu_half_n_opv,60.0,60.0,40.0,32.0,10000.0,6800.0,7906.976744186047,7.906976744186046,pcu_half_n
2019,2019 OPV strategy block,Demo,Dang,Shantinagar,28.157635987736285,82.22738591954112,OPV,OPV,B5,OPV UDP N78-P60-K40,OPV UDP N78-P60-K40,demo_udp_reduced_n_opv,78.0,60.0,40.0,31.3,8667.0,5954.229,6923.522093023256,6.923522093023256,udp_reduced_n
2019,2019 OPV strategy block,Demo,Dang,Shantinagar,28.173922528512776,82.2280532028526,OPV,OPV,B5,OPV UDP N78-P60-K40,OPV UDP N78-P60-K40,demo_udp_reduced_n_opv,78.0,60.0,40.0,31.5,9667.0,6621.895,7699.877906976745,7.699877906976745,udp_reduced_n
2019,2019 OPV strategy block,Demo,Dang,Shreegau,28.108062730170783,82.18287424184382,OPV,OPV,B1,OPV N120-P60-K40,OPV N120-P60-K40,demo_gr_opv,120.0,60.0,40.0,16.7,7883.0,6566.539000000001,7635.51046511628,7.63551046511628,gr
2019,2019 OPV strategy block,Demo,Dang,Shreegau,28.111741631291807,82.18972804024816,OPV,OPV,B1,OPV N120-P60-K40,OPV N120-P60-K40,demo_gr_opv,120.0,60.0,40.0,16.2,7317.0,6131.646,7129.820930232558,7.129820930232557,gr
2019,2019 OPV strategy block,Demo,Dang,Shreegau,28.10809080954641,82.18297063373029,OPV,OPV,B2,OPV FYM 6 t/ha + N120-P60-K40,OPV FYM 6 t/ha + N120-P60-K40,demo_fym_opv,120.0,60.0,40.0,17.2,8150.0,6748.2,7846.744186046511,7.846744186046511,fym
2019,2019 OPV strategy block,Demo,Dang,Shreegau,28.11190713196993,82.18970884568989,OPV,OPV,B2,OPV FYM 6 t/ha + N120-P60-K40,OPV FYM 6 t/ha + N120-P60-K40,demo_fym_opv,120.0,60.0,40.0,16.4,1717.0,1435.4119999999998,1669.0837209302324,1.6690837209302325,fym
2019,2019 OPV strategy block,Demo,Dang,Shreegau,28.107989304699004,82.18300181441009,OPV,OPV,B3,OPV Zn + N120-P60-K40,OPV Zn + N120-P60-K40,demo_zn_opv,120.0,60.0,40.0,17.4,8550.0,7062.3,8211.976744186048,8.211976744186048,zn
2019,2019 OPV strategy block,Demo,Dang,Shreegau,28.11188445892185,82.1896494179964,OPV,OPV,B3,OPV Zn + N120-P60-K40,OPV Zn + N120-P60-K40,demo_zn_opv,120.0,60.0,40.0,17.1,7267.0,6024.343000000001,7005.050000000001,7.005050000000001,zn
2019,2019 OPV strategy block,Demo,Dang,Shreegau,28.10802844818681,82.18311413191259,OPV,OPV,B4,OPV PCU N60-P60-K40,OPV PCU N60-P60-K40,demo_pcu_half_n_opv,60.0,60.0,40.0,17.3,6767.0,5596.309,6507.336046511628,6.507336046511629,pcu_half_n
2019,2019 OPV strategy block,Demo,Dang,Shreegau,28.11193181667477,82.18958294950426,OPV,OPV,B4,OPV PCU N60-P60-K40,OPV PCU N60-P60-K40,demo_pcu_half_n_opv,60.0,60.0,40.0,17.0,6967.0,5782.61,6723.96511627907,6.72396511627907,pcu_half_n
2019,2019 OPV strategy block,Demo,Dang,Shreegau,28.10786177404225,82.18312745913863,OPV,OPV,B5,OPV UDP N78-P60-K40,OPV UDP N78-P60-K40,demo_udp_reduced_n_opv,78.0,60.0,40.0,17.3,7817.0,6464.659000000001,7517.04534883721,7.51704534883721,udp_reduced_n
2019,2019 OPV strategy block,Demo,Dang,Shreegau,28.11197309754789,82.18953676521778,OPV,OPV,B5,OPV UDP N78-P60-K40,OPV UDP N78-P60-K40,demo_udp_reduced_n_opv,78.0,60.0,40.0,17.3,7233.0,5981.691,6955.454651162791,6.955454651162792,udp_reduced_n
2019,2019 OPV strategy block,Demo,Doti,Chhatiwan,29.07993044704199,80.59021390043199,OPV,OPV,B1,OPV N120-P60-K40,OPV N120-P60-K40,demo_gr_opv,120.0,60.0,40.0,22.5,4333.0,3358.075,3904.738372093023,3.904738372093023,gr
2019,2019 OPV strategy block,Demo,Doti,Chhatiwan,29.079946749843657,80.59022915549576,OPV,OPV,B2,OPV FYM 6 t/ha + N120-P60-K40,OPV FYM 6 t/ha + N120-P60-K40,demo_fym_opv,120.0,60.0,40.0,25.6,4111.0,3058.5840000000003,3556.4930232558145,3.5564930232558143,fym
2019,2019 OPV strategy block,Demo,Doti,Chhatiwan,29.080043602734804,80.59025413356721,OPV,OPV,B3,OPV Zn + N120-P60-K40,OPV Zn + N120-P60-K40,demo_zn_opv,120.0,60.0,40.0,25.0,4377.0,3282.75,3817.1511627906975,3.8171511627906973,zn
2019,2019 OPV strategy block,Demo,Doti,Chhatiwan,29.08000743482262,80.59020115993917,OPV,OPV,B4,OPV PCU N60-P60-K40,OPV PCU N60-P60-K40,demo_pcu_half_n_opv,60.0,60.0,40.0,25.0,4116.0,3087.0,3589.5348837209303,3.58953488372093,pcu_half_n
2019,2019 OPV strategy block,Demo,Doti,Chhatiwan,29.08010864630341,80.59022806584835,OPV,OPV,B5,OPV UDP N78-P60-K40,OPV UDP N78-P60-K40,demo_udp_reduced_n_opv,78.0,60.0,40.0,25.0,3555.0,2666.25,3100.290697674419,3.100290697674419,udp_reduced_n
2019,2019 OPV strategy block,Demo,Doti,Dipayal,29.255880089476705,80.93197141773999,OPV,OPV,B1,OPV N120-P60-K40,OPV N120-P60-K40,demo_gr_opv,120.0,60.0,40.0,17.9,3666.0,3009.786,3499.751162790697,3.499751162790697,gr
2019,2019 OPV strategy block,Demo,Doti,Dipayal,29.255899409763515,80.9320605173707,OPV,OPV,B2,OPV FYM 6 t/ha + N120-P60-K40,OPV FYM 6 t/ha + N120-P60-K40,demo_fym_opv,120.0,60.0,40.0,24.3,4111.0,3112.027,3618.636046511628,3.6186360465116283,fym
2019,2019 OPV strategy block,Demo,Doti,Dipayal,29.255880089476705,80.93197141773999,OPV,OPV,B3,OPV Zn + N120-P60-K40,OPV Zn + N120-P60-K40,demo_zn_opv,120.0,60.0,40.0,21.5,2777.0,2179.945,2534.8197674418607,2.534819767441861,zn
2019,2019 OPV strategy block,Demo,Doti,Dipayal,29.255880089476705,80.93197141773999,OPV,OPV,B4,OPV PCU N60-P60-K40,OPV PCU N60-P60-K40,demo_pcu_half_n_opv,60.0,60.0,40.0,27.6,2777.0,2010.548,2337.846511627907,2.337846511627907,pcu_half_n
2019,2019 OPV strategy block,Demo,Doti,Dipayal,29.25589006394148,80.93186597339809,OPV,OPV,B5,OPV UDP N78-P60-K40,OPV UDP N78-P60-K40,demo_udp_reduced_n_opv,78.0,60.0,40.0,27.3,3888.0,2826.5760000000005,3286.716279069768,3.286716279069768,udp_reduced_n
2019,2019 OPV strategy block,Demo,Doti,Ghanteshwor,29.13013398181647,80.57939864695072,OPV,OPV,B1,OPV N120-P60-K40,OPV N120-P60-K40,demo_gr_opv,120.0,60.0,40.0,20.5,3444.0,2737.98,3183.697674418605,3.183697674418605,gr
2019,2019 OPV strategy block,Demo,Doti,Ghanteshwor,29.12563780322671,80.57583508081734,OPV,OPV,B1,OPV N120-P60-K40,OPV N120-P60-K40,demo_gr_opv,120.0,60.0,40.0,23.9,4444.0,3381.884,3932.423255813953,3.9324232558139527,gr
2019,2019 OPV strategy block,Demo,Doti,Ghanteshwor,29.12533664144576,80.57594899088144,OPV,OPV,B1,OPV N120-P60-K40,OPV N120-P60-K40,demo_gr_opv,120.0,60.0,40.0,22.9,3444.0,2655.324,3087.5860465116275,3.0875860465116274,gr
2019,2019 OPV strategy block,Demo,Doti,Ghanteshwor,29.12990804761648,80.57892037555575,OPV,OPV,B2,OPV FYM 6 t/ha + N120-P60-K40,OPV FYM 6 t/ha + N120-P60-K40,demo_fym_opv,120.0,60.0,40.0,21.3,4000.0,3148.0,3660.4651162790697,3.66046511627907,fym
2019,2019 OPV strategy block,Demo,Doti,Ghanteshwor,29.125577956438065,80.57577339001,OPV,OPV,B2,OPV FYM 6 t/ha + N120-P60-K40,OPV FYM 6 t/ha + N120-P60-K40,demo_fym_opv,120.0,60.0,40.0,26.1,4333.0,3202.087,3723.356976744186,3.723356976744186,fym
2019,2019 OPV strategy block,Demo,Doti,Ghanteshwor,29.12530231755227,80.57588947936893,OPV,OPV,B2,OPV FYM 6 t/ha + N120-P60-K40,OPV FYM 6 t/ha + N120-P60-K40,demo_fym_opv,120.0,60.0,40.0,22.8,3974.0,3067.928,3567.358139534884,3.5673581395348837,fym
2019,2019 OPV strategy block,Demo,Doti,Ghanteshwor,29.129865299910307,80.57913654483855,OPV,OPV,B3,OPV Zn + N120-P60-K40,OPV Zn + N120-P60-K40,demo_zn_opv,120.0,60.0,40.0,21.3,4222.0,3322.7140000000004,3863.620930232559,3.863620930232559,zn
2019,2019 OPV strategy block,Demo,Doti,Ghanteshwor,29.125590613111854,80.57575084269047,OPV,OPV,B3,OPV Zn + N120-P60-K40,OPV Zn + N120-P60-K40,demo_zn_opv,120.0,60.0,40.0,28.3,3000.0,2151.0,2501.1627906976746,2.5011627906976748,zn
2019,2019 OPV strategy block,Demo,Doti,Ghanteshwor,29.12524674553424,80.57577959261835,OPV,OPV,B3,OPV Zn + N120-P60-K40,OPV Zn + N120-P60-K40,demo_zn_opv,120.0,60.0,40.0,21.2,2445.0,1926.66,2240.3023255813955,2.2403023255813954,zn
2019,2019 OPV strategy block,Demo,Doti,Ghanteshwor,29.129811278544366,80.57898122817278,OPV,OPV,B4,OPV PCU N60-P60-K40,OPV PCU N60-P60-K40,demo_pcu_half_n_opv,60.0,60.0,40.0,21.7,4222.0,3305.826,3843.983720930232,3.8439837209302317,pcu_half_n
2019,2019 OPV strategy block,Demo,Doti,Ghanteshwor,29.12559509743005,80.57570063509047,OPV,OPV,B4,OPV PCU N60-P60-K40,OPV PCU N60-P60-K40,demo_pcu_half_n_opv,60.0,60.0,40.0,22.7,3222.0,2490.606,2896.053488372093,2.8960534883720928,pcu_half_n
2019,2019 OPV strategy block,Demo,Doti,Ghanteshwor,29.12528752349317,80.57584497146308,OPV,OPV,B4,OPV PCU N60-P60-K40,OPV PCU N60-P60-K40,demo_pcu_half_n_opv,60.0,60.0,40.0,21.7,2556.0,2001.348,2327.148837209302,2.327148837209302,pcu_half_n
2019,2019 OPV strategy block,Demo,Doti,Ghanteshwor,29.12999718915671,80.57903872802854,OPV,OPV,B5,OPV UDP N78-P60-K40,OPV UDP N78-P60-K40,demo_udp_reduced_n_opv,78.0,60.0,40.0,22.0,3555.0,2772.9,3224.3023255813955,3.2243023255813954,udp_reduced_n
2019,2019 OPV strategy block,Demo,Doti,Ghanteshwor,29.125589397735894,80.57566761039197,OPV,OPV,B5,OPV UDP N78-P60-K40,OPV UDP N78-P60-K40,demo_udp_reduced_n_opv,78.0,60.0,40.0,24.0,3333.0,2533.08,2945.4418604651164,2.9454418604651162,udp_reduced_n
2019,2019 OPV strategy block,Demo,Doti,Ghanteshwor,29.12536220625043,80.57589836418629,OPV,OPV,B5,OPV UDP N78-P60-K40,OPV UDP N78-P60-K40,demo_udp_reduced_n_opv,78.0,60.0,40.0,25.0,2777.0,2082.75,2421.8023255813955,2.4218023255813956,udp_reduced_n
2019,2019 OPV strategy block,Demo,Kavre,Bhakundebesi,27.56216873880476,85.6495797727257,OPV,OPV,B1,OPV N120-P60-K40,OPV N120-P60-K40,demo_gr_opv,120.0,60.0,40.0,15.8,5500.0,4631.0,5384.883720930233,5.384883720930233,gr
2019,2019 OPV strategy block,Demo,Kavre,Bhakundebesi,27.56221115123481,85.64973877742887,OPV,OPV,B2,OPV FYM 6 t/ha + N120-P60-K40,OPV FYM 6 t/ha + N120-P60-K40,demo_fym_opv,120.0,60.0,40.0,21.8,5512.5,4310.775,5012.529069767442,5.012529069767441,fym
2019,2019 OPV strategy block,Demo,Kavre,Bhakundebesi,27.562290611676872,85.64945261925459,OPV,OPV,B3,OPV Zn + N120-P60-K40,OPV Zn + N120-P60-K40,demo_zn_opv,120.0,60.0,40.0,22.4,6000.0,4655.999999999999,5413.953488372092,5.4139534883720914,zn
2019,2019 OPV strategy block,Demo,Kavre,Bhakundebesi,27.562319529242814,85.64940677024424,OPV,OPV,B4,OPV PCU N60-P60-K40,OPV PCU N60-P60-K40,demo_pcu_half_n_opv,60.0,60.0,40.0,21.9,5500.0,4295.499999999999,4994.767441860464,4.994767441860464,pcu_half_n
2019,2019 OPV strategy block,Demo,Kavre,Bhakundebesi,27.56233595777303,85.6494539603591,OPV,OPV,B5,OPV UDP N78-P60-K40,OPV UDP N78-P60-K40,demo_udp_reduced_n_opv,78.0,60.0,40.0,22.6,5750.0,4450.500000000001,5175.000000000001,5.175000000000001,udp_reduced_n
2019,2019 OPV strategy block,Demo,Makwanpur,Radha Tiwari,,,OPV,OPV,B1,OPV N120-P60-K40,OPV N120-P60-K40,demo_gr_opv,120.0,60.0,40.0,20.7,5633.33,4467.230689999999,5194.454290697674,5.194454290697674,gr
2019,2019 OPV strategy block,Demo,Makwanpur,Radha Tiwari,,,OPV,OPV,B2,OPV FYM 6 t/ha + N120-P60-K40,OPV FYM 6 t/ha + N120-P60-K40,demo_fym_opv,120.0,60.0,40.0,20.7,5516.67,4374.71931,5086.8829186046505,5.08688291860465,fym
2019,2019 OPV strategy block,Demo,Makwanpur,Radha Tiwari,,,OPV,OPV,B3,OPV Zn + N120-P60-K40,OPV Zn + N120-P60-K40,demo_zn_opv,120.0,60.0,40.0,20.7,5333.33,4229.33069,4917.82638372093,4.9178263837209295,zn
2019,2019 OPV strategy block,Demo,Makwanpur,Radha Tiwari,,,OPV,OPV,B4,OPV PCU N60-P60-K40,OPV PCU N60-P60-K40,demo_pcu_half_n_opv,60.0,60.0,40.0,20.7,6433.33,5101.63069,5932.128709302326,5.932128709302326,pcu_half_n
2019,2019 OPV strategy block,Demo,Makwanpur,Radha Tiwari,,,OPV,OPV,B5,OPV UDP N78-P60-K40,OPV UDP N78-P60-K40,demo_udp_reduced_n_opv,78.0,60.0,40.0,20.7,6883.33,5458.48069,6347.070569767442,6.347070569767442,udp_reduced_n
2019,2019 OPV strategy block,Demo,Nuwakot,Ramchandra Acharya,27.88439583498985,85.15062938444316,OPV,OPV,B1,OPV N120-P60-K40,OPV N120-P60-K40,demo_gr_opv,120.0,60.0,40.0,19.8,5083.33,4076.83066,4740.50076744186,4.74050076744186,gr
2019,2019 OPV strategy block,Demo,Nuwakot,Ramchandra Acharya,,,OPV,OPV,B1,OPV N120-P60-K40,OPV N120-P60-K40,demo_gr_opv,120.0,60.0,40.0,19.8,5083.33,4076.83066,4740.50076744186,4.74050076744186,gr
