year,study,dataset_type,district,site,treatment_yield_t_ha,N_rate_kg_ha,latitude,longitude,y_0PK_t_ha,treatment_role,yield_response_vs_0PK_t_ha,AE_N_vs_0PK_kg_kg,relative_yield_vs_0PK_pct,group
2017,2017 core trial,Trial,Surkhet,Neta,12.798900000000001,120.0,28.545128333333334,81.79169833333334,9.89,government_recommendation,2.908900000000001,24.24083333333334,129.41253791708797,GR
2017,2017 core trial,Trial,Surkhet,Ramghat,12.3421,120.0,28.4896297,81.7428744,7.975,government_recommendation,4.367100000000001,36.392500000000005,154.75987460815048,GR
2017,2017 core trial,Trial,Dang,Dhikpur,7.951,180.0,28.04836611,82.39333278,4.394333333333333,n_rate_180,3.5566666666666666,19.75925925925926,180.93757111431387,N180
2017,2017 core trial,Trial,Dang,Dhuruwa,6.746666666666667,180.0,28.02735,82.32573944333335,5.299,n_rate_180,1.4476666666666667,8.042592592592593,127.31962005409827,N180
2017,2017 core trial,Trial,Dang,Hapur,4.8805,180.0,28.092426664999998,82.427541665,4.099,n_rate_180,0.7814999999999994,4.341666666666663,119.06562576238105,N180
2017,2017 core trial,Trial,Dang,Laxmipur,6.4303333333333335,180.0,27.979881113333334,82.49204666666667,5.8389999999999995,n_rate_180,0.5913333333333339,3.2851851851851888,110.12730490380774,N180
2017,2017 core trial,Trial,Dang,Panchakule,7.531,180.0,28.1338325,82.11339583,8.108,n_rate_180,-0.5770000000000008,-3.20555555555556,92.88357178095707,N180
2017,2017 core trial,Trial,Dang,Pawannagar,8.023333333333333,180.0,28.163752223333333,82.25665944666666,5.611999999999999,n_rate_180,2.411333333333334,13.396296296296303,142.96745070087908,N180
2017,2017 core trial,Trial,Dang,Purandhara,7.628666666666667,180.0,28.191777223333332,82.09884000000001,6.9205000000000005,n_rate_180,0.7081666666666662,3.9342592592592567,110.23288298051682,N180
2017,2017 core trial,Trial,Dang,Shantinagar,8.8795,180.0,28.164261670000002,82.2319775,5.816000000000001,n_rate_180,3.0634999999999994,17.019444444444442,152.67365887207703,N180
2017,2017 core trial,Trial,Dang,Shreegau,6.727999999999999,180.0,28.106388886666668,82.17912055666666,5.164666666666666,n_rate_180,1.5633333333333326,8.685185185185182,130.26978185103908,N180
2017,2017 core trial,Trial,Surkhet,Babiyachaur,11.641066666666667,180.0,28.818724833333334,81.40622983333333,8.68665,n_rate_180,2.954416666666667,16.413425925925928,134.01100155602757,N180
2017,2017 core trial,Trial,Surkhet,Gadhi,11.375,180.0,28.646194405000003,81.60293741000001,7.11665,n_rate_180,4.25835,23.657500000000002,159.8364398979857,N180
2017,2017 core trial,Trial,Surkhet,Ghumkhare,10.018533333333332,180.0,28.439410933333335,81.8976184,5.92,n_rate_180,4.098533333333332,22.769629629629623,169.23198198198196,N180
2017,2017 core trial,Trial,Surkhet,Guthu,11.8889,180.0,28.843903800000003,81.30407306666667,6.8667,n_rate_180,5.0222,27.90111111111111,173.1384799102917,N180
